Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42345828
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,13.19657064
531.3,0.0,0.0,141.8,28.2,852.1,893.7,3.0,41.2996124
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.249270679999995
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.23989776
250.0,180.0,95.0,159.0,9.45,860.0,800.0,28.0,67.86512268
238.05,0.0,94.11,186.66,7.0,949.91,847.01,14.0,25.68987576
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,39.70002808
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94472208
318.8,212.5,0.0,155.7,14.3,852.1,880.4,91.0,68.09954452
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7.0,23.523542168
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984
139.9,132.6,103.3,200.3,7.4,916.0,753.4,28.0,36.443632932
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3011712
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.732333556
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,25.573354316
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,56.0,39.14844728
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91.0,67.79617508
528.0,0.0,0.0,185.0,6.86,920.0,720.0,28.0,56.83350668
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,56.0,31.53663224
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.42475728
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360.0,44.698039603999995
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14.0,20.72564856
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28.0,42.6440906
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,27.923778
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509376
250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,39.64487
