frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
4000.0,4.0,0.2286,39.6,0.00473801,119.159
5000.0,3.3,0.1016,39.6,0.00245138,122.371
630.0,5.4,0.1524,31.7,0.00525474,131.471
1600.0,5.4,0.1524,55.5,0.00433288,130.567
800.0,0.0,0.0508,71.3,0.000740478,130.96
2000.0,6.7,0.1016,39.6,0.00578076,122.235
200.0,12.3,0.1016,55.5,0.0368233,132.304
250.0,8.9,0.1016,39.6,0.0124596,134.34
1250.0,8.4,0.0508,31.7,0.00580776,130.156
2500.0,8.4,0.0508,55.5,0.00544854,131.542
16000.0,4.0,0.2286,71.3,0.00400603,112.768
1600.0,0.0,0.1016,31.7,0.00150092,133.553
315.0,7.3,0.2286,39.6,0.0123481,132.149
1000.0,4.0,0.2286,71.3,0.00400603,131.708
2000.0,17.4,0.0254,71.3,0.016104,126.826
8000.0,0.0,0.0508,55.5,0.00076193,130.156
2500.0,0.0,0.1524,55.5,0.00172668,127.763
2500.0,0.0,0.1016,39.6,0.00146332,132.611
1600.0,0.0,0.2286,55.5,0.00229336,126.79
1250.0,3.3,0.1016,39.6,0.00245138,133.211
3150.0,0.0,0.1016,39.6,0.00146332,130.961
315.0,9.5,0.0254,39.6,0.00449821,119.294
315.0,4.0,0.2286,39.6,0.00473801,122.229
3150.0,9.9,0.1524,31.7,0.0252785,112.209
6300.0,3.0,0.3048,55.5,0.00452492,115.679
1000.0,0.0,0.1524,31.7,0.00209405,130.987
1250.0,0.0,0.1016,71.3,0.00121072,130.335
1600.0,12.3,0.1016,31.7,0.0418756,114.477
2000.0,2.0,0.2286,55.5,0.00313525,124.612
3150.0,0.0,0.0254,55.5,0.00041229,130.503
8000.0,4.0,0.2286,55.5,0.0042862,112.524
800.0,5.3,0.2286,71.3,0.0051942,133.48
800.0,8.4,0.0508,39.6,0.00566229,128.435
2500.0,4.8,0.0254,55.5,0.000873218,129.144
2500.0,0.0,0.3048,31.7,0.00331266,120.755
2500.0,9.9,0.1524,39.6,0.0233328,116.295
1000.0,6.7,0.1016,31.7,0.00592927,131.636
250.0,7.3,0.2286,55.5,0.0111706,136.384
800.0,15.4,0.0508,31.7,0.0289853,125.555
4000.0,4.0,0.3048,39.6,0.00579636,115.863
8000.0,3.3,0.1016,31.7,0.00251435,117.432
400.0,8.9,0.1016,39.6,0.0124596,135.54
200.0,17.4,0.0254,71.3,0.016104,112.506
315.0,0.0,0.2286,31.7,0.0027238,120.595
1000.0,1.5,0.3048,39.6,0.00392107,127.581
630.0,6.7,0.1016,39.6,0.00578076,133.355
12500.0,4.8,0.0254,55.5,0.000873218,125.094
1600.0,0.0,0.2286,71.3,0.00214345,129.134
200.0,7.3,0.2286,31.7,0.0132672,128.679
400.0,0.0,0.3048,31.7,0.00331266,125.045
4000.0,0.0,0.2286,39.6,0.00253511,123.465
250.0,22.2,0.0254,39.6,0.0229028,117.386
1250.0,12.6,0.1524,39.6,0.0584113,112.16
500.0,4.0,0.2286,31.7,0.00509068,128.939
1250.0,5.3,0.2286,39.6,0.00614329,125.721
630.0,8.9,0.1016,39.6,0.0124596,131.92
2000.0,9.9,0.1524,39.6,0.0233328,117.925
400.0,0.0,0.2286,55.5,0.00229336,121.66
3150.0,0.0,0.0508,31.7,0.000812164,135.49
6300.0,5.3,0.2286,71.3,0.0051942,116.92
2500.0,15.4,0.0508,31.7,0.0289853,119.945
5000.0,8.4,0.0508,71.3,0.00529514,121.146
200.0,15.4,0.0508,39.6,0.0282593,121.783
250.0,7.3,0.2286,31.7,0.0132672,130.089
2500.0,6.7,0.1016,55.5,0.0052139,124.273
1000.0,0.0,0.3048,71.3,0.00266337,125.201
1000.0,0.0,0.1016,55.5,0.00131983,129.8
2000.0,15.4,0.0508,71.3,0.0264269,129.285
3150.0,2.7,0.1524,39.6,0.00294804,122.919
1000.0,4.0,0.3048,39.6,0.00579636,128.723
250.0,4.0,0.3048,39.6,0.00579636,123.543
3150.0,9.5,0.0254,31.7,0.00461377,128.536
2000.0,9.9,0.1524,71.3,0.0193001,120.779
1250.0,4.0,0.3048,71.3,0.00497773,129.395
500.0,0.0,0.2286,39.6,0.00253511,126.195
500.0,8.9,0.1016,71.3,0.0103088,138.523
4000.0,0.0,0.0508,71.3,0.000740478,134.43
5000.0,5.4,0.1524,31.7,0.00525474,115.691
250.0,0.0,0.3048,31.7,0.00331266,118.595
1600.0,15.4,0.0508,55.5,0.0271925,128.2
2500.0,12.3,0.1016,39.6,0.0408268,113.315
400.0,15.4,0.0508,39.6,0.0282593,125.353
2500.0,4.0,0.2286,55.5,0.0042862,122.384
2500.0,3.0,0.3048,71.3,0.00425727,124.024
4000.0,0.0,0.1524,31.7,0.00209405,123.807
5000.0,2.0,0.2286,31.7,0.00372371,118.267
4000.0,7.3,0.2286,39.6,0.0123481,114.079
315.0,9.5,0.0254,31.7,0.00461377,122.766
630.0,6.7,0.1016,71.3,0.00478288,131.448
500.0,0.0,0.2286,31.7,0.0027238,126.675
250.0,0.0,0.3048,39.6,0.00310138,119.319
2500.0,9.5,0.0254,31.7,0.00461377,130.086
400.0,12.7,0.0254,71.3,0.0121808,125.048
400.0,2.0,0.2286,55.5,0.00313525,122.292
10000.0,3.0,0.3048,71.3,0.00425727,110.224
4000.0,12.7,0.0254,71.3,0.0121808,131.808
3150.0,0.0,0.1524,39.6,0.00193287,125.603
1600.0,12.3,0.1016,71.3,0.0337792,124.748
800.0,22.2,0.0254,71.3,0.0214178,123.227
1000.0,4.0,0.2286,31.7,0.00509068,129.869
2500.0,5.4,0.1524,55.5,0.00433288,124.077
2000.0,0.0,0.2286,71.3,0.00214345,128.244
1600.0,3.3,0.1016,71.3,0.00202822,133.664
400.0,15.6,0.1016,71.3,0.0437259,134.058
2000.0,19.7,0.0508,39.6,0.036484,117.724
500.0,5.4,0.1524,39.6,0.00485029,129.937
5000.0,15.4,0.0508,31.7,0.0289853,112.355
5000.0,2.7,0.1524,71.3,0.00243851,124.364
250.0,12.3,0.1016,31.7,0.0418756,125.857
2000.0,0.0,0.0508,39.6,0.000791822,132.918
6300.0,15.4,0.0508,31.7,0.0289853,108.185
200.0,9.5,0.0254,31.7,0.00461377,119.146
10000.0,0.0,0.3048,39.6,0.00310138,112.139
800.0,3.0,0.3048,39.6,0.00495741,129.552
500.0,9.5,0.0254,55.5,0.0043284,123.082
1000.0,6.7,0.1016,55.5,0.0052139,137.233
630.0,3.0,0.3048,71.3,0.00425727,129.354
250.0,17.4,0.0254,71.3,0.016104,113.796
800.0,6.7,0.1016,71.3,0.00478288,134.478
1250.0,22.2,0.0254,71.3,0.0214178,140.987
