frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
2000.0,0.0,0.0254,39.6,0.000428464,130.026
800.0,3.3,0.1016,55.5,0.002211,129.119
16000.0,0.0,0.0254,55.5,0.00041229,125.683
630.0,17.4,0.0254,31.7,0.0176631,136.886
800.0,0.0,0.1524,55.5,0.00172668,126.713
3150.0,4.8,0.0254,39.6,0.000907475,133.436
2500.0,3.3,0.1016,31.7,0.00251435,130.392
800.0,4.0,0.2286,39.6,0.00473801,130.469
2500.0,1.5,0.3048,71.3,0.00336729,124.512
8000.0,3.3,0.1016,31.7,0.00251435,117.432
3150.0,9.5,0.0254,31.7,0.00461377,128.536
630.0,22.2,0.0254,39.6,0.0229028,137.026
315.0,4.0,0.3048,39.6,0.00579636,126.843
1250.0,17.4,0.0254,31.7,0.0176631,128.306
250.0,4.0,0.2286,31.7,0.00509068,120.189
8000.0,0.0,0.1524,71.3,0.0015988,122.527
630.0,19.7,0.0508,39.6,0.036484,120.324
5000.0,4.0,0.3048,39.6,0.00579636,113.733
3150.0,9.5,0.0254,55.5,0.0043284,133.252
630.0,8.4,0.0508,39.6,0.00566229,126.045
1000.0,17.4,0.0254,39.6,0.0172206,138.274
200.0,12.3,0.1016,39.6,0.0408268,128.545
6300.0,3.0,0.3048,71.3,0.00425727,116.134
1000.0,3.0,0.3048,39.6,0.00495741,128.312
800.0,6.7,0.1016,31.7,0.00592927,132.886
315.0,9.9,0.1524,55.5,0.0208438,132.355
2500.0,0.0,0.2286,39.6,0.00253511,125.025
630.0,4.8,0.0254,31.7,0.000930789,120.078
2000.0,12.7,0.0254,39.6,0.0130253,129.567
630.0,3.0,0.3048,55.5,0.00452492,129.569
630.0,9.5,0.0254,71.3,0.00420654,125.726
3150.0,4.8,0.0254,55.5,0.000873218,132.354
2000.0,0.0,0.2286,55.5,0.00229336,126.54
12500.0,0.0,0.1016,71.3,0.00121072,119.375
800.0,11.2,0.0508,39.6,0.0150478,133.79
800.0,9.5,0.0254,55.5,0.0043284,128.082
8000.0,7.2,0.1524,71.3,0.00752039,113.333
400.0,19.7,0.0508,39.6,0.036484,130.614
2000.0,3.0,0.3048,39.6,0.00495741,120.532
2000.0,2.0,0.2286,31.7,0.00372371,123.037
630.0,0.0,0.1016,39.6,0.00146332,125.401
800.0,3.3,0.1016,31.7,0.00251435,131.362
16000.0,0.0,0.3048,71.3,0.00266337,108.721
800.0,6.7,0.1016,39.6,0.00578076,134.625
2000.0,4.0,0.3048,71.3,0.00497773,124.395
1250.0,0.0,0.0508,71.3,0.000740478,128.56
630.0,15.4,0.0508,71.3,0.0264269,129.645
200.0,17.4,0.0254,31.7,0.0176631,116.146
1250.0,5.3,0.2286,71.3,0.0051942,133.38
5000.0,12.6,0.1524,71.3,0.0483159,108.034
1000.0,4.0,0.2286,55.5,0.0042862,132.134
10000.0,0.0,0.3048,39.6,0.00310138,112.139
1000.0,0.0,0.1016,31.7,0.00150092,131.313
6300.0,4.0,0.2286,55.5,0.0042862,117.154
1600.0,0.0,0.1524,55.5,0.00172668,130.183
500.0,4.0,0.2286,39.6,0.00473801,127.039
5000.0,12.7,0.0254,39.6,0.0130253,125.107
1000.0,8.4,0.0508,31.7,0.00580776,129.516
10000.0,0.0,0.0254,31.7,0.000439472,134.227
3150.0,7.3,0.2286,39.6,0.0123481,114.309
800.0,8.9,0.1016,71.3,0.0103088,137.813
3150.0,4.0,0.2286,39.6,0.00473801,120.419
5000.0,0.0,0.1016,31.7,0.00150092,124.393
400.0,12.3,0.1016,39.6,0.0408268,128.265
2000.0,4.0,0.2286,39.6,0.00473801,121.659
8000.0,4.8,0.0254,55.5,0.000873218,132.184
400.0,5.4,0.1524,55.5,0.00433288,126.807
1250.0,0.0,0.2286,55.5,0.00229336,127.91
630.0,0.0,0.2286,31.7,0.0027238,129.465
2000.0,19.7,0.0508,71.3,0.0341183,120.055
1000.0,6.7,0.1016,31.7,0.00592927,131.636
2000.0,4.8,0.0254,55.5,0.000873218,125.054
1250.0,8.4,0.0508,31.7,0.00580776,130.156
3150.0,12.6,0.1524,39.6,0.0584113,106.26
1600.0,3.0,0.3048,31.7,0.00529514,122.088
250.0,7.3,0.2286,71.3,0.0104404,139.918
2500.0,0.0,0.2286,31.7,0.0027238,123.445
2500.0,15.6,0.1016,39.6,0.0528487,110.264
2500.0,0.0,0.0508,31.7,0.000812164,134.87
6300.0,4.0,0.2286,39.6,0.00473801,114.249
3150.0,17.4,0.0254,31.7,0.0176631,123.466
400.0,5.3,0.2286,39.6,0.00614329,131.221
200.0,9.5,0.0254,31.7,0.00461377,119.146
2500.0,17.4,0.0254,55.5,0.0165706,124.931
2000.0,2.0,0.2286,55.5,0.00313525,124.612
250.0,17.4,0.0254,55.5,0.0165706,110.491
1600.0,15.4,0.0508,31.7,0.0289853,121.485
3150.0,5.4,0.1524,31.7,0.00525474,118.291
8000.0,0.0,0.0254,71.3,0.000400682,129.867
1250.0,2.7,0.1524,71.3,0.00243851,130.144
6300.0,2.0,0.2286,31.7,0.00372371,115.137
2500.0,0.0,0.2286,71.3,0.00214345,128.354
2000.0,7.3,0.2286,31.7,0.0132672,115.309
800.0,15.4,0.0508,55.5,0.0271925,130.43
16000.0,4.0,0.2286,71.3,0.00400603,112.768
3150.0,12.7,0.0254,71.3,0.0121808,133.758
5000.0,2.0,0.2286,31.7,0.00372371,118.267
500.0,9.5,0.0254,55.5,0.0043284,123.082
1600.0,0.0,0.2286,31.7,0.0027238,125.625
630.0,17.4,0.0254,55.5,0.0165706,122.411
4000.0,4.8,0.0254,31.7,0.000930789,135.328
250.0,17.4,0.0254,39.6,0.0172206,114.714
