frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
8000.0,4.0,0.3048,71.3,0.00497773,113.665
500.0,7.3,0.2286,31.7,0.0132672,128.169
1250.0,12.7,0.0254,39.6,0.0130253,130.777
2500.0,7.3,0.2286,39.6,0.0123481,116.559
1600.0,12.6,0.1524,71.3,0.0483159,120.534
4000.0,19.7,0.0508,71.3,0.0341183,113.045
1600.0,0.0,0.3048,39.6,0.00310138,124.049
2500.0,9.5,0.0254,31.7,0.00461377,130.086
1250.0,-999.0,0.0508,39.6,0.00566229,131.205
250.0,7.3,0.2286,71.3,0.0104404,139.918
630.0,8.4,0.0508,39.6,0.00566229,126.045
3150.0,3.3,0.1016,55.5,0.002211,130.629
5000.0,4.2,0.0508,71.3,0.00142788,132.828
10000.0,0.0,0.3048,39.6,0.00310138,112.139
8000.0,7.2,0.1524,71.3,0.00752039,113.333
1250.0,22.2,0.0254,39.6,0.0229028,126.446
1600.0,15.4,0.0508,55.5,0.0271925,128.2
1000.0,-999.0,0.1524,71.3,0.00243851,128.774
2500.0,5.4,0.1524,71.3,0.00401199,127.591
1600.0,8.4,0.0508,31.7,0.00580776,129.296
800.0,2.0,0.2286,55.5,0.00313525,128.492
6300.0,15.4,0.0508,39.6,0.0282593,109.663
630.0,0.0,0.1524,55.5,0.00172668,123.583
4000.0,0.0,0.0254,55.5,0.00041229,133.223
10000.0,4.0,0.3048,71.3,0.00497773,110.905
1250.0,7.3,0.2286,71.3,0.0104404,127.358
2000.0,3.3,0.1016,31.7,0.00251435,131.642
4000.0,3.3,0.1016,55.5,0.002211,127.229
5000.0,0.0,0.1524,55.5,0.00172668,125.203
4000.0,5.4,0.1524,39.6,0.00485029,117.137
315.0,17.4,0.0254,39.6,0.0172206,115.144
2500.0,9.9,0.1524,55.5,0.0208438,118.365
4000.0,9.5,0.0254,55.5,0.0043284,131.582
800.0,4.0,0.2286,55.5,0.0042862,131.864
1600.0,2.7,0.1524,39.6,0.00294804,130.049
5000.0,7.3,0.2286,31.7,0.0132672,111.029
3150.0,1.5,0.3048,71.3,0.00336729,123.392
2500.0,9.5,0.0254,39.6,0.00449821,131.234
4000.0,8.4,0.0508,31.7,0.00580776,118.106
200.0,17.4,0.0254,55.5,0.0165706,109.951
630.0,4.0,0.3048,39.6,0.00579636,131.073
315.0,-999.0,0.2286,39.6,0.00346574,120.137
500.0,-999.0,0.0254,55.5,0.0165706,119.621
10000.0,0.0,0.0254,55.5,0.00041229,134.563
8000.0,0.0,0.0254,39.6,0.000428464,135.866
1000.0,22.2,0.0254,39.6,0.0229028,128.416
500.0,15.4,0.0508,31.7,0.0289853,123.695
2500.0,11.2,0.0508,71.3,0.014072,130.541
6300.0,-999.0,0.2286,39.6,0.00253511,117.465
1250.0,2.7,0.1524,71.3,0.00243851,130.144
1600.0,0.0,0.3048,31.7,0.00331266,122.365
1250.0,0.0,0.3048,55.5,0.00283081,126.086
3150.0,22.2,0.0254,71.3,0.0214178,124.127
12500.0,0.0,0.0254,39.6,0.000428464,129.116
630.0,6.7,0.1016,31.7,0.00592927,132.116
8000.0,3.3,0.1016,39.6,0.00245138,118.091
630.0,5.4,0.1524,55.5,0.00433288,131.807
10000.0,3.0,0.3048,71.3,0.00425727,110.224
2000.0,12.3,0.1016,55.5,0.0368233,118.564
3150.0,4.2,0.0508,39.6,0.00152689,133.587
8000.0,5.4,0.1524,55.5,0.00433288,114.927
1600.0,0.0,0.0508,39.6,0.000791822,130.908
500.0,5.3,0.2286,39.6,0.00614329,132.251
2000.0,6.7,0.1016,55.5,0.0052139,129.653
800.0,7.2,0.1524,71.3,0.00752039,136.023
