number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
2.0,59.9439593,620.4,158.0,5635.0,65.8,18.75,144.5,4.0,80.0,99.25,18.1
3.0,112.922035866667,674.833333333333,149.333333333333,9770.0,99.5666666666667,8.82,212.333333333333,3.66666666666667,56.0,310.14,0.0619
7.0,110.540542857143,736.385714285714,163.0,5944.91842857143,64.8,7.71885714285714,98.7180828571429,2.85714285714286,190.0,172.42178,104.5
5.0,88.95048,806.68,163.2,5632.4858,66.17,7.9544,109.805316,2.2,205.0,91.9833769111969,13.0
3.0,66.92895,708.633333333333,159.0,6434.0,54.0333333333333,29.0333333333333,54.6666666666667,4.0,125.0,47.75,7.7
3.0,70.1243333333333,960.033333333333,124.0,5034.07133333333,206.8,14.8666666666667,46.5096333333333,5.66666666666667,111.0,59.7955571428571,6.39
6.0,92.1843116666667,714.216666666667,178.0,4678.0715,63.7866666666667,7.69366666666667,107.00443,2.33333333333333,205.0,26.7195316362583,79.0
5.0,72.952854,776.88,151.2,5329.0858,86.386,8.9644,107.805316,2.2,171.0,58.0323314285714,21.0
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,108.347509333333,22.1
4.0,92.4703375,679.025,174.5,7112.0,55.5,25.75,52.25,3.75,139.0,80.4377777777778,9.5
2.0,15.623,628.6,156.0,1136.5,31.3,5.85,122.5,1.5,22.0,92.5,11.0
6.0,56.8300275333333,1040.18333333333,110.666666666667,3739.52083333333,115.45,8.287,24.3817133333333,3.16666666666667,164.0,34.018473,34.1
5.0,72.89433,782.44,161.4,5170.2858,84.49,9.9844,105.205316,2.2,205.0,96.6072153677621,64.6
5.0,69.07755,750.1,146.4,5588.2,75.94,41.12,58.2,3.0,150.0,65.4733333333333,14.8
4.0,77.80697965,677.25,146.5,5975.75,90.225,19.075,104.0,4.0,80.0,60.049,13.3
5.0,42.76510772,837.0,126.0,3570.4858,57.414,12.1924,112.805316,3.0,146.0,94.8666357142857,30.2
3.0,82.0775933333333,826.4,166.333333333333,4027.143,81.85,11.674,24.00886,3.0,205.0,14.1042913043478,1.65
5.0,85.812089,774.32,168.0,5568.4858,66.17,8.9044,87.345316,2.6,205.0,177.306011428571,91.8
5.0,61.876501,793.84,135.4,6369.6,82.76,41.04,75.0,3.2,155.0,66.0723684210526,4.4
4.0,60.6964508,1067.4,110.25,3993.28125,160.85,5.1705,104.26357,2.0,164.0,54.2667525,22.0
7.0,87.0246778571429,730.342857142857,165.714285714286,5606.20414285714,56.96,8.80885714285714,111.575225714286,2.57142857142857,205.0,73.804176,102.4
5.0,103.56381,743.8,171.6,6038.2858,83.38,7.1444,87.005316,3.0,199.0,60.82376,18.5
4.0,126.5792425,681.675,172.25,9234.0,110.725,20.9,62.75,4.0,95.0,78.0133333333333,3.71
5.0,84.567319,777.56,147.2,6312.0858,86.12,8.4244,105.605316,3.0,158.0,61.7151885714286,9.6
2.0,113.90566,578.25,203.5,5309.0,40.3,8.85,15.0,3.0,17.0,13.6,3.06
5.0,61.17608064,1047.7,109.0,4058.625,124.04,9.4964,28.010856,3.0,143.0,35.006729,46.0
7.0,109.666542857143,735.157142857143,158.428571428571,5895.91842857143,64.8,7.51885714285714,99.2895114285714,2.85714285714286,171.0,65.1324815748032,65.0
5.0,95.50928,742.52,177.4,4334.2858,67.176,7.4044,98.405316,2.2,205.0,112.360842666667,80.0
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,74.014176,80.0
6.0,78.3909803333333,772.95,151.333333333333,4619.90483333333,50.6533333333333,7.002,142.337763333333,2.16666666666667,205.0,116.593831668135,95.0
5.0,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,205.0,94.178183125,54.0
3.0,101.245856333333,791.433333333333,150.333333333333,10680.0,108.633333333333,32.8333333333333,162.0,4.66666666666667,103.0,64.1714285714286,4.5
2.0,183.57744,759.6,194.0,18835.0,24.25,34.5,52.5,6.0,12.0,55.2,0.21
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.6266171428571,14.2
4.0,94.03645,827.5,138.75,5342.85725,90.4075,8.0555,110.756645,2.75,171.0,61.414176,91.5
2.0,141.0835,721.95,189.0,15650.0,44.7,34.5,93.5,6.5,2.0,88.95,6.47
3.0,32.8873333333333,760.833333333333,125.666666666667,4386.0,49.8666666666667,23.9333333333333,195.666666666667,2.33333333333333,58.0,72.2133333333333,38.05
2.0,143.99519,765.85,187.5,15010.0,147.2,23.4,62.5,5.5,21.0,58.25,10.9
5.0,61.876501,793.84,135.4,6369.6,82.76,41.04,75.0,3.2,155.0,65.9306930693069,5.9
5.0,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,205.0,94.5345659133127,89.0
4.0,170.9741,706.8,151.25,8512.25,93.125,9.6675,14.25,4.75,62.0,7.50909090909091,2.9
4.0,89.6417175,784.825,143.25,5449.10725,90.85,6.2805,106.006645,2.75,147.0,60.8351885714286,20.0
6.0,103.137783333333,750.1,152.666666666667,6055.23816666667,55.0166666666667,6.472,119.337763333333,2.5,171.0,85.4373892307692,85.0
4.0,78.4260905,815.85,149.75,5167.0,55.175,12.86,35.809,4.0,133.0,48.42832,10.0
4.0,53.17239107,739.75,153.0,5867.25,54.05,15.075,92.25,3.25,76.0,89.7366666666667,17.9
2.0,34.08175,687.7,152.5,1940.0,69.485,29.37,175.0,3.0,83.0,166.666666666667,1.37
2.0,8.876,660.05,127.0,1497.5,44.65,26.5,56.0,2.0,80.0,37.0,6.62
3.0,91.5405,709.866666666667,155.0,7014.0,80.6,24.1333333333333,77.3333333333333,4.0,74.0,90.6,0.395
2.0,69.5455,658.75,191.0,5509.0,25.85,19.85,22.5,4.0,30.0,22.6666666666667,1.35
8.0,68.9091375,716.5375,157.125,4631.553625,59.815,7.87025,125.0033225,2.0,205.0,75.8619888888889,105.0
4.0,81.75669875,741.475,168.75,6502.75,44.3375,16.425,61.75,3.5,139.0,55.5192,7.4
5.0,106.16681,738.04,183.0,5136.2858,76.17,7.1844,94.005316,2.6,205.0,97.8912353846154,89.9
2.0,116.764,633.1,150.5,7310.0,69.6,5.13,74.5,3.5,11.0,67.69,3.655
4.0,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,139.0,63.008,23.8
4.0,94.8431,781.9,168.5,5255.60725,82.3375,8.1055,107.256645,2.25,205.0,178.146654285714,91.8
7.0,75.5770402857143,767.7,151.0,5232.48985714286,59.6314285714286,8.45885714285714,135.003797142857,2.14285714285714,205.0,76.9869888888889,104.0
2.0,188.01594,814.1,188.5,19050.0,119.65,28.0,64.0,5.5,23.0,64.0,1.0
2.0,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,58.0,71.3333333333333,40.2
1.0,15.9994,1313.1,48.0,1.429,142.5,0.222,0.02658,2.0,0.0,0.02658,0.65
5.0,104.23068,744.78,163.4,6112.2858,83.38,7.1844,87.805316,2.8,185.0,61.0294742857143,5.9
3.0,85.9861666666667,683.733333333333,155.333333333333,7306.66666666667,63.6333333333333,26.2666666666667,64.6666666666667,4.0,119.0,80.5555555555555,5.36
3.0,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,58.0,73.8333333333333,37.8
5.0,89.395704,734.96,170.8,4875.4858,73.986,6.9044,92.205316,2.6,199.0,61.34376,29.6
2.0,53.71397,1057.4,111.0,6011.54495,64.75,8.629,35.59025,2.5,116.0,36.2209580152672,6.45
3.0,79.7915,645.666666666667,150.666666666667,6441.33333333333,63.7666666666667,11.7966666666667,42.3333333333333,4.0,35.0,32.59,6.9
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,96.2758507692308,44.62
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.38776,36.9
5.0,90.062574,735.94,162.6,4949.4858,73.986,6.9444,93.005316,2.4,171.0,61.4366171428571,9.0
5.0,84.70896,769.68,146.8,6126.2858,71.086,9.2044,115.005316,3.0,171.0,59.3147666666667,47.0
3.0,26.6906373333333,722.766666666667,138.666666666667,2394.33333333333,16.4333333333333,24.9,67.6666666666667,2.66666666666667,97.0,70.7573333333333,41.4
2.0,64.41235,979.75,106.0,3655.6255,19.45,1.81,41.012915,3.0,100.0,41.012915,2.4
7.0,71.8856071428571,699.014285714286,172.428571428571,3861.06128571429,49.9642857142857,7.836,99.86094,2.28571428571429,205.0,91.9604661538462,64.0
5.0,105.45428,746.5,169.8,6180.8858,83.38,7.4644,87.005316,2.8,190.0,60.8616244763271,15.0
4.0,64.120475,783.775,130.0,5867.25,87.15,48.55,68.5,3.0,150.0,65.3333333333333,16.2
2.0,52.45854,874.65,132.5,5415.0,121.5,65.9,97.0,4.5,131.0,97.0,10.95
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,99.3795157652657,61.38
3.0,51.981714,891.266666666667,127.666666666667,4117.66666666667,120.533333333333,9.72333333333333,18.147,5.33333333333333,111.0,18.147,12.5
4.0,91.8081,775.175,171.0,4956.10725,82.3375,7.4555,107.756645,2.25,205.0,96.0912353846154,93.1
3.0,120.57849,694.9,168.666666666667,8404.33333333333,85.6666666666667,17.2333333333333,52.3333333333333,4.66666666666667,62.0,45.9411764705882,3.5
7.0,107.66375,783.8,168.142857142857,6195.347,50.1314285714286,6.90314285714286,96.9037971428571,2.42857142857143,205.0,62.0925093333333,70.0
3.0,14.019,685.8,133.0,1577.66666666667,30.2666666666667,20.5666666666667,90.6666666666667,2.0,80.0,65.0833333333333,33.7
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,101.245178159509,21.3
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,96.2835430769231,57.45
2.0,167.9360195,715.2,184.5,12723.0,136.9,9.4,166.5,4.0,21.0,74.4,3.71
3.0,90.0353333333333,851.466666666667,123.666666666667,6673.0,169.366666666667,12.0,134.506666666667,4.66666666666667,42.0,134.506666666667,1.8
2.0,93.592,672.25,198.0,8395.5,58.0,28.5,81.0,5.0,16.0,100.333333333333,4.27
6.0,57.8496942,1041.61666666667,116.0,3796.6875,115.45,8.52033333333333,23.7150466666667,3.16666666666667,196.0,33.0184786,15.6
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.34376,34.7
2.0,107.944,634.15,167.0,9840.0,66.6,14.48,101.0,4.5,22.0,91.5,2.68
6.0,95.1458416666667,740.083333333333,180.333333333333,5814.40483333333,66.3416666666667,8.67033333333333,86.8377633333333,2.66666666666667,205.0,94.4635430769231,54.5
5.0,99.337104,725.66,177.6,5051.4858,75.77,6.9044,88.805316,2.6,205.0,96.0912353846154,57.1
3.0,66.5610128666667,686.866666666667,140.666666666667,5169.0,66.9333333333333,17.7333333333333,96.6666666666667,4.33333333333333,53.0,59.993,6.1
3.0,119.279833333333,605.866666666667,171.333333333333,8816.33333333333,64.3666666666667,10.1533333333333,81.0,4.33333333333333,29.0,81.5714285714286,2.12
2.0,165.561235,704.6,187.5,14353.0,101.0,16.15,81.5,4.5,15.0,54.1,2.32
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,76.7883368988173,73.0
4.0,109.556375,673.725,179.75,7969.25,60.6,25.4,50.75,3.75,146.0,80.2088888888889,2.5
4.0,77.80697965,677.25,146.5,5975.75,90.225,19.075,104.0,4.0,80.0,80.944,13.9
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,96.3373892307692,71.7
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,98.0579195931142,82.6
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,96.3370850197749,57.1
5.0,90.56185,749.02,159.2,5426.4858,79.3,7.4644,89.005316,2.8,164.0,61.8866171428571,20.0
3.0,95.4869,781.9,155.0,8616.66666666667,76.7666666666667,55.5,100.666666666667,4.66666666666667,141.0,136.114285714286,14.2
2.0,62.48569,831.3,142.5,5265.0,144.55,14.265,27.1025,5.5,111.0,18.1366666666667,6.2
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,106.946645,21.8
3.0,41.9300128666667,628.366666666667,155.0,4439.0,35.0666666666667,17.4,96.0,4.0,58.0,46.54,3.44
5.0,106.16681,738.04,183.0,5136.2858,76.17,7.1844,94.005316,2.6,205.0,97.6912353846154,83.6
2.0,54.98335,1043.15,123.0,5140.6255,40.95,18.18,69.512915,4.5,134.0,69.512915,14.8
5.0,100.561774,734.16,155.8,5761.2858,82.98,6.4444,88.205316,2.8,158.0,61.2009028571429,26.0
6.0,81.6830416666667,716.15,176.333333333333,4250.5715,60.72,8.06033333333333,108.671096666667,2.33333333333333,205.0,211.90443,73.0
5.0,72.96372,776.1,161.0,4902.2858,81.764,8.2324,209.605316,1.8,205.0,133.324093103448,80.0
3.0,135.539823333333,723.066666666667,165.666666666667,10973.0,125.6,19.3666666666667,48.0,4.33333333333333,70.0,54.78,1.67
4.0,104.3656,891.65,154.25,6501.35725,69.8375,5.903,106.581645,2.0,205.0,55.3295780079681,36.0
6.0,81.8109,802.9,160.833333333333,6500.40483333333,70.7883333333333,10.7286666666667,114.337763333333,2.83333333333333,185.0,142.203797142857,30.0
2.0,109.412,764.35,164.5,6375.5,117.15,19.25,13.0,5.0,83.0,8.0,2.95
4.0,102.766308,700.675,164.0,6757.0,69.075,9.535,36.059,4.5,97.0,29.1607058823529,6.8
5.0,86.84328,802.66,163.8,4971.0858,66.17,7.5944,110.405316,2.2,205.0,95.7373892307692,86.0
