Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28.0,35.314271244
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28.0,40.062002979999995
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,3.0,7.31534036
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,54.89607912
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,52.61391356
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,10.354550568
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28.0,13.29309728
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199148696
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28.0,15.52010476
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,55.19944856
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,43.698299404
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28.0,56.61287436
252.31,0.0,98.75,146.25,14.17,987.76,889.01,3.0,21.78054684
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.74971024
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28.0,9.738159024
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.72253096
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90.0,42.32693164
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28.0,39.421479776
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180.0,46.931941843999994
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,3.0,11.98309288
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28.0,45.304778484
388.6,97.1,0.0,157.9,12.1,852.1,925.7,3.0,28.096147
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,100.0,37.6798634
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28.0,37.43165204
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32952964
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.57917996
326.5,0.0,137.9,199.0,10.8,801.1,792.5,28.0,38.630650804
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9035533120000006
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14389072
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54026944
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.321505756
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.13387836
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28.0,41.540929
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,51.04190828
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,24.84871504
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,14.0,26.77235308
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.43554904
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28.0,52.426376088
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.70028788
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28.0,24.3385028
190.0,190.0,0.0,228.0,0.0,932.0,670.0,270.0,50.655112243999994
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.281965768
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,63.3973182
