AT,V,AP,RH,PE
13.2,44.9,1022.43,87.68,468.92
14.24,39.99,1009.3,83.75,466.2
8.28,40.77,1011.55,89.79,480.15
18.64,43.79,1016.01,51.17,465.13
25.68,68.27,1008.05,68.48,434.89
10.16,39.3,1019.71,81.21,480.74
29.77,69.98,1013.32,69.6,430.65
12.88,43.8,1023.19,59.18,468.19
25.76,65.48,1017.82,54.77,441.14
14.94,40.0,1017.69,65.43,456.41
27.65,48.41,1008.54,58.25,440.94
5.63,39.22,1013.35,77.67,486.83
7.94,40.6,1015.3,92.14,486.33
24.8,61.02,1009.86,71.75,438.96
15.52,36.99,1006.86,89.7,467.9
23.28,72.24,1011.3,90.5,434.21
28.44,69.84,1003.25,68.24,426.69
34.33,69.05,1000.89,37.9,430.56
16.05,38.28,1014.38,73.89,466.75
17.78,50.66,1015.09,91.9,456.11
31.04,74.67,1015.85,43.32,435.17
26.77,74.22,1008.87,74.68,434.35
7.98,43.52,1022.45,97.68,481.93
23.47,60.77,1017.19,75.36,444.46
30.55,70.04,1010.51,49.37,429.56
19.44,48.7,1008.66,94.71,444.9
31.9,69.4,1003.4,57.76,436.04
13.0,48.79,1017.14,85.23,464.12
7.17,41.92,1031.97,83.86,485.08
29.78,70.98,1007.82,77.59,436.32
17.47,63.31,1015.28,88.22,450.68
22.3,57.19,1006.4,75.28,445.1
14.43,38.28,1014.76,79.76,467.12
31.02,70.4,1006.24,77.86,431.37
10.1,41.4,1024.29,85.94,474.28
22.71,48.06,1012.82,67.81,445.1
19.04,43.43,1009.25,68.74,453.32
13.19,39.18,1023.67,66.78,469.62
23.47,69.71,1009.66,88.83,442.23
32.35,77.95,1014.76,60.88,432.72
15.52,42.86,1015.09,83.48,467.12
6.75,39.9,1008.3,87.42,484.05
27.76,72.99,1007.81,71.66,435.02
31.07,64.96,1005.2,58.93,428.63
29.94,65.74,1012.4,46.94,440.54
29.48,59.27,1010.99,51.23,440.72
16.64,44.9,1021.02,70.34,460.93
17.99,43.79,1016.13,75.63,462.4
28.01,44.89,1008.98,48.52,444.76
11.23,41.17,1019.36,56.85,475.85
14.59,35.71,1015.19,54.13,469.32
27.44,65.59,1010.76,68.67,441.08
20.66,51.19,1008.81,88.93,447.14
12.66,41.2,1015.88,89.12,466.49
17.54,42.42,1008.97,67.67,471.28
11.09,40.43,1025.47,74.97,490.96
19.65,45.01,1014.18,56.77,451.63
13.31,42.18,1016.0,83.94,466.56
28.16,61.47,1009.19,62.53,442.48
14.77,44.9,1020.5,84.31,465.23
25.04,70.36,1006.56,75.91,436.47
15.24,44.45,1020.56,66.13,460.94
12.8,39.16,1015.94,89.83,472.47
20.82,63.77,1014.28,86.37,448.9
31.88,67.32,1013.64,35.1,436.64
9.88,40.71,1015.34,84.32,471.8
16.13,39.99,1007.04,80.49,465.25
19.83,39.39,1013.73,59.16,463.72
25.14,60.29,1017.91,53.3,444.5
18.55,52.84,1004.45,86.82,450.23
22.69,65.18,1012.47,80.9,441.18
7.92,42.28,1008.55,81.68,484.75
8.44,41.17,1019.9,70.72,486.15
23.27,60.84,1019.13,67.24,440.22
11.72,40.35,1012.08,83.98,476.41
31.68,68.24,1005.29,37.34,427.22
28.18,67.17,1006.84,75.55,438.49
25.67,74.78,1010.24,68.87,440.48
33.8,64.96,1004.88,49.37,427.28
30.18,61.5,1009.8,36.81,436.92
15.98,39.64,1009.31,81.21,467.22
29.46,49.3,1003.88,54.1,436.37
14.66,41.76,1022.12,78.13,463.6
7.74,42.49,1009.07,90.11,481.69
15.5,44.34,1019.21,65.21,468.53
4.87,42.85,1013.6,92.3,482.22
20.25,44.78,1007.93,40.16,462.44
25.0,69.71,1009.23,80.92,438.38
29.44,64.33,1011.4,61.78,442.32
24.13,45.61,1012.63,71.36,453.19
21.93,57.17,1009.81,81.15,448.75
27.05,77.95,1009.57,76.56,434.09
26.44,54.2,1012.65,48.02,444.78
19.78,44.71,1015.7,29.43,465.49
19.11,58.95,1017.07,85.49,449.89
10.19,44.63,1020.58,91.64,472.45
27.99,71.58,1010.68,68.99,435.99
13.45,45.87,1008.42,87.74,464.59
16.46,48.6,1006.08,89.0,449.58
17.14,41.66,1010.97,57.66,463.38
20.08,54.42,1011.79,89.35,457.14
9.2,39.99,1011.73,85.95,484.04
14.95,42.74,1027.66,66.71,464.31
32.28,75.33,1002.14,62.49,433.42
29.6,71.94,1007.07,62.65,429.02
14.01,42.99,1007.12,69.69,469.23
9.44,43.99,1020.31,98.06,475.01
24.93,70.32,1007.34,61.25,436.03
26.44,69.34,1009.55,73.18,440.43
13.18,52.72,1024.67,75.96,468.36
22.21,60.77,1018.21,84.96,444.57
10.16,41.62,1013.15,94.3,465.05
9.77,41.44,1017.69,78.26,481.74
12.8,44.9,1007.58,66.6,466.95
17.94,63.07,1012.42,94.35,456.7
16.96,46.36,1019.91,89.11,460.57
11.77,40.0,1021.08,85.08,475.49
11.62,41.54,1019.94,66.43,477.75
22.49,58.71,1009.75,76.43,443.33
6.48,36.24,1013.62,92.03,484.65
