number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
4.0,91.8081,775.175,171.0,4956.10725,82.3375,7.4555,107.756645,2.25,205.0,46.2817844444444,86.4
3.0,63.4576666666667,781.066666666667,141.333333333333,6095.33333333333,108.5,12.4,140.84,4.0,73.0,15.8746736292428,3.62
8.0,67.027509625,739.4625,153.375,4644.303625,53.7775,7.6515,129.8783225,2.25,205.0,102.445322222222,105.0
4.0,81.94625,868.575,131.0,6518.25,101.725,11.0125,50.63,4.25,53.0,41.243,11.8
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,95.9483690295359,70.4
5.0,83.63785,808.64,163.8,5118.6858,62.09,7.8044,106.205316,2.2,205.0,98.2220046153846,92.8
3.0,50.3525666666667,805.466666666667,160.333333333333,3712.47633333333,88.6,12.8506666666667,79.6755266666667,3.0,195.0,51.2282303030303,4.0
6.0,56.1423608666667,1041.61666666667,107.166666666667,3686.02083333333,115.45,8.02033333333333,23.3817133333333,3.33333333333333,143.0,29.408209,15.0
2.0,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,58.0,71.3333333333333,38.5
5.0,102.49127,744.52,163.0,6016.2858,68.226,6.4844,98.805316,2.6,199.0,69.414619,43.0
6.0,57.8496942,1041.61666666667,116.0,3796.6875,115.45,8.52033333333333,23.7150466666667,3.16666666666667,196.0,33.0184786,15.6
4.0,51.8926,935.475,117.5,5300.35725,134.325,12.763,134.807895,4.0,142.0,102.2051975,9.0
2.0,202.9734845,796.1,158.5,14540.0,158.5,11.7,164.0,5.0,31.0,216.0,1.7
3.0,66.3982333333333,810.066666666667,154.333333333333,6350.33333333333,90.4666666666667,54.0,100.666666666667,4.66666666666667,139.0,136.6,13.2
5.0,83.05473,882.8,137.6,5296.4858,96.48,13.2244,29.005316,4.0,199.0,24.2815465838509,25.0
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,178.968082857143,82.2
5.0,84.05704064,1045.3,105.2,3750.625,163.54,4.0424,5.051856,3.4,164.0,5.0874728,4.25
5.0,46.84498772,754.74,144.8,3168.2858,63.36,8.1124,174.005316,2.2,171.0,107.641685084746,72.0
3.0,55.3386666666667,672.366666666667,174.333333333333,4591.0,65.0666666666667,16.8433333333333,81.3333333333333,4.0,129.0,79.0,5.8
1.0,112.411,867.2,161.0,8650.0,1.5,6.3,96.0,2.0,0.0,96.0,0.5173
4.0,88.9444675,775.425,160.25,4654.35725,81.8375,6.9055,107.756645,2.25,205.0,60.9280457142857,27.0
8.0,115.82389375,714.3875,166.75,6186.303625,63.1375,7.929,88.2533225,2.875,177.0,90.2350421052631,115.0
5.0,72.89433,782.44,161.4,5170.2858,84.49,9.9844,105.205316,2.2,205.0,110.008176,78.4
3.0,89.3645333333333,735.933333333333,174.333333333333,5703.66666666667,37.3833333333333,16.5,49.0,3.33333333333333,139.0,55.2,34.0
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,71.508735365372,92.7
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.1080457142857,23.0
3.0,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,58.0,81.3333333333333,14.6
6.0,126.791861666667,782.766666666667,161.333333333333,7333.5715,58.2583333333333,5.68533333333333,80.8877633333333,2.33333333333333,205.0,91.077316,32.1
3.0,79.3475,682.833333333333,163.0,3721.0,90.35,30.0,76.0,3.33333333333333,142.0,115.444444444444,5.0
5.0,84.61548,771.96,168.0,5539.6858,69.31,8.7244,102.005316,2.4,205.0,80.4062343574594,8.0
5.0,120.73388,865.14,161.0,9405.0858,59.07,11.3224,94.865316,3.0,205.0,52.4914611188811,35.0
2.0,38.9615193,613.65,144.5,4405.0,48.05,16.75,133.0,4.0,53.0,39.16,3.31
1.0,92.90638,663.6,198.0,8570.0,87.6,26.8,54.0,5.0,0.0,54.0,8.8
6.0,78.6781333333333,776.416666666667,150.833333333333,5132.5715,63.7833333333333,9.09366666666667,120.337763333333,2.66666666666667,171.0,149.381772,57.0
4.0,94.8431,781.9,168.5,5255.60725,82.3375,8.1055,107.256645,2.25,205.0,178.146654285714,91.23
7.0,72.4201571428571,760.685714285714,166.285714285714,3752.06128571429,70.7357142857143,21.6231428571429,115.146654285714,2.42857142857143,205.0,96.1989276923077,77.0
5.0,60.93397464,1047.9,111.0,3950.025,123.64,9.6564,28.410856,2.8,153.0,35.5066758,28.6
5.0,89.395704,734.96,170.8,4875.4858,73.986,6.9044,92.205316,2.6,199.0,61.34376,34.0
6.0,111.370966666667,732.833333333333,161.833333333333,5550.73816666667,77.4383333333333,7.837,78.00443,3.0,183.0,50.010553713034,27.0
7.0,90.2905885714286,789.014285714286,153.714285714286,4619.06128571429,99.0428571428571,8.56028571428571,94.3536542857143,3.28571428571429,171.0,62.1976025,31.0
7.0,94.07254,730.757142857143,172.285714285714,6731.63271428571,80.3328571428571,12.7602857142857,90.1466542857143,3.42857142857143,185.0,124.4408225,29.5
2.0,141.56819,741.7,191.5,15580.0,97.6,28.9,70.5,5.5,13.0,67.2,1.89
6.0,90.5213783333333,817.95,144.0,4643.5715,110.366666666667,8.087,107.24593,3.33333333333333,171.0,67.1191007906115,49.3
5.0,90.062574,735.94,162.6,4949.4858,73.986,6.9444,93.005316,2.4,171.0,61.8866171428571,8.33
4.0,92.2091,776.875,169.25,4428.85725,82.3375,7.6555,108.006645,2.25,205.0,96.1681584615385,92.15
6.0,84.188275,752.466666666667,160.166666666667,4565.5715,66.1,8.69366666666667,110.00443,2.66666666666667,171.0,66.924176,54.9
3.0,135.013666666667,710.2,185.0,10094.3333333333,114.25,19.9333333333333,49.6666666666667,4.0,128.0,60.1176470588235,5.35
3.0,78.3164206666667,813.666666666667,149.666666666667,8881.0,95.5,16.0133333333333,90.0786666666667,5.66666666666667,80.0,69.118,1.27
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,98.9704946245059,46.0
5.0,103.15814,745.5,154.8,6090.2858,68.226,6.5244,99.605316,2.4,171.0,69.814619,44.0
3.0,150.553766666667,631.166666666667,168.0,8246.66666666667,20.39,5.83666666666667,93.6666666666667,3.0,40.0,78.3125,3.68
3.0,84.6730833333333,718.366666666667,176.666666666667,8467.66666666667,66.6,15.1,59.6666666666667,3.0,63.0,67.5,16.3
5.0,101.94881,726.82,184.8,4871.0858,76.17,7.5044,89.005316,2.6,205.0,96.3596964225135,15.0
5.0,100.561774,734.16,155.8,5761.2858,82.98,6.4444,88.205316,2.8,158.0,61.46376,24.0
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,96.2258053899946,80.5
2.0,111.9740538,733.25,146.0,11000.0,134.15,11.6,277.5,4.0,56.0,313.2,0.088
4.0,60.36015982,773.7,144.5,4018.85725,91.55,5.5555,138.256645,2.0,147.0,56.63454,16.0
2.0,123.155,788.6,134.0,6775.0,150.25,12.25,35.0,5.0,22.0,35.0,0.012
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,99.065356284585,57.0
3.0,50.9921666666667,703.333333333333,154.666666666667,5027.0,40.9666666666667,31.2666666666667,27.0,4.0,119.0,25.8,8.2
3.0,119.279833333333,605.866666666667,171.333333333333,8816.33333333333,64.3666666666667,10.1533333333333,81.0,4.33333333333333,29.0,81.5714285714286,2.24
3.0,66.4814666666667,980.4,109.0,4705.143,117.133333333333,10.5073333333333,27.3421933333333,3.66666666666667,108.0,28.6839545454545,10.0
5.0,62.38325,796.32,156.0,4787.4858,63.446,9.3044,106.205316,2.4,171.0,90.9075357251908,51.0
6.0,62.4696338666667,995.783333333333,124.5,4977.52083333333,122.283333333333,11.2803333333333,38.84238,2.66666666666667,196.0,35.5966786,34.5
5.0,75.10025,750.94,158.8,4569.4858,67.87,7.6624,92.805316,2.4,205.0,95.5427738461538,90.88
5.0,69.486944,760.8,158.8,4225.8858,69.374,7.9124,126.005316,2.4,164.0,96.0144981818182,40.0
5.0,72.89433,782.44,161.4,5170.2858,84.49,9.9844,105.205316,2.2,205.0,92.8335430769231,73.4
3.0,45.9025333333333,741.733333333333,145.666666666667,4712.0,52.6,14.8333333333333,71.3333333333333,3.0,53.0,71.3333333333333,17.0
4.0,92.4703375,679.025,174.5,7112.0,55.5,25.75,52.25,3.75,139.0,80.5177777777778,10.4
4.0,100.351275,734.25,171.75,3536.85725,75.1375,5.363,31.506645,2.5,205.0,13.907948,11.0
2.0,95.45319,682.9,190.5,10035.0,71.05,24.9,52.5,5.5,15.0,51.09,12.8
5.0,72.952854,776.88,151.2,5329.0858,86.386,8.9644,107.805316,2.2,171.0,60.9023314285714,30.1
4.0,17.25963465,658.65,129.25,1858.25,33.7,18.1,126.75,2.25,80.0,71.3333333333333,38.2
4.0,57.21033625,708.7,165.75,5254.75,66.275,8.6825,46.805,3.5,140.0,49.6514583333333,31.0
2.0,101.98775,714.9,175.5,12410.0,107.0,23.7,135.0,6.0,5.0,121.2,0.38
5.0,92.664174,748.48,168.0,5127.6858,73.986,7.5244,91.805316,2.4,185.0,61.2409028571429,13.5
2.0,92.53235,844.35,144.5,4415.0,103.45,56.35,89.5,3.5,155.0,135.573705179283,5.4
1.0,118.71,708.2,145.0,7310.0,108.8,7.0,67.0,4.0,0.0,67.0,3.7419
2.0,98.822,731.6,187.5,9267.0,48.9,18.85,47.0,4.0,37.0,27.8,7.5
4.0,94.8431,781.9,168.5,5255.60725,82.3375,8.1055,107.256645,2.25,205.0,95.9373892307692,91.7
3.0,87.4683333333333,856.166666666667,127.333333333333,6311.0,135.133333333333,12.2333333333333,27.5066666666667,5.0,53.0,40.69,14.0
5.0,89.395704,734.96,170.8,4875.4858,73.986,6.9044,92.205316,2.6,199.0,61.6580457142857,10.0
3.0,100.039731666667,669.5,171.666666666667,9319.66666666667,73.1666666666667,15.8,77.0,4.66666666666667,33.0,83.2,1.93
3.0,131.543706666667,541.9,199.333333333333,6698.66666666667,43.8,5.48666666666667,36.0,3.33333333333333,91.0,27.5263157894737,1.94
4.0,140.54326732,667.175,155.75,7599.5,75.825,7.2675,56.0,3.5,67.0,19.725,1.71
3.0,130.926149666667,757.466666666667,181.666666666667,13440.0,141.033333333333,20.3333333333333,174.666666666667,5.33333333333333,25.0,119.65,11.9
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,99.8542352274541,5.2
5.0,72.143259,778.56,163.8,4882.6858,62.09,9.1844,88.545316,2.6,205.0,87.9315117829457,63.0
3.0,121.245883333333,690.066666666667,186.0,8569.0,86.3333333333333,17.4333333333333,52.3333333333333,5.0,114.0,45.9411764705882,1.25
6.0,80.79362,717.75,174.5,4106.5715,60.3866666666667,7.927,108.00443,2.33333333333333,205.0,101.244211974881,80.0
2.0,123.155,788.6,134.0,6775.0,150.25,12.25,35.0,5.0,22.0,35.0,0.065
2.0,161.009,636.6,155.0,9325.0,33.5,4.015,58.5,3.5,2.0,38.76,7.025
3.0,107.24042,693.833333333333,191.333333333333,9909.0,43.0666666666667,27.1666666666667,44.3333333333333,4.66666666666667,24.0,33.5,8.4
5.0,97.17076,788.92,152.6,5638.4858,82.094,8.5524,123.805316,2.8,185.0,165.1908225,28.5
3.0,39.64126,1050.26666666667,107.0,3610.417,83.8333333333333,44.0533333333333,64.6752766666667,4.0,142.0,48.0090405,17.8
4.0,83.02393,795.275,159.5,5096.60725,80.1075,9.5805,112.756645,2.25,178.0,183.718082857143,62.0
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,95.7527738461538,80.2
4.0,126.5792425,681.675,172.25,9234.0,110.725,20.9,62.75,4.0,95.0,78.1333333333333,1.42
4.0,113.5267,651.125,177.0,8434.25,58.5,29.4,44.5,3.75,139.0,47.4125,6.94
4.0,100.351275,734.25,171.75,3536.85725,75.1375,5.363,31.506645,2.5,205.0,12.595948,20.0
3.0,122.102266666667,660.4,162.333333333333,7491.33333333333,93.6,20.2666666666667,47.6666666666667,3.66666666666667,92.0,47.6666666666667,0.57
5.0,88.763454,842.78,129.8,4478.8858,99.06,7.5704,8.646316,4.0,147.0,4.647316,2.35
4.0,60.6776,794.9,162.25,3412.35725,50.1825,11.9805,20.006645,3.0,171.0,11.421948,0.3
4.0,91.8081,775.175,171.0,4956.10725,82.3375,7.4555,107.756645,2.25,205.0,96.0912353846154,93.1
6.0,97.9399783333333,697.033333333333,177.666666666667,4709.5715,64.23,7.12033333333333,80.50443,2.33333333333333,205.0,61.2463880229226,31.7
4.0,105.313925,787.375,150.5,6080.35725,74.6375,6.3805,116.006645,2.25,205.0,48.0144981818182,40.0
3.0,186.05,753.766666666667,187.666666666667,10742.3333333333,29.8666666666667,5.18666666666667,18.7666666666667,3.0,84.0,24.2285714285714,5.7
3.0,45.9621666666667,651.366666666667,147.0,3261.33333333333,56.4566666666667,21.4433333333333,126.333333333333,3.0,83.0,126.333333333333,4.4
3.0,161.9646,696.433333333333,180.666666666667,13237.0,104.266666666667,18.3333333333333,77.6666666666667,4.33333333333333,72.0,77.1379310344828,3.2
5.0,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,205.0,110.824176,85.4
6.0,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,171.0,169.682658,105.3
5.0,99.894904,733.18,164.0,5687.2858,82.98,6.4044,87.405316,3.0,199.0,60.8151885714286,15.6
3.0,26.4573462,700.166666666667,124.666666666667,2256.0,60.2,23.2,181.666666666667,3.0,34.0,171.666666666667,6.0
6.0,83.8915416666667,754.516666666667,162.0,4825.5715,56.75,7.672,114.50443,2.5,171.0,89.972665,79.7
3.0,84.2073233333333,686.933333333333,151.666666666667,7018.66666666667,62.9666666666667,26.0,63.3333333333333,4.0,108.0,86.1666666666667,2.32
6.0,80.5793116666667,706.683333333333,175.666666666667,3799.5715,56.2916666666667,7.36033333333333,111.00443,2.16666666666667,205.0,62.5144569670958,30.0
2.0,60.49594,724.8,154.5,5450.0,111.35,38.5,102.0,4.5,87.0,74.16,9.3
2.0,82.9435043,559.15,156.5,4423.0,46.75,8.5,124.0,3.0,77.0,52.96,4.65
2.0,84.295,722.4,157.5,7801.5,96.95,33.9,99.5,5.0,65.0,120.83,2.16
2.0,99.66319,733.55,183.5,10296.5,71.4,21.75,62.5,4.5,29.0,58.08,1.9
