number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
3.0,81.7759,850.466666666667,158.666666666667,7815.80966666667,100.0,11.184,62.3421933333333,3.0,195.0,30.4621644444444,9.4
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,62.2805857720058,15.0
5.0,102.03412,738.86,169.4,8722.2,71.774,15.428,83.4,3.8,92.0,84.7060975609756,18.9
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,178.896654285714,89.7
4.0,91.8081,775.175,171.0,4956.10725,82.3375,7.4555,107.756645,2.25,205.0,98.9838319809826,34.2
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,98.5978246892211,59.0
4.0,79.814,747.925,150.0,9117.0,87.825,22.425,63.5,3.5,90.0,68.3333333333333,4.9
4.0,79.86415,741.15,166.75,7150.25,51.5075,18.8,71.0,4.0,105.0,64.34,13.5
2.0,75.38625,688.65,174.5,8478.5,60.15,20.2,86.0,5.0,3.0,134.64,4.0
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,93.1681584615385,49.0
6.0,79.4231338666667,972.666666666667,142.166666666667,4592.85416666667,102.12,5.402,104.39238,1.83333333333333,211.0,171.28575,130.1
6.0,77.8608833333333,758.25,153.333333333333,4838.5715,69.6,10.5936666666667,112.337763333333,3.0,171.0,153.695741818182,112.0
3.0,57.9677666666667,706.0,167.333333333333,4516.33333333333,87.8666666666667,7.17666666666667,59.84,3.33333333333333,140.0,51.808,40.0
3.0,35.3361795333333,671.1,133.333333333333,3713.33333333333,77.0666666666667,27.9,138.666666666667,4.0,60.0,94.58,9.7
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,179.003797142857,90.6
