frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
630.0,7.3,0.2286,39.6,0.0123481,128.929
500.0,5.4,0.1524,55.5,0.00433288,129.367
5000.0,15.4,0.0508,55.5,0.0271925,117.11
3150.0,0.0,0.1016,71.3,0.00121072,131.955
5000.0,0.0,0.3048,55.5,0.00283081,119.606
1600.0,3.3,0.1016,71.3,0.00202822,133.664
4000.0,4.8,0.0254,31.7,0.000930789,135.328
800.0,1.5,0.3048,71.3,0.00336729,127.122
1600.0,0.0,0.1524,39.6,0.00193287,131.013
6300.0,2.0,0.2286,55.5,0.00313525,118.712
800.0,7.2,0.1524,71.3,0.00752039,136.023
630.0,4.8,0.0254,31.7,0.000930789,120.078
250.0,19.7,0.0508,39.6,0.036484,127.224
500.0,2.7,0.1524,39.6,0.00294804,121.009
800.0,2.7,0.1524,39.6,0.00294804,128.829
3150.0,0.0,0.1524,31.7,0.00209405,124.207
1250.0,0.0,0.2286,55.5,0.00229336,127.91
315.0,4.0,0.3048,71.3,0.00497773,128.175
1250.0,0.0,0.1524,71.3,0.0015988,128.927
200.0,15.6,0.1016,71.3,0.0437259,130.898
2500.0,3.0,0.3048,31.7,0.00529514,119.598
3150.0,12.3,0.1016,31.7,0.0418756,110.307
1600.0,5.4,0.1524,31.7,0.00525474,123.761
4000.0,8.9,0.1016,71.3,0.0103088,120.243
10000.0,7.2,0.1524,71.3,0.00752039,110.313
1250.0,2.0,0.2286,71.3,0.00293031,128.816
5000.0,8.9,0.1016,39.6,0.0124596,113.08
500.0,5.4,0.1524,71.3,0.00401199,126.291
630.0,2.0,0.2286,39.6,0.00346574,127.417
250.0,15.4,0.0508,31.7,0.0289853,121.225
500.0,9.5,0.0254,39.6,0.00449821,123.894
3150.0,0.0,0.3048,55.5,0.00283081,123.236
8000.0,0.0,0.1016,71.3,0.00121072,125.465
400.0,0.0,0.2286,31.7,0.0027238,123.635
1000.0,0.0,0.3048,55.5,0.00283081,126.966
2500.0,4.8,0.0254,71.3,0.000848633,130.828
1000.0,15.4,0.0508,31.7,0.0289853,124.525
4000.0,19.7,0.0508,71.3,0.0341183,113.045
400.0,0.0,0.3048,39.6,0.00310138,124.809
8000.0,4.2,0.0508,71.3,0.00142788,125.268
2000.0,9.9,0.1524,55.5,0.0208438,119.505
800.0,0.0,0.3048,31.7,0.00331266,129.235
2500.0,12.6,0.1524,71.3,0.0483159,115.234
6300.0,0.0,0.2286,31.7,0.0027238,116.815
800.0,2.0,0.2286,31.7,0.00372371,130.307
5000.0,0.0,0.3048,71.3,0.00266337,121.301
6300.0,0.0,0.1524,55.5,0.00172668,123.303
2500.0,0.0,0.0508,31.7,0.000812164,134.87
400.0,5.3,0.2286,39.6,0.00614329,131.221
1000.0,0.0,0.1524,31.7,0.00209405,130.987
200.0,17.4,0.0254,55.5,0.0165706,109.951
5000.0,5.4,0.1524,71.3,0.00401199,120.061
630.0,1.5,0.3048,39.6,0.00392107,128.311
4000.0,4.0,0.2286,39.6,0.00473801,119.159
315.0,0.0,0.2286,31.7,0.0027238,120.595
500.0,4.0,0.2286,55.5,0.0042862,127.314
1000.0,5.4,0.1524,31.7,0.00525474,128.241
500.0,9.5,0.0254,55.5,0.0043284,123.082
5000.0,0.0,0.1524,55.5,0.00172668,125.203
400.0,5.4,0.1524,31.7,0.00525474,127.781
2000.0,12.3,0.1016,71.3,0.0337792,122.218
500.0,4.0,0.2286,39.6,0.00473801,127.039
1000.0,7.3,0.2286,55.5,0.0111706,125.194
2500.0,9.5,0.0254,39.6,0.00449821,131.234
1250.0,4.0,0.2286,31.7,0.00509068,128.119
