number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
2.0,140.727,739.75,195.5,14550.5,75.1,26.0,55.0,5.0,21.0,29.4,5.17
4.0,76.4445625,794.0,164.5,-999.0,77.2375,8.1805,108.756645,2.25,205.0,179.003797142857,90.71
4.0,37.713525,829.575,129.25,5195.0,71.9,36.175,117.5,2.75,89.0,114.588,6.44
3.0,74.4225873333333,793.733333333333,160.666666666667,6901.33333333333,72.6333333333333,15.78,47.7453333333333,5.0,108.0,47.7453333333333,12.93
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,62.1866171428571,80.0
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,97.1460001550387,88.0
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,101.911428392503,67.0
3.0,59.5271062,659.0,155.0,6726.0,81.7,18.2333333333333,126.666666666667,3.33333333333333,80.0,117.75,2.15
3.0,72.8169566666667,866.4,129.333333333333,5035.80966666667,103.966666666667,6.54066666666667,137.675526666667,2.33333333333333,147.0,59.7629418513324,34.0
4.0,119.1339625,673.525,188.5,8089.0,61.65,11.55,41.5,3.5,83.0,56.2,1.4
5.0,84.51936,773.18,146.6,6313.6858,95.78,8.6244,103.805316,2.6,158.0,61.5776171428571,8.0
7.0,106.019114285714,760.4,149.714285714286,5938.77557142857,72.9857142857143,7.50457142857143,106.432368571429,3.0,171.0,130.069467469879,99.0
1.0,98.0,702.2,183.0,11500.0,54.5,23.0,51.0,6.0,0.0,51.0,8.035
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,97.8283380015613,89.5
3.0,87.5111266666667,718.233333333333,169.0,6591.33333333333,67.1333333333333,21.7333333333333,33.3333333333333,4.66666666666667,65.0,30.5,1.95
5.0,52.54484304,1058.0,118.2,3268.025,122.64,4.3644,18.458056,3.0,205.0,23.065673,2.34
6.0,82.0245416666667,741.233333333333,166.5,5505.40483333333,70.8216666666667,12.3703333333333,100.337763333333,3.16666666666667,171.0,65.4727568421053,51.7
2.0,84.82575,679.15,158.0,6710.0,80.45,14.9,49.0,4.5,26.0,31.36,4.21
5.0,88.679574,730.14,172.0,4249.4858,66.776,7.1244,93.205316,2.2,205.0,178.803797142857,38.0
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,168.602658,107.0
