frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1600.0,0.0,0.1016,39.6,0.00146332,133.261
4000.0,8.4,0.0508,71.3,0.00529514,126.926
3150.0,17.4,0.0254,71.3,0.016104,126.536
3150.0,2.7,0.1524,71.3,0.00243851,127.054
400.0,9.9,0.1524,39.6,0.0233328,128.345
6300.0,0.0,0.3048,39.6,0.00310138,116.229
10000.0,0.0,0.2286,71.3,0.00214345,118.134
800.0,0.0,0.0508,71.3,0.000740478,130.96
3150.0,7.3,0.2286,31.7,0.0132672,113.229
2000.0,0.0,0.1524,39.6,0.00193287,129.633
6300.0,0.0,0.1016,39.6,0.00146332,125.631
4000.0,5.4,0.1524,39.6,0.00485029,117.137
315.0,15.4,0.0508,71.3,0.0264269,126.195
4000.0,3.0,0.3048,71.3,0.00425727,120.264
500.0,3.0,0.3048,31.7,0.00529514,127.548
1600.0,19.7,0.0508,71.3,0.0341183,120.575
1000.0,0.0,0.1524,71.3,0.0015988,127.307
3150.0,3.0,0.3048,31.7,0.00529514,118.108
1000.0,12.6,0.1524,39.6,0.0584113,114.67
3150.0,15.4,0.0508,39.6,0.0282593,120.513
1000.0,15.4,0.0508,31.7,0.0289853,124.525
2000.0,0.0,0.2286,55.5,0.00229336,126.54
1250.0,12.3,0.1016,71.3,0.0337792,126.648
1250.0,15.4,0.0508,55.5,0.0271925,130.0
1600.0,7.3,0.2286,31.7,0.0132672,119.039
1600.0,17.4,0.0254,31.7,0.0176631,126.846
1000.0,15.6,0.1016,39.6,0.0528487,119.224
2000.0,3.0,0.3048,71.3,0.00425727,125.524
8000.0,4.0,0.3048,71.3,0.00497773,113.665
800.0,17.4,0.0254,39.6,0.0172206,135.324
800.0,15.6,0.1016,71.3,0.0437259,124.188
1600.0,6.7,0.1016,55.5,0.0052139,133.653
2000.0,0.0,0.0508,71.3,0.000740478,131.06
315.0,0.0,0.2286,31.7,0.0027238,120.595
1250.0,17.4,0.0254,31.7,0.0176631,128.306
315.0,0.0,0.3048,31.7,0.00331266,122.765
4000.0,8.9,0.1016,71.3,0.0103088,120.243
8000.0,4.8,0.0254,71.3,0.000848633,131.518
630.0,19.7,0.0508,71.3,0.0341183,128.365
1250.0,0.0,0.1524,39.6,0.00193287,131.023
1600.0,11.2,0.0508,71.3,0.014072,135.191
400.0,8.9,0.1016,39.6,0.0124596,135.54
1250.0,4.8,0.0254,39.6,0.000907475,125.026
6300.0,0.0,0.0508,71.3,0.000740478,133.04
250.0,15.6,0.1016,39.6,0.0528487,124.644
400.0,15.6,0.1016,39.6,0.0528487,120.484
315.0,17.4,0.0254,39.6,0.0172206,115.144
630.0,15.4,0.0508,71.3,0.0264269,129.645
6300.0,9.9,0.1524,55.5,0.0208438,110.555
250.0,7.3,0.2286,39.6,0.0123481,131.889
6300.0,9.9,0.1524,31.7,0.0252785,108.689
800.0,4.0,0.3048,71.3,0.00497773,131.755
5000.0,7.3,0.2286,71.3,0.0104404,115.298
315.0,8.9,0.1016,39.6,0.0124596,135.38
4000.0,9.5,0.0254,71.3,0.00420654,134.236
1000.0,12.3,0.1016,71.3,0.0337792,127.928
12500.0,4.8,0.0254,55.5,0.000873218,125.094
3150.0,7.2,0.1524,39.6,0.00909175,111.818
800.0,15.6,0.1016,39.6,0.0528487,118.964
4000.0,2.0,0.2286,55.5,0.00313525,122.232
400.0,7.2,0.1524,71.3,0.00752039,130.123
2500.0,0.0,0.0254,71.3,0.000400682,133.707
4000.0,9.9,0.1524,71.3,0.0193001,115.079
630.0,4.0,0.2286,39.6,0.00473801,129.579
1250.0,17.4,0.0254,55.5,0.0165706,129.301
6300.0,4.0,0.2286,71.3,0.00400603,118.618
1250.0,0.0,0.0508,71.3,0.000740478,128.56
630.0,0.0,0.1524,39.6,0.00193287,124.403
1250.0,6.7,0.1016,71.3,0.00478288,137.658
1000.0,2.0,0.2286,71.3,0.00293031,128.956
1250.0,4.0,0.2286,55.5,0.0042862,131.264
6300.0,5.4,0.1524,71.3,0.00401199,116.411
6300.0,12.3,0.1016,55.5,0.0368233,110.124
1600.0,3.3,0.1016,39.6,0.00245138,133.071
1600.0,1.5,0.3048,71.3,0.00336729,126.632
200.0,17.4,0.0254,31.7,0.0176631,116.146
4000.0,2.7,0.1524,39.6,0.00294804,121.889
4000.0,3.0,0.3048,39.6,0.00495741,116.792
800.0,4.0,0.2286,55.5,0.0042862,131.864
1250.0,2.7,0.1524,71.3,0.00243851,130.144
2500.0,12.6,0.1524,39.6,0.0584113,106.88
6300.0,12.7,0.0254,39.6,0.0130253,123.177
3150.0,17.4,0.0254,55.5,0.0165706,124.101
5000.0,12.7,0.0254,39.6,0.0130253,125.107
1250.0,2.0,0.2286,55.5,0.00313525,128.762
250.0,15.4,0.0508,31.7,0.0289853,121.225
800.0,5.4,0.1524,71.3,0.00401199,131.281
4000.0,4.0,0.3048,71.3,0.00497773,119.535
12500.0,2.7,0.1524,39.6,0.00294804,108.649
500.0,7.3,0.2286,31.7,0.0132672,128.169
1600.0,0.0,0.0508,31.7,0.000812164,131.01
2000.0,0.0,0.3048,71.3,0.00266337,127.461
8000.0,3.0,0.3048,55.5,0.00452492,113.799
2000.0,0.0,0.1524,55.5,0.00172668,129.673
1000.0,0.0,0.0508,71.3,0.000740478,129.45
12500.0,0.0,0.3048,71.3,0.00266337,112.241
500.0,7.3,0.2286,71.3,0.0104404,136.798
800.0,5.4,0.1524,55.5,0.00433288,133.097
250.0,7.3,0.2286,31.7,0.0132672,130.089
1600.0,7.3,0.2286,71.3,0.0104404,125.728
2500.0,4.0,0.2286,39.6,0.00473801,119.649
630.0,9.9,0.1524,39.6,0.0233328,126.465
6300.0,9.5,0.0254,55.5,0.0043284,124.222
2500.0,9.9,0.1524,55.5,0.0208438,118.365
2500.0,4.8,0.0254,31.7,0.000930789,132.588
1250.0,19.7,0.0508,39.6,0.036484,118.634
200.0,0.0,0.3048,39.6,0.00310138,118.129
4000.0,12.7,0.0254,39.6,0.0130253,126.537
5000.0,0.0,0.3048,39.6,0.00310138,117.789
6300.0,3.0,0.3048,71.3,0.00425727,116.134
3150.0,6.7,0.1016,71.3,0.00478288,124.458
5000.0,17.4,0.0254,31.7,0.0176631,117.996
1600.0,0.0,0.3048,71.3,0.00266337,127.591
1600.0,5.3,0.2286,71.3,0.0051942,130.46
4000.0,0.0,0.3048,71.3,0.00266337,123.061
630.0,0.0,0.1524,31.7,0.00209405,125.997
3150.0,4.8,0.0254,39.6,0.000907475,133.436
20000.0,0.0,0.0254,55.5,0.00041229,121.933
4000.0,15.6,0.1016,39.6,0.0528487,106.604
4000.0,0.0,0.0508,71.3,0.000740478,134.43
