Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.2293658
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,47.22221124
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,33.21205892
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898888
249.1,0.0,98.75,158.11,12.8,987.76,889.01,28.0,30.84715624
387.0,20.0,94.0,157.0,13.93,938.0,845.0,3.0,25.510612
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7.0,49.80085148
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,3.0,21.02212324
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180.0,52.1243856
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,100.0,40.85834776
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,10.222171176
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.13387836
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28.0,35.225328839999996
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7.0,54.09628696
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,56.0,50.77301264
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3.0,30.44726016
295.71,0.0,95.64,171.54,8.87,955.14,859.2,3.0,22.94576128
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28.0,36.349864196
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28.0,39.056057496
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3.0,40.1964508
389.9,189.0,0.0,145.9,22.0,944.7,755.8,3.0,40.59634688
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,14.143910664
491.0,26.0,123.0,210.0,3.93,882.0,699.0,7.0,33.488834284729315
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.38846488
290.35,0.0,96.18,168.08,9.41,961.18,865.0,100.0,48.97348028
295.71,0.0,95.64,171.54,8.87,955.14,859.2,56.0,48.71837416
439.0,177.0,0.0,186.0,11.1,884.9,707.9,91.0,73.29819356
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14.0,20.77391188
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,3.0,15.04436632
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28.0,42.6440906
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.065470304
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.93522932
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28.0,33.798802996
516.0,0.0,0.0,162.0,8.26,801.0,802.0,28.0,41.36856
424.0,22.0,132.0,178.0,8.48,822.0,750.0,56.0,65.69721314581203
332.5,142.5,0.0,228.0,0.0,932.0,594.0,365.0,41.052779992
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,41.680203152
249.1,0.0,98.75,158.11,12.8,987.76,889.01,100.0,51.0556978
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,28.0,41.40992856
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28.0,52.446370892
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,6.883728383999999
387.0,20.0,94.0,157.0,14.32,938.0,845.0,3.0,22.752708
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.5748832
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90.0,43.565230536
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28.0,26.147687824
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14.0,19.41564416
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3.0,15.049192652
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.619079644
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912255999998
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.231704
387.0,20.0,94.0,157.0,13.93,938.0,845.0,28.0,46.68441996
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91.0,82.5992248
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9035533120000006
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,100.0,35.34253976
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28.0,31.6469484
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,52.20022796
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,100.0,37.6798634
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7.0,34.90127512
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394708
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,37.91428524
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270.0,42.131120456
150.9,0.0,183.9,166.6,11.6,991.2,772.2,28.0,15.569747032
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.57526284
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,61.921839559999995
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28.0,31.11605188
277.05,0.0,97.39,160.6,11.83,973.9,875.61,28.0,48.28400428
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3.0,17.36790044
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.32823064
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,3.0,9.4458212
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7.0,21.48062478
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,100.0,56.7438748
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28.0,40.062002979999995
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,34.48758952
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28.0,33.399596392
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,28.0,28.46846404
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,37.9556538
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.843728804
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.35047372
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,56.0,56.847296199999995
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.53207568
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14.0,29.55094136
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.23236356
323.7,282.8,0.0,183.8,10.3,942.7,659.9,56.0,80.19984832
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,56.0,43.49904084
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.52272288
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28.0,27.77209328
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.922478999999996
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100.0,53.90323368
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.65776027999999
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,3.0,12.45193656
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.19871902
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28.0,29.06830816
250.0,0.0,95.69,191.84,5.33,948.9,857.2,14.0,24.65566176
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3.0,36.3009114
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90.0,49.185149411999994
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,100.0,50.07664188
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0,47.09810556
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,40.65839972
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.0178466
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.14492992
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,100.0,66.42411784
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4012152
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.102692036
374.0,189.2,0.0,170.1,10.1,926.1,756.7,28.0,61.09446836
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.377003588
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,14.0,42.21661548
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.17017076
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57136584
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,10.787541496
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730314988
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,100.0,47.73931824
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28.0,37.171030112
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,3.0,13.62404576
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,58.78472376
198.6,132.4,0.0,192.0,0.0,978.4,825.5,7.0,14.638264956
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.17810472
380.0,0.0,0.0,228.0,0.0,932.0,670.0,90.0,52.908319811999995
