frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
5000.0,0.0,0.3048,39.6,0.00310138,117.789
2000.0,2.0,0.2286,31.7,0.00372371,123.037
1600.0,8.9,0.1016,71.3,0.0103088,128.763
1250.0,4.2,0.0508,39.6,0.00152689,128.427
6300.0,15.4,0.0508,55.5,0.0271925,112.93
3150.0,19.7,0.0508,71.3,0.0341183,116.225
2500.0,4.0,0.2286,31.7,0.00509068,120.209
2000.0,2.7,0.1524,39.6,0.00294804,128.139
630.0,3.0,0.3048,55.5,0.00452492,129.569
4000.0,2.0,0.2286,71.3,0.00293031,124.086
6300.0,0.0,0.0508,71.3,0.000740478,133.04
1250.0,7.3,0.2286,55.5,0.0111706,125.724
315.0,6.7,0.1016,31.7,0.00592927,126.266
6300.0,3.3,0.1016,55.5,0.002211,123.839
5000.0,17.4,0.0254,55.5,0.0165706,118.941
2500.0,7.3,0.2286,39.6,0.0123481,116.559
5000.0,12.6,0.1524,71.3,0.0483159,108.034
12500.0,0.0,0.1016,55.5,0.00131983,119.91
315.0,4.0,0.3048,39.6,0.00579636,126.843
500.0,0.0,0.2286,31.7,0.0027238,126.675
800.0,0.0,0.1524,31.7,0.00209405,129.117
3150.0,0.0,0.0508,39.6,0.000791822,135.938
1000.0,5.4,0.1524,71.3,0.00401199,133.201
3150.0,0.0,0.0254,55.5,0.00041229,130.503
1000.0,0.0,0.3048,71.3,0.00266337,125.201
6300.0,12.3,0.1016,39.6,0.0408268,107.985
400.0,4.0,0.2286,31.7,0.00509068,126.149
500.0,5.4,0.1524,55.5,0.00433288,129.367
5000.0,3.3,0.1016,71.3,0.00202822,127.054
400.0,9.9,0.1524,31.7,0.0252785,128.939
3150.0,12.3,0.1016,31.7,0.0418756,110.307
400.0,4.0,0.3048,71.3,0.00497773,129.575
6300.0,0.0,0.0254,31.7,0.000439472,138.537
4000.0,9.9,0.1524,55.5,0.0208438,112.945
2500.0,12.3,0.1016,71.3,0.0337792,121.318
630.0,0.0,0.1524,55.5,0.00172668,123.583
4000.0,11.2,0.0508,39.6,0.0150478,115.52
630.0,4.0,0.2286,31.7,0.00509068,130.349
3150.0,7.2,0.1524,39.6,0.00909175,111.818
200.0,0.0,0.3048,31.7,0.00331266,117.195
2000.0,4.0,0.2286,39.6,0.00473801,121.659
200.0,15.6,0.1016,71.3,0.0437259,130.898
630.0,15.4,0.0508,71.3,0.0264269,129.645
4000.0,0.0,0.1524,31.7,0.00209405,123.807
1600.0,3.3,0.1016,71.3,0.00202822,133.664
1250.0,11.2,0.0508,71.3,0.014072,136.191
10000.0,4.2,0.0508,71.3,0.00142788,121.238
400.0,9.9,0.1524,55.5,0.0208438,131.605
800.0,4.0,0.2286,55.5,0.0042862,131.864
2000.0,6.7,0.1016,31.7,0.00592927,120.446
1250.0,9.9,0.1524,31.7,0.0252785,118.619
3150.0,17.4,0.0254,31.7,0.0176631,123.466
800.0,0.0,0.1016,55.5,0.00131983,127.92
630.0,12.6,0.1524,71.3,0.0483159,123.304
6300.0,3.3,0.1016,31.7,0.00251435,120.702
3150.0,12.3,0.1016,71.3,0.0337792,120.798
315.0,7.3,0.2286,71.3,0.0104404,139.808
16000.0,4.0,0.2286,71.3,0.00400603,112.768
500.0,9.5,0.0254,31.7,0.00461377,126.886
1000.0,0.0,0.1016,39.6,0.00146332,130.781
630.0,4.0,0.2286,71.3,0.00400603,129.038
4000.0,0.0,0.1524,71.3,0.0015988,128.857
1600.0,0.0,0.3048,55.5,0.00283081,126.986
1250.0,2.7,0.1524,39.6,0.00294804,130.829
5000.0,0.0,0.0254,55.5,0.00041229,135.803
6300.0,5.4,0.1524,55.5,0.00433288,117.287
6300.0,4.8,0.0254,55.5,0.000873218,135.164
1600.0,4.8,0.0254,55.5,0.000873218,121.474
630.0,0.0,-0.3048,55.5,0.00283081,127.696
3150.0,12.3,0.1016,39.6,0.0408268,113.055
400.0,8.9,0.1016,39.6,0.0124596,135.54
4000.0,17.4,0.0254,39.6,0.0172206,122.724
12500.0,0.0,0.3048,39.6,0.00310138,109.619
2000.0,5.4,0.1524,39.6,0.00485029,124.647
250.0,8.9,0.1016,71.3,0.0103088,134.533
1000.0,12.3,0.1016,39.6,0.0408268,122.435
5000.0,4.0,0.2286,39.6,0.00473801,117.649
6300.0,15.4,0.0508,71.3,0.0264269,115.215
6300.0,3.0,0.3048,39.6,0.00495741,114.042
1600.0,3.3,0.1016,55.5,0.002211,133.649
2500.0,4.8,0.0254,55.5,0.000873218,129.144
1250.0,12.3,0.1016,31.7,0.0418756,118.767
250.0,7.3,0.2286,39.6,0.0123481,131.889
3150.0,3.3,0.1016,55.5,0.002211,130.629
500.0,4.0,0.2286,39.6,0.00473801,127.039
12500.0,0.0,0.0508,71.3,0.000740478,125.22
500.0,12.3,0.1016,71.3,0.0337792,140.158
2000.0,0.0,0.3048,71.3,0.00266337,127.461
8000.0,0.0,-0.3048,55.5,0.00283081,116.476
800.0,17.4,0.0254,55.5,0.0165706,123.091
315.0,15.6,0.1016,39.6,0.0528487,122.754
1600.0,8.4,0.0508,55.5,0.00544854,133.032
10000.0,0.0,0.1016,31.7,0.00150092,115.893
500.0,4.0,0.3048,39.6,0.00579636,130.173
2000.0,5.4,0.1524,31.7,0.00525474,122.771
3150.0,0.0,0.2286,39.6,0.00253511,124.625
4000.0,17.4,0.0254,55.5,0.0165706,121.771
800.0,0.0,0.1524,39.6,0.00193287,127.903
5000.0,17.4,0.0254,31.7,0.0176631,117.996
1250.0,12.7,0.0254,39.6,0.0130253,130.777
2000.0,2.0,0.2286,55.5,0.00313525,124.612
1250.0,9.5,0.0254,31.7,0.00461377,131.446
6300.0,0.0,0.0508,31.7,0.000812164,130.34
315.0,8.9,0.1016,39.6,0.0124596,135.38
2500.0,4.0,0.3048,39.6,0.00579636,120.233
800.0,12.6,0.1524,71.3,0.0483159,123.054
630.0,4.0,0.3048,39.6,0.00579636,131.073
500.0,2.7,-0.1524,39.6,0.00294804,121.009
2000.0,2.0,0.2286,39.6,0.00346574,122.797
800.0,2.0,0.2286,71.3,0.00293031,128.216
800.0,7.3,0.2286,71.3,0.0104404,130.748
10000.0,0.0,0.0508,31.7,0.000812164,122.45
2000.0,9.9,0.1524,55.5,0.0208438,119.505
2000.0,0.0,0.1016,55.5,0.00131983,132.54
250.0,12.6,0.1524,71.3,0.0483159,129.744
1600.0,12.3,0.1016,39.6,0.0408268,117.875
2500.0,0.0,0.2286,71.3,0.00214345,128.354
4000.0,15.4,0.0508,39.6,0.0282593,118.113
3150.0,9.9,0.1524,55.5,0.0208438,115.085
2500.0,17.4,0.0254,39.6,0.0172206,124.154
