number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
4.0,88.9444675,775.425,160.25,4654.35725,81.8375,6.9055,107.756645,2.25,205.0,60.9723314285714,30.1
3.0,97.0597273333333,780.9,163.333333333333,11049.3333333333,30.3,25.65,125.666666666667,5.0,78.0,186.2,8.3
2.0,141.0835,721.95,189.0,15650.0,44.7,34.5,93.5,6.5,2.0,129.9,2.92
3.0,77.33246,660.366666666667,193.333333333333,6529.33333333333,46.4333333333333,22.1666666666667,33.0,4.33333333333333,30.0,38.4,9.8
3.0,93.2521266666667,689.333333333333,182.333333333333,9089.0,31.2333333333333,25.8333333333333,36.6666666666667,4.66666666666667,29.0,30.0,4.6
4.0,57.44444875,763.2,154.0,6012.75,41.4425,16.56,107.25,3.5,80.0,92.356,15.7
6.0,84.188275,752.466666666667,160.166666666667,4.5655715,66.1,8.69366666666667,110.00443,2.66666666666667,171.0,68.144176,45.2
3.0,15.7089,874.4,99.6666666666667,2152.66666666667,61.7,54.5666666666667,109.0,3.0,78.0,78.8666666666667,21.5
6.0,81.4687333333333,705.083333333333,177.5,3.9435715,56.625,7.49366666666667,111.671096666667,2.16666666666667,205.0,98.3412353846154,67.0
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.34376,36.4
5.0,64.95533064,971.2,140.0,3389.025,127.69,6.5964,87.010856,2.0,211.0,94.5093802413273,55.0
1.0,137.327,502.5,253.0,3510.0,15.45,8.0,18.0,2.0,0.0,18.0,0.5
3.0,71.4395,707.433333333333,164.666666666667,8639.0,80.0666666666667,17.8333333333333,190.666666666667,4.0,31.0,46.02,2.5
5.0,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,205.0,96.7282987740644,89.5
4.0,76.5177175,787.05,151.75,4.43435725,79.6075,6.9055,112.006645,2.25,171.0,61.1516526288807,40.0
3.0,157.599206666667,541.033333333333,212.333333333333,8.06866666666667,50.8333333333333,13.0333333333333,13.3333333333333,3.0,30.0,13.0175,2.582
3.0,63.2036395333333,606.5,150.666666666667,5724.66666666667,54.0,14.3633333333333,106.0,3.66666666666667,80.0,82.255,18.7
2.0,117.0907693,646.2,136.0,7020.0,40.3,7.735,135.0,3.5,36.0,135.0,1.2
