number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
4.0,91.8081,775.175,171.0,4956.10725,82.3375,7.4555,107.756645,2.25,205.0,96.9110268580295,90.0
3.0,65.9281333333333,684.566666666667,177.0,6642.0,55.0666666666667,18.9666666666667,45.3333333333333,3.33333333333333,57.0,37.921,3.65
2.0,163.8452,705.55,144.0,8545.0,100.75,8.95,37.5,4.5,2.0,33.37,2.25
4.0,138.4919125,722.5,185.75,12074.25,91.65,20.825,61.0,5.25,114.0,39.3411764705882,1.53
3.0,68.2298,857.466666666667,148.333333333333,5000.47633333333,83.9433333333333,11.3073333333333,51.6755266666667,3.33333333333333,171.0,27.1580457142857,0.616
2.0,139.55669,711.35,193.0,14795.0,51.8,29.9,51.0,6.0,10.0,49.74,5.62
3.0,73.4242666666667,700.766666666667,174.666666666667,4741.66666666667,87.3666666666667,7.13,45.84,3.33333333333333,162.0,39.5090909090909,32.0
5.0,88.95048,806.68,163.2,5632.4858,66.17,7.9544,109.805316,2.2,205.0,95.3785582945736,62.0
2.0,136.08594,709.9,203.0,11580.5,37.55,28.5,40.0,4.5,6.0,48.33,7.1
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.1866171428571,26.9
4.0,77.85185,784.65,154.5,4650.35725,80.1075,7.1055,113.006645,2.25,171.0,107.99829,35.0
4.0,90.2786,773.025,163.0,4870.35725,82.3375,7.1055,108.756645,2.25,205.0,139.20886,85.0
3.0,178.2968,708.766666666667,147.333333333333,9476.66666666667,79.3666666666667,7.55666666666667,36.6666666666667,4.33333333333333,11.0,29.8712871287129,8.5
3.0,90.369,681.866666666667,156.333333333333,7156.33333333333,99.2666666666667,25.8,103.666666666667,4.66666666666667,74.0,122.2,0.26
4.0,51.81085,799.125,151.5,3285.35725,68.2,7.4655,158.756645,2.0,171.0,152.798604810127,5.5
5.0,102.090834,747.42,152.6,5917.4858,67.826,6.3644,98.805316,2.4,171.0,41.1843866666667,32.0
5.0,60.92382,792.44,137.0,6113.6,73.16,41.18,70.4,3.0,159.0,64.9616026711185,7.3
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,138.775516455696,80.0
5.0,80.80661,763.7,169.8,5702.2858,78.766,12.8444,117.405316,3.2,199.0,92.7681584615385,13.0
5.0,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,205.0,110.580176,81.9
7.0,91.5251785714286,718.514285714286,175.0,4637.63271428571,50.85,7.71885714285714,100.718082857143,2.42857142857143,205.0,96.9061471428571,78.0
2.0,77.385,702.35,175.5,7735.5,81.25,17.05,211.5,3.0,61.0,173.8,1.6
2.0,183.57744,759.6,194.0,18835.0,24.25,34.5,52.5,6.0,12.0,50.25,4.7
3.0,87.2311666666667,672.366666666667,170.666666666667,7103.33333333333,74.6233333333333,12.4133333333333,139.0,4.0,49.0,103.55,8.3
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,104.358876588869,78.0
4.0,86.9682,742.825,161.75,5116.25,113.45,9.7225,35.13,4.0,162.0,42.9291666666667,22.2
5.0,84.41015,772.18,165.4,6018.0858,78.766,13.6244,117.005316,3.0,177.0,91.4745282889734,37.0
5.0,64.95533064,971.2,140.0,3389.025,127.69,6.5964,87.010856,2.0,211.0,97.904754375,71.0
2.0,171.644385,565.0,175.5,8998.0,35.1,5.25,29.5,3.0,39.0,37.75,1.5
6.0,61.6749788666667,1024.21666666667,116.166666666667,4481.6875,103.283333333333,9.272,43.6757133333333,2.66666666666667,153.0,35.711673,25.5
2.0,183.57744,759.6,194.0,18835.0,24.25,34.5,52.5,6.0,12.0,50.25,4.7
2.0,53.71397,1057.4,111.0,6011.54495,64.75,8.629,35.59025,2.5,116.0,35.59025,3.5
5.0,53.79222,847.14,141.4,3256.2858,87.424,26.9724,151.605316,2.4,205.0,139.377023071492,115.7
5.0,46.79339,796.5,132.0,5412.0,89.62,39.34,135.0,2.8,145.0,73.225,13.0
3.0,65.9281333333333,684.566666666667,177.0,6642.0,55.0666666666667,18.9666666666667,45.3333333333333,3.33333333333333,57.0,37.921,3.65
3.0,59.2312333333333,783.066666666667,131.0,6148.0,86.4,48.8633333333333,102.666666666667,4.33333333333333,123.0,111.75,4.1
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.2494742857143,16.4
2.0,118.5222845,739.35,184.0,10425.0,114.085,10.52,260.0,3.5,20.0,300.0,0.34
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.3989276923077,91.95
6.0,120.375211666667,761.05,150.666666666667,6476.23816666667,74.6216666666667,7.21533333333333,81.8377633333333,3.0,171.0,81.0877633333333,16.0
2.0,67.4025,849.75,129.5,6346.5,106.85,9.6,39.76,4.5,53.0,42.2646808510638,9.84
4.0,108.4395,723.8,137.25,6545.75,112.85,14.89,53.0,4.25,33.0,35.318,1.42
5.0,65.86926,761.3,148.0,5263.8,75.94,38.88,57.2,3.0,158.0,65.25,10.02
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,175.800953623188,74.0
1.0,12.0107,1085.7,67.0,2260.0,155.4,105.0,140.0,4.0,0.0,140.0,52.0
2.0,205.79165,652.05,155.0,11595.0,28.65,4.485,40.5,3.5,2.0,36.65,6.73
5.0,48.278516,697.76,174.4,2437.6858,68.694,8.1504,79.405316,2.2,217.0,39.728629130967,3.5
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,96.2635430769231,36.0
3.0,68.2298,857.466666666667,148.333333333333,5000.47633333333,83.9433333333333,11.3073333333333,51.6755266666667,3.33333333333333,171.0,27.1580457142857,0.616
6.0,93.0593116666667,709.683333333333,177.166666666667,4786.40483333333,63.7866666666667,7.877,107.00443,2.33333333333333,205.0,206.135105333333,80.0
3.0,85.1641,697.7,155.333333333333,4988.66666666667,75.3333333333333,37.1766666666667,95.3333333333333,2.66666666666667,176.0,122.761904761905,2.45
4.0,115.07765,768.975,175.75,9917.75,66.1625,18.875,74.25,4.0,139.0,60.88,24.5
5.0,89.74688,728.22,174.2,4422.2858,67.176,7.2844,94.005316,2.2,205.0,99.0471381322223,78.5
3.0,97.2702333333333,846.733333333333,150.0,10596.6666666667,102.966666666667,58.6666666666667,149.666666666667,5.33333333333333,126.0,153.45,9.0
4.0,105.313925,787.375,150.5,6080.35725,74.6375,6.3805,116.006645,2.25,205.0,50.7248894812165,49.0
6.0,67.6233122,991.633333333333,122.166666666667,5353.35416666667,120.166666666667,12.3303333333333,43.6757133333333,3.33333333333333,153.0,37.5566758,19.7
4.0,64.2376,787.5,160.0,3505.35725,70.43,7.4655,154.506645,2.0,205.0,127.26329,100.0
4.0,36.906175,959.0,127.0,1762.61625,115.675,6.89,27.0086825,3.25,150.0,11.5932689873418,12.6
5.0,37.99742,898.6,113.2,3262.2858,90.506,35.2644,120.405316,2.6,171.0,67.1647666666667,12.5
2.0,181.165,672.45,200.5,16280.0,40.8,30.25,96.5,5.0,15.0,55.34,2.77
5.0,72.952854,776.88,151.2,5329.0858,86.386,8.9644,107.805316,2.2,171.0,60.83876,25.77
6.0,90.0163116666667,703.766666666667,173.5,4529.5715,63.7866666666667,7.21033333333333,108.00443,2.33333333333333,205.0,107.358413718245,73.8
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,100.414442179487,48.0
5.0,94.200238,744.44,166.6,5306.4858,73.986,8.9244,92.805316,2.4,178.0,61.6751885714286,9.8
3.0,94.2169033333333,702.9,160.666666666667,8076.66666666667,63.6333333333333,29.5,64.6666666666667,4.0,135.0,80.5555555555555,9.6
6.0,84.188275,752.466666666667,160.166666666667,4565.5715,66.1,8.69366666666667,110.00443,2.66666666666667,171.0,71.194176,81.5
4.0,93.5306,788.7,169.75,5093.10725,82.3375,7.8305,107.256645,2.25,205.0,109.814176,71.8
5.0,73.45048,779.54,154.8,5295.0858,67.526,8.4444,106.205316,2.4,171.0,71.3589670014771,4.2
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,98.6754398425197,83.0
