frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
630.0,22.2,0.0254,39.6,0.0229028,121.165
16000.0,0.0,0.0254,71.3,0.000400682,130.477
5000.0,0.0,0.1524,31.7,0.00209405,122.397
4000.0,15.6,0.1016,71.3,0.0437259,113.298
800.0,3.0,0.3048,31.7,0.00529514,128.708
1000.0,17.4,0.0254,55.5,0.0165706,112.541
1250.0,4.0,0.2286,55.5,0.0042862,131.264
1250.0,0.0,0.3048,55.5,0.00283081,126.086
3150.0,8.9,0.1016,39.6,0.0124596,132.513
315.0,8.9,0.1016,71.3,0.0103088,136.583
800.0,5.3,0.2286,39.6,0.00614329,129.491
2000.0,17.4,0.0254,31.7,0.0176631,122.229
400.0,9.9,0.1524,71.3,0.0193001,124.208
8000.0,17.4,0.0254,71.3,0.016104,115.466
1250.0,9.5,0.0254,31.7,0.00461377,124.356
800.0,0.0,0.2286,39.6,0.00253511,127.315
315.0,4.0,0.2286,39.6,0.00473801,119.854
800.0,5.4,0.1524,71.3,0.00401199,131.281
16000.0,0.0,0.1524,71.3,0.0015988,113.297
1600.0,0.0,0.2286,71.3,0.00214345,129.134
6300.0,4.8,0.0254,31.7,0.000930789,132.898
250.0,9.9,0.1524,55.5,0.0208438,133.235
1600.0,0.0,0.1524,39.6,0.00193287,131.013
200.0,12.3,0.1016,55.5,0.0368233,132.304
400.0,9.5,0.0254,39.6,0.00449821,126.465
5000.0,0.0,0.1016,55.5,0.00131983,128.36
20000.0,4.0,0.2286,71.3,0.00400603,120.654
1600.0,3.3,0.1016,31.7,0.00251435,133.402
315.0,1.5,0.3048,39.6,0.00392107,112.848
3150.0,12.3,0.1016,55.5,0.0368233,116.914
3150.0,2.0,0.2286,39.6,0.00346574,121.627
2500.0,3.0,0.3048,55.5,0.00452492,125.452
800.0,3.0,0.3048,71.3,0.00425727,121.106
3150.0,0.0,0.1524,39.6,0.00193287,125.603
1250.0,7.3,0.2286,39.6,0.0123481,123.189
500.0,0.0,0.3048,39.6,0.00310138,126.959
1000.0,0.0,0.1524,55.5,0.00172668,128.583
1000.0,3.3,0.1016,55.5,0.002211,131.129
1000.0,2.0,0.2286,39.6,0.00346574,129.147
315.0,3.0,0.3048,31.7,0.00529514,123.118
5000.0,17.4,0.0254,39.6,0.0172206,126.266
800.0,0.0,0.0508,71.3,0.000740478,130.96
16000.0,0.0,0.2286,71.3,0.00214345,114.984
12500.0,4.2,0.0508,71.3,0.00142788,117.328
8000.0,12.7,0.0254,71.3,0.0121808,120.538
2000.0,0.0,0.0254,55.5,0.00041229,127.623
8000.0,4.0,0.2286,71.3,0.00400603,128.977
8000.0,4.0,0.2286,55.5,0.0042862,112.524
1600.0,4.0,0.2286,31.7,0.00509068,125.229
1250.0,11.2,0.0508,39.6,0.0150478,130.05
400.0,12.3,0.1016,39.6,0.0408268,128.265
500.0,9.9,0.1524,55.5,0.0208438,122.816
2500.0,12.7,0.0254,71.3,0.0121808,134.058
4000.0,4.2,0.0508,39.6,0.00152689,131.807
5000.0,12.3,0.1016,31.7,0.0418756,107.147
5000.0,2.0,0.2286,71.3,0.00293031,121.154
6300.0,3.3,0.1016,55.5,0.002211,123.839
6300.0,12.6,0.1524,39.6,0.0584113,103.38
3150.0,6.7,0.1016,71.3,0.00478288,124.458
10000.0,0.0,0.0254,55.5,0.00041229,134.563
4000.0,0.0,0.3048,55.5,0.00283081,137.026
2000.0,9.9,0.1524,55.5,0.0208438,119.505
800.0,12.3,0.1016,31.7,0.0418756,120.037
6300.0,4.2,0.0508,71.3,0.00142788,129.308
3150.0,5.4,0.1524,55.5,0.00433288,121.587
500.0,0.0,0.3048,31.7,0.00331266,128.427
2500.0,8.4,0.0508,55.5,0.00544854,131.542
500.0,6.7,0.1016,55.5,0.0052139,129.343
2000.0,3.3,0.1016,71.3,0.00202822,134.034
400.0,0.0,0.3048,31.7,0.00331266,125.045
1250.0,0.0,0.1016,55.5,0.00131983,131.43
1250.0,12.3,0.1016,39.6,0.0408268,121.851
1600.0,0.0,0.1524,71.3,0.0015988,129.667
1000.0,0.0,0.1524,31.7,0.00209405,130.987
250.0,15.4,0.0508,71.3,0.0264269,127.815
1250.0,7.2,0.1524,71.3,0.00752039,135.079
6300.0,9.9,0.1524,55.5,0.0208438,110.555
250.0,12.3,0.1016,71.3,0.0337792,131.568
6300.0,3.0,0.3048,31.7,0.00529514,109.718
2000.0,2.7,0.1524,39.6,0.00294804,128.139
1250.0,4.2,0.0508,39.6,0.00152689,131.446
1000.0,15.4,0.0508,39.6,0.0282593,127.893
315.0,5.4,0.1524,39.6,0.00485029,125.347
3150.0,9.5,0.0254,71.3,0.00420654,136.166
1600.0,2.0,0.2286,55.5,0.00313525,126.752
2500.0,3.0,0.3048,71.3,0.00425727,124.024
8000.0,4.2,0.0508,39.6,0.00152689,130.205
12500.0,0.0,0.0254,31.7,0.000439472,122.439
500.0,4.0,0.2286,55.5,0.0042862,127.314
1600.0,12.3,0.1016,71.3,0.0337792,124.748
1600.0,8.4,0.0508,39.6,0.00566229,130.965
315.0,0.0,0.3048,39.6,0.00310138,122.779
630.0,9.9,0.1524,39.6,0.0233328,109.638
5000.0,9.9,0.1524,55.5,0.0208438,119.35
2500.0,4.0,0.2286,71.3,0.00400603,120.397
1600.0,4.8,0.0254,55.5,0.000873218,121.474
500.0,9.5,0.0254,39.6,0.00449821,123.894
1600.0,7.2,0.1524,39.6,0.00909175,120.058
6300.0,5.3,0.2286,71.3,0.0051942,116.92
630.0,9.5,0.0254,55.5,0.0043284,124.338
500.0,15.4,0.0508,55.5,0.0271925,127.22
4000.0,0.0,0.1524,31.7,0.00209405,123.807
20000.0,0.0,0.2286,71.3,0.00214345,114.474
3150.0,0.0,0.1016,39.6,0.00146332,126.001
16000.0,4.8,0.0254,71.3,0.000848633,119.649
2500.0,4.0,0.2286,39.6,0.00473801,124.835
400.0,12.3,0.1016,31.7,0.0418756,123.207
250.0,12.3,0.1016,55.5,0.0368233,133.294
5000.0,1.5,0.3048,39.6,0.00392107,116.241
4000.0,4.0,0.2286,55.5,0.0042862,130.961
1250.0,17.4,0.0254,71.3,0.016104,126.356
800.0,8.9,0.1016,71.3,0.0103088,137.813
800.0,17.4,0.0254,31.7,0.0176631,139.226
1000.0,6.7,0.1016,31.7,0.00592927,131.636
6300.0,5.3,0.2286,39.6,0.00614329,112.065
5000.0,0.0,0.3048,71.3,0.00266337,121.301
800.0,22.2,0.0254,71.3,0.0214178,123.227
800.0,11.2,0.0508,39.6,0.0150478,133.79
500.0,5.4,0.1524,71.3,0.00401199,126.291
315.0,6.7,0.1016,31.7,0.00592927,129.494
