number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
5.0,101.62801,725.46,186.2,5292.8858,76.17,7.3444,88.805316,2.6,205.0,98.3604792125984,25.6
5.0,62.38325,796.32,156.0,4787.4858,63.446,9.3044,106.205316,2.4,171.0,70.6289571929825,50.0
5.0,62.54385,739.18,165.0,3495.6858,74.01,7.1444,104.005316,2.0,205.0,91.3104661538462,53.0
4.0,109.1663675,703.2,158.5,7700.5,83.5,15.45,52.75,3.75,70.0,55.112,1.44
5.0,77.715394,855.8,137.2,6439.6858,79.98,13.9444,58.405316,3.8,147.0,36.394145,-261.15
5.0,87.98225,798.44,163.4,7062.6858,76.026,13.5444,124.405316,3.0,171.0,94.4328218604651,24.0
2.0,32.4741,1025.8,113.5,3055.6255,30.3,11.58,15.512915,4.0,115.0,15.512915,8.65
4.0,104.3656,891.65,154.25,6501.35725,69.8375,5.903,106.581645,2.0,205.0,53.6731597101449,80.0
4.0,106.164025,672.8,170.0,6518.75,70.7,6.3975,45.88,3.25,162.0,39.32,31.35
5.0,72.32465,787.02,162.8,4963.4858,65.23,9.3044,102.805316,2.4,205.0,109.935976,70.3
6.0,90.7382966666667,723.716666666667,166.833333333333,5643.40483333333,76.5883333333333,10.1203333333333,86.1710966666667,3.0,171.0,56.1921058823529,24.2
7.0,91.8182928571429,688.542857142857,191.285714285714,4456.06128571429,55.8928571428571,7.82314285714286,96.7180828571429,2.42857142857143,205.0,182.818082857143,-203.34999999999997
5.0,76.94765,823.28,152.2,4352.4858,101.09,7.6244,87.109316,3.0,205.0,96.0315754789272,91.0
4.0,60.430908,906.125,124.25,3961.10725,70.425,5.2405,23.065645,3.25,147.0,23.065645,6.6
6.0,43.6154231,807.133333333333,134.333333333333,3726.5715,49.3616666666667,13.277,97.6710966666667,3.16666666666667,146.0,86.7237175,12.5
5.0,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,205.0,182.702953333333,133.0
3.0,161.398806666667,552.2,199.333333333333,8212.0,40.5666666666667,5.8,24.0,3.33333333333333,91.0,37.75,1.16
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,100.278437211538,93.4
3.0,39.64126,1050.26666666667,107.0,3610.417,83.8333333333333,44.0533333333333,64.6752766666667,4.0,142.0,64.6752766666667,-257.4
3.0,78.3785,622.4,166.666666666667,3914.66666666667,60.3166666666667,21.2633333333333,65.6666666666667,3.0,142.0,65.6666666666667,3.9
7.0,96.3379,752.1,153.428571428571,5767.347,64.8857142857143,9.76171428571429,101.289511428571,3.14285714285714,171.0,190.134599047619,110.5
5.0,52.14440704,1060.9,107.8,3169.225,122.24,4.2444,18.458056,2.8,153.0,23.0656618,7.1
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,99.4583673015873,59.0
6.0,56.2743025333333,1039.36666666667,117.5,3677.85416666667,115.45,8.25366666666667,23.7150466666667,3.33333333333333,205.0,25.553873,-264.44
3.0,31.6697,853.066666666667,120.333333333333,4302.0,90.1333333333333,43.6333333333333,130.333333333333,2.66666666666667,82.0,114.6,6.6
4.0,90.1422625,781.2,156.25,5572.60725,91.35,6.4305,106.006645,3.0,199.0,60.9107373676681,13.0
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,37.2227038493724,59.0
7.0,112.622017142857,741.228571428571,161.285714285714,6150.91842857143,64.8,8.93314285714286,99.1466542857143,2.85714285714286,178.0,70.7708426666667,94.0
