frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
200.0,11.2,0.0508,39.6,0.0150478,125.01
8000.0,4.8,0.0254,55.5,0.000873218,132.184
1600.0,17.4,0.0254,55.5,0.0165706,126.471
200.0,17.4,0.0254,31.7,0.0176631,116.146
6300.0,3.3,0.1016,55.5,0.002211,123.839
400.0,8.4,0.0508,55.5,0.00544854,121.582
5000.0,22.2,0.0254,39.6,0.0229028,118.816
500.0,12.6,0.1524,39.6,0.0584113,114.9
1600.0,4.0,0.3048,39.6,0.00579636,123.213
500.0,0.0,0.2286,55.5,0.00229336,123.78
10000.0,4.8,0.0254,55.5,0.000873218,126.944
1600.0,0.0,0.0254,31.7,0.000439472,129.267
1000.0,11.2,0.0508,71.3,0.014072,136.941
5000.0,8.4,0.0508,71.3,0.00529514,121.146
400.0,4.0,0.2286,55.5,0.0042862,123.274
4000.0,0.0,0.1016,39.6,0.00146332,127.801
500.0,3.0,0.3048,55.5,0.00452492,128.179
10000.0,0.0,0.1016,71.3,0.00121072,123.305
4000.0,0.0,0.0254,71.3,0.000400682,138.557
315.0,15.6,0.1016,71.3,0.0437259,133.808
2500.0,19.7,0.0508,39.6,0.036484,116.184
5000.0,3.0,0.3048,31.7,0.00529514,113.858
6300.0,5.4,0.1524,55.5,0.00433288,117.287
250.0,22.2,0.0254,39.6,0.0229028,117.386
6300.0,0.0,0.0508,71.3,0.000740478,133.04
1600.0,9.5,0.0254,39.6,0.00449821,131.184
6300.0,4.0,0.2286,55.5,0.0042862,117.154
500.0,4.8,0.0254,39.6,0.000907475,116.366
5000.0,4.0,0.3048,71.3,0.00497773,117.785
1600.0,9.9,0.1524,71.3,0.0193001,121.789
8000.0,2.7,0.1524,71.3,0.00243851,120.534
5000.0,7.3,0.2286,71.3,0.0104404,115.298
4000.0,12.3,0.1016,71.3,0.0337792,118.018
4000.0,17.4,0.0254,31.7,0.0176631,121.996
315.0,15.4,0.0508,39.6,0.0282593,124.493
800.0,12.3,0.1016,31.7,0.0418756,120.037
