number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
5.0,82.32534,757.08,152.4,4998.2858,58.7,6.8124,136.205316,2.2,171.0,86.8624181322957,24.0
2.0,191.2235,843.95,182.5,22575.0,130.05,28.5,118.5,6.0,5.0,118.5,0.98
5.0,72.32465,787.02,162.8,4963.4858,65.23,9.3044,102.805316,2.4,205.0,95.0258422568093,63.8
3.0,145.284666666667,771.033333333333,172.666666666667,10213.0,109.366666666667,16.0333333333333,69.84,5.0,119.0,55.8875,2.2
5.0,110.7555478,836.88,140.0,10323.2,132.84,38.76,114.2,4.2,128.0,78.9166666666667,10.65
4.0,76.797975,656.575,191.5,4491.75,40.5125,12.9575,61.75,2.75,139.0,60.448,37.0
5.0,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,205.0,260.900984444444,105.1
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,99.904741998486,43.9
6.0,78.8920666666667,761.566666666667,166.5,6061.5715,72.055,12.6203333333333,98.00443,3.16666666666667,185.0,71.1651885714286,32.2
2.0,179.71894,667.65,204.0,14980.0,17.0,30.75,40.0,4.5,8.0,51.56,5.98
4.0,156.24502,665.9,160.5,9377.5,77.45,12.225,43.75,4.25,55.0,54.25,18.12
2.0,97.92535,927.7,130.0,10755.0,117.75,70.0,155.0,5.0,126.0,160.0,4.05
4.0,100.351275,734.25,171.75,3536.85725,75.1375,5.363,31.506645,2.5,205.0,10.955948,29.2
2.0,69.5455,658.75,191.0,5509.0,25.85,19.85,22.5,4.0,30.0,22.5,1.57
5.0,66.164747,862.96,132.0,5838.01798,57.54,12.7516,48.0361,3.4,132.0,35.150125,2.0
6.0,98.5317666666667,735.4,161.0,5460.40483333333,69.5,10.4603333333333,109.837763333333,2.66666666666667,171.0,71.1875093333333,83.5
5.0,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,205.0,86.3191849586777,93.0
7.0,108.021957142857,714.728571428571,167.0,5691.63271428571,49.3642857142857,6.69028571428571,104.86094,2.42857142857143,205.0,208.60929925187,115.0
6.0,43.6154231,807.133333333333,134.333333333333,3726.5715,49.3616666666667,13.277,97.6710966666667,3.16666666666667,146.0,70.2876523076923,36.0
3.0,49.5833333333333,671.6,139.333333333333,4781.33333333333,72.5333333333333,26.1966666666667,70.0,4.0,60.0,54.3975,10.7
2.0,26.04435,837.55,130.5,1905.0,79.635,56.77,170.0,3.0,127.0,148.571428571429,11.57
3.0,131.756433333333,722.366666666667,169.333333333333,11577.0,113.033333333333,32.7333333333333,105.333333333333,4.33333333333333,106.0,123.2,3.3
3.0,93.6585,700.233333333333,162.0,7992.0,63.6333333333333,30.5333333333333,64.0,4.0,139.0,80.3333333333333,7.8
5.0,65.6199524,913.94,130.8,4555.6858,72.64,10.1724,28.452516,3.6,190.0,30.426128051948,17.0
6.0,80.79362,717.75,174.5,4106.5715,60.3866666666667,7.927,108.00443,2.33333333333333,205.0,102.19020037037,78.0
3.0,123.429,749.766666666667,164.333333333333,11362.0,77.4,31.9666666666667,64.0,4.0,139.0,80.3333333333333,2.1
5.0,86.00088,750.6,172.4,4118.2858,66.644,7.5124,131.405316,2.2,205.0,209.5795725,80.0
5.0,63.22488064,1047.7,119.6,4191.425,124.04,10.0964,28.410856,2.8,196.0,35.506687,51.1
5.0,121.72102,730.44,168.2,5097.4858,67.43,5.2444,32.205316,2.8,205.0,14.475948,7.2
3.0,66.9590266666667,811.366666666667,151.666666666667,7036.66666666667,105.466666666667,55.9333333333333,111.0,5.0,131.0,117.825,12.22
2.0,68.696881,907.35,133.5,6923.0,63.85,8.67,35.618,4.5,71.0,49.7708,0.7
2.0,85.93319,802.0,150.5,6694.5,142.05,16.1,27.26,5.5,95.0,18.3466666666667,7.2
2.0,90.93275,829.95,138.0,8634.5,153.85,13.55,75.26,6.0,70.0,79.7444,6.0
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,96.4549713713405,57.4
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.6963732098765,88.0
4.0,103.36765,780.6,166.5,9420.25,77.5075,17.375,58.75,4.0,105.0,58.2,16.3
3.0,155.702626666667,805.233333333333,152.333333333333,10936.3333333333,88.5333333333333,15.39,30.84,5.0,97.0,23.26,3.9
2.0,189.462,818.9,185.0,20350.0,143.45,27.5,120.5,6.0,16.0,118.52,1.35
5.0,75.05873,818.8,156.8,4574.4858,59.446,11.3244,35.405316,3.2,199.0,36.606645,15.8
4.0,64.6322175,797.15,145.5,4164.35725,78.9425,7.0405,153.256645,2.25,147.0,95.8372254545455,45.5
3.0,57.9677666666667,706.0,167.333333333333,4516.33333333333,87.8666666666667,7.17666666666667,59.84,3.33333333333333,140.0,48.2699115044248,32.0
3.0,79.3475,682.833333333333,163.0,3721.0,90.35,30.0,76.0,3.33333333333333,142.0,100.444444444444,3.12
2.0,96.426091,834.25,152.5,10549.0,40.8,21.475,180.0,4.0,81.0,180.0,4.1
2.0,121.11305,736.1,175.5,14890.0,86.7,25.75,90.5,6.0,19.0,92.04,3.862
4.0,110.056303,699.475,173.0,9429.0,89.675,28.55,83.0,4.0,106.0,114.736842105263,7.93
5.0,106.54937,720.04,182.0,5790.4858,76.17,10.0444,89.405316,2.6,205.0,96.2758507692308,75.2
7.0,91.7746004571429,899.228571428571,135.0,4894.73214285714,104.514285714286,6.54171428571429,96.8648971428571,2.57142857142857,177.0,159.328130046948,100.0
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.3989276923077,85.0
6.0,91.7065916666667,725.716666666667,168.0,5057.23816666667,55.5866666666667,7.577,113.50443,2.33333333333333,205.0,80.4296969230769,97.6
2.0,179.71894,667.65,204.0,14980.0,17.0,30.75,40.0,4.5,8.0,39.32,6.61
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,97.1460001550387,90.6
6.0,100.297066666667,781.25,169.5,5760.90483333333,55.7866666666667,6.542,107.221096666667,2.16666666666667,205.0,84.4166233333333,108.0
3.0,161.784166666667,802.466666666667,179.333333333333,19200.0,123.766666666667,26.2333333333333,129.0,6.0,12.0,134.25,0.1
4.0,86.9682,742.825,161.75,5116.25,113.45,9.7225,35.13,4.0,162.0,42.9033333333333,25.05
3.0,102.399626666667,736.233333333333,165.666666666667,10640.0,79.5666666666667,36.6666666666667,84.0,5.33333333333333,87.0,84.0,5.1
2.0,138.245,638.7,195.5,12405.0,28.0,24.25,37.0,5.0,25.0,41.6666666666667,5.6
5.0,102.654174,772.68,152.2,5815.4858,71.006,6.4784,96.605316,2.6,171.0,73.3888086348502,38.7
7.0,124.4041,714.028571428571,162.571428571429,6673.48985714286,61.3185714285714,6.44171428571429,77.2895114285714,2.85714285714286,183.0,58.63370125,40.0
2.0,146.6435,789.2,179.0,17465.0,127.65,25.85,135.0,6.0,2.0,142.95,0.142
2.0,61.78575,705.05,148.0,5716.5,86.3,27.3,45.5,4.5,46.0,37.67,6.4
7.0,96.3379,752.1,153.428571428571,5767.347,64.8857142857143,9.76171428571429,101.289511428571,3.14285714285714,171.0,165.622433663366,106.95
5.0,72.89433,782.44,161.4,5170.2858,84.49,9.9844,105.205316,2.2,205.0,96.9290796034893,20.5
3.0,94.2169033333333,702.9,160.666666666667,8076.66666666667,63.6333333333333,29.5,64.6666666666667,4.0,135.0,80.5555555555555,5.4
6.0,62.9301011666667,885.716666666667,135.833333333333,5160.90483333333,71.4,10.9103333333333,40.3770966666667,3.83333333333333,199.0,29.811145,7.46
3.0,87.4683333333333,856.166666666667,127.333333333333,6311.0,135.133333333333,12.2333333333333,27.5066666666667,5.0,53.0,43.8643516483516,10.7
5.0,94.685322,739.72,177.4,4884.2858,67.176,9.2244,94.005316,2.2,205.0,98.1595413601236,70.0
2.0,187.2295,648.1,190.0,10203.0,44.05,12.335,25.0,3.5,72.0,28.3333333333333,7.4
5.0,101.62801,725.46,186.2,5292.8858,76.17,7.3444,88.805316,2.6,205.0,178.432368571429,31.1
4.0,138.4919125,722.5,185.75,12074.25,91.65,20.825,61.0,5.25,114.0,41.2823529411765,1.21
5.0,62.54385,739.18,165.0,3495.6858,74.01,7.1444,104.005316,2.0,205.0,110.005794380165,58.0
6.0,83.8915416666667,754.516666666667,162.0,4825.5715,56.75,7.672,114.50443,2.5,171.0,88.94329,65.0
1.0,69.723,578.7,136.0,5904.0,30.4,5.59,29.0,3.0,0.0,29.0,3.07
6.0,83.8915416666667,754.516666666667,162.0,4825.5715,56.75,7.672,114.50443,2.5,171.0,86.541415,47.0
3.0,72.8169566666667,866.4,129.333333333333,5035.80966666667,103.966666666667,6.54066666666667,137.675526666667,2.33333333333333,147.0,60.1848088135593,45.0
5.0,81.428174,771.7,157.0,6021.4858,84.246,10.6644,113.605316,3.0,171.0,60.7323314285714,11.2
3.0,129.169293333333,856.5,142.0,9236.33333333333,140.233333333333,19.6333333333333,20.1733333333333,5.66666666666667,97.0,20.1733333333333,1.445
3.0,109.87696,759.733333333333,146.333333333333,9124.33333333333,86.4666666666667,15.6633333333333,28.84,4.66666666666667,97.0,20.0892307692308,5.8
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,139.8783225,80.0
3.0,95.6159333333333,674.5,160.666666666667,8223.66666666667,60.8333333333333,32.5666666666667,54.3333333333333,4.0,130.0,47.5,8.9
1.0,92.90638,663.6,198.0,8570.0,87.6,26.8,54.0,5.0,0.0,54.0,9.2
3.0,67.0525873333333,870.433333333333,135.666666666667,4384.33333333333,103.866666666667,9.01333333333333,7.91866666666667,5.0,108.0,7.9092,5.34
5.0,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,171.0,43.6308618181818,7.5
4.0,67.3480925,812.325,139.75,5304.35725,91.0,10.6055,111.006645,3.0,147.0,59.2835851194539,40.0
6.0,94.2669,741.95,168.0,6425.23816666667,79.1216666666667,10.4203333333333,96.1710966666667,3.16666666666667,185.0,59.5450470588235,30.9
5.0,98.39705,787.02,169.2,7592.6858,64.99,13.1444,96.605316,3.2,205.0,94.7536137423313,92.0
4.0,109.1663675,703.2,158.5,7700.5,83.5,15.45,52.75,3.75,70.0,55.14,1.25
3.0,39.8744666666667,882.5,129.0,3503.80966666667,88.7566666666667,7.28733333333333,200.00886,2.0,146.0,157.115012281769,8.0
4.0,24.73257607,969.525,110.75,2467.379725,84.075,4.895,60.05177,2.0,142.0,19.7995852777778,5.0
5.0,83.94968,777.76,148.0,6106.8858,76.52,7.9444,101.405316,2.8,158.0,61.6573314285714,16.5
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.1866171428571,22.9
3.0,148.775523,863.866666666667,143.333333333333,10745.6666666667,173.566666666667,16.5666666666667,115.666666666667,5.33333333333333,51.0,51.5,6.0
1.0,114.818,558.0,156.0,7310.0,30.4,3.26,82.0,3.0,0.0,82.0,4.405
7.0,93.0727571428571,771.514285714286,144.857142857143,5227.347,76.7428571428571,13.676,118.289511428571,3.0,171.0,98.5703895652174,110.0
3.0,118.444666666667,725.7,173.666666666667,9801.0,111.276666666667,19.9333333333333,55.3333333333333,4.0,94.0,59.4,10.2
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,77.914176,84.5
2.0,51.4688,651.25,168.5,6650.0,58.95,21.65,62.5,5.5,5.0,31.63,4.8
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,72.414176,70.7
5.0,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,205.0,84.9160531707317,100.0
2.0,157.7002,753.2,156.0,10901.5,73.95,13.8,39.5,4.5,26.0,29.0,5.35
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,103.799953571429,78.8
5.0,75.10025,750.94,158.8,4569.4858,67.87,7.6624,92.805316,2.4,205.0,94.68662,87.99
5.0,111.43708,748.92,178.8,5621.4858,76.17,9.7844,94.405316,2.4,205.0,97.4081584615385,87.8
3.0,90.4798,678.766666666667,153.0,6973.33333333333,95.1666666666667,18.1666666666667,54.0,3.33333333333333,60.0,62.6,0.2
3.0,120.691656666667,731.733333333333,161.0,9975.33333333333,130.466666666667,25.5,78.0,4.33333333333333,84.0,75.2,0.6
3.0,87.4683333333333,856.166666666667,127.333333333333,6311.0,135.133333333333,12.2333333333333,27.5066666666667,5.0,53.0,41.1306930693069,13.6
5.0,61.075723,790.84,136.2,6264.6,82.76,41.08,74.8,3.2,159.0,65.3478840386538,7.2
