number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
2.0,161.8992,630.45,149.5,8545.0,61.55,-999.0,45.0,4.0,13.0,78.3,4.65
4.0,75.963303,672.225,167.0,5757.5,55.85,25.5,65.25,3.25,106.0,101.9,4.33
3.0,119.525304,716.5,169.0,8782.66666666667,37.1333333333333,12.49,40.6666666666667,3.66666666666667,30.0,48.25,2.4
5.0,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,205.0,161.86094,15.0
3.0,77.33246,660.366666666667,193.333333333333,6529.33333333333,46.4333333333333,22.1666666666667,33.0,4.33333333333333,30.0,38.4,9.8
7.0,90.3777,734.685714285714,165.285714285714,5665.347,59.0,11.0474285714286,102.289511428571,2.85714285714286,178.0,143.392580555556,62.0
3.0,104.872466666667,979.8,132.333333333333,9890.47633333333,53.3333333333333,13.174,48.00886,3.66666666666667,140.0,26.1987327272727,0.97
2.0,161.009,636.6,155.0,9325.0,33.5,4.015,58.5,3.5,2.0,70.25,5.65
4.0,90.97585,782.425,146.0,5665.10725,91.35,6.4805,107.006645,2.75,158.0,61.8866171428571,17.5
2.0,64.0125,841.9,138.5,6120.0,137.45,18.865,69.6025,6.0,103.0,59.6885714285714,2.0
4.0,108.14429875,641.1,159.5,7552.25,63.975,7.99,65.0,3.75,40.0,74.1285714285714,0.556
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,100.65634064257,26.85
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.34376,35.45
7.0,120.295914285714,780.428571428571,171.285714285714,8345.347,64.79,10.3731428571429,91.0466542857143,3.0,190.0,117.9689475,45.5
5.0,73.000813,781.26,151.8,5327.4858,76.726,8.7644,109.605316,2.6,171.0,59.2123314285714,33.0
4.0,104.3656,891.65,154.25,6501.35725,69.8375,5.903,106.581645,2.0,205.0,54.3289858679707,94.0
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,72.414176,48.0
2.0,125.4552,802.15,164.5,15734.0,133.0,21.6,120.5,4.0,31.0,149.056,0.052
5.0,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,205.0,75.214176,106.8
5.0,85.99348,782.78,167.0,5649.2858,69.31,9.0244,101.605316,2.4,205.0,94.0854661538461,81.3
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,96.3121109803922,23.0
7.0,101.761378571429,747.142857142857,159.285714285714,5533.347,61.8857142857143,8.13314285714286,99.2895114285714,2.85714285714286,171.0,68.1586416393443,72.0
6.0,93.4002005333333,961.1,118.5,4240.35416666667,144.866666666667,4.28533333333333,6.04321333333333,3.5,164.0,4.847428,4.42
5.0,88.679574,730.14,172.0,4249.4858,66.776,7.1244,93.205316,2.2,205.0,179.018082857143,55.2
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,104.999645751445,60.0
5.0,54.29819,789.56,138.6,6094.0,86.2,41.86,79.0,3.6,145.0,65.5966666666667,12.8
3.0,135.526423333333,660.066666666667,162.333333333333,8278.0,85.2333333333333,11.4666666666667,37.3333333333333,3.33333333333333,52.0,27.2577319587629,4.41
3.0,186.05,753.766666666667,187.666666666667,10742.3333333333,29.8666666666667,5.18666666666667,18.7666666666667,3.0,84.0,24.2285714285714,5.7
5.0,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,205.0,98.9552482352941,114.0
1.0,114.818,558.0,156.0,7310.0,30.4,3.26,82.0,3.0,0.0,82.0,4.405
5.0,68.539959,783.64,156.6,6454.2,33.986,14.61,76.8,3.2,105.0,59.768,12.1
6.0,97.0657083333333,753.616666666667,166.166666666667,7295.40483333333,61.255,11.8703333333333,85.1710966666667,3.33333333333333,171.0,156.0283225,43.0
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,98.0579195931142,82.6
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,109.094176,39.6
3.0,132.728,704.9,178.666666666667,8634.33333333333,71.8333333333333,10.4666666666667,59.0,3.66666666666667,77.0,62.0,1.82
3.0,88.0260333333333,811.5,144.666666666667,3545.80966666667,95.0333333333333,4.484,36.00886,2.66666666666667,195.0,17.935948,8.7
3.0,73.20885,803.1,141.333333333333,4680.66666666667,98.4333333333333,41.1333333333333,74.6666666666667,3.66666666666667,145.0,89.7872340425532,10.2
5.0,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,205.0,237.901563529412,104.8
3.0,108.81146,643.266666666667,166.333333333333,7730.0,75.6,12.3533333333333,67.6666666666667,4.0,53.0,57.8125,18.3
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,97.6150299143169,84.8
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,98.442960204242,68.75
2.0,145.434735,544.0,213.0,5695.0,50.5,7.8,13.5,3.0,36.0,13.012,2.15
5.0,102.654174,772.68,152.2,5815.4858,71.006,6.4784,96.605316,2.6,171.0,72.4276367685589,28.1
6.0,70.5274666666667,736.55,152.666666666667,3909.40483333333,71.1,7.29366666666667,121.337763333333,2.33333333333333,171.0,104.2533225,80.0
5.0,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,171.0,43.4422954954955,33.1
4.0,125.5477425,683.825,167.0,9153.75,110.725,20.5,61.25,4.25,84.0,77.9998,3.2
5.0,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,205.0,93.6296969230769,84.0
4.0,60.430908,906.125,124.25,3961.10725,70.425,5.2405,23.065645,3.25,147.0,23.065645,5.63
5.0,85.176922,747.8,172.4,4668.2858,66.644,9.3324,127.005316,2.2,205.0,97.80662,86.0
3.0,79.5326395333333,649.666666666667,153.666666666667,6193.33333333333,80.1333333333333,14.8333333333333,118.666666666667,4.0,80.0,78.25,16.1
5.0,59.626788,973.96,121.8,4191.10378,73.0,10.156,28.441416,2.8,190.0,35.516265,55.0
3.0,130.854753333333,710.633333333333,181.0,10843.3333333333,76.3,23.2666666666667,59.3333333333333,4.66666666666667,55.0,58.75,10.8
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,110.107509333333,49.0
7.0,106.454828571429,778.271428571429,148.0,5851.20414285714,72.4,9.31885714285714,100.289511428571,3.14285714285714,171.0,170.272658,92.5
