AT,V,AP,RH,PE
27.44,52.3,1008.15,58.92,441.75
26.39,66.05,1018.24,61.27,442.22
16.59,39.54,1007.97,70.58,464.19
23.95,58.79,1010.45,74.34,448.32
23.21,58.66,1012.24,65.31,450.92
12.93,38.73,1006.41,89.24,471.3
16.01,43.69,1017.12,62.43,465.89
26.25,52.09,1013.2,53.12,450.53
27.74,70.32,1009.58,50.29,433.47
17.1,48.98,1016.48,85.63,454.43
29.62,71.8,1011.05,63.13,438.55
14.71,52.72,1024.7,70.29,462.34
13.15,41.14,1026.72,80.31,461.49
9.41,40.43,1025.68,79.49,492.88
6.76,39.22,1013.91,77.0,487.08
22.38,63.31,1014.76,73.8,441.3
23.09,73.5,1011.4,89.76,438.56
21.12,63.56,1014.16,81.42,445.9
24.84,71.73,1009.84,82.41,436.36
17.44,45.01,1013.65,75.13,456.08
27.81,64.69,1006.59,71.75,437.02
25.8,65.38,1009.3,52.28,450.5
27.85,66.44,1008.48,77.15,429.0
32.16,66.25,1008.17,56.88,434.5
10.27,38.38,1022.16,70.77,475.58
25.18,61.08,1013.08,80.75,445.64
29.15,69.48,1008.68,55.78,430.54
28.65,68.27,1006.96,52.78,432.73
13.91,39.35,1014.69,75.51,469.02
27.56,65.59,1010.88,66.47,439.64
22.95,63.94,1013.91,81.52,438.33
22.06,59.39,1015.26,85.04,441.31
21.16,78.11,1006.73,78.11,435.71
10.04,41.62,1013.36,95.17,463.87
28.07,74.33,1012.0,71.69,428.87
31.03,69.98,1011.33,52.16,436.13
15.33,43.13,1015.41,53.17,466.86
25.31,61.5,1009.31,63.31,437.03
27.61,69.68,1012.79,77.01,438.31
22.66,69.84,1006.16,82.79,439.06
25.31,49.82,1014.62,62.15,453.05
25.6,71.73,1010.15,68.99,436.7
9.72,41.44,1015.17,84.41,481.85
25.11,67.32,1014.49,58.39,441.93
15.77,58.16,1016.09,82.56,450.11
25.06,74.33,1014.05,69.02,437.27
23.43,71.97,1009.42,94.27,442.19
22.59,65.06,1014.36,62.44,444.6
13.74,39.35,1014.82,77.48,471.11
26.15,63.21,1012.31,76.44,441.23
13.79,45.08,1023.3,83.59,465.69
18.37,51.86,1018.8,74.3,461.14
17.37,58.49,1012.2,91.14,456.29
26.17,59.92,1010.01,73.75,444.96
20.65,50.59,1016.22,68.57,455.24
15.12,43.79,1016.37,75.62,470.11
19.31,43.56,1013.65,41.54,463.35
6.41,40.81,1026.57,93.51,484.49
7.29,39.37,1019.24,73.46,478.19
29.54,72.29,1011.0,42.0,443.79
11.85,42.07,1017.92,93.45,467.25
13.91,44.58,1021.36,78.98,472.67
33.17,70.4,1004.45,58.0,430.14
11.04,39.96,1025.75,94.44,468.84
23.3,52.84,1003.97,72.16,439.49
9.47,41.4,1026.21,89.08,480.79
16.54,42.86,1014.85,78.0,465.26
12.67,42.86,1014.06,89.9,473.13
27.78,73.56,1007.05,95.32,436.5
27.72,69.88,1007.58,72.25,434.02
14.93,43.02,1012.11,45.56,468.19
21.53,52.84,1005.06,88.22,444.04
5.52,42.85,1012.77,93.82,478.98
28.06,68.24,1010.27,69.72,429.47
10.78,41.93,1015.56,95.71,478.88
18.8,39.72,1001.24,63.8,459.36
28.71,64.69,1006.52,68.38,435.85
23.15,69.48,1011.07,85.83,436.16
26.85,69.84,1002.84,81.31,426.58
12.74,41.5,1012.94,86.28,469.92
19.91,51.19,1008.0,90.23,449.23
8.27,39.64,1011.0,84.64,479.91
26.44,71.64,1004.55,85.53,435.61
21.31,42.8,1014.1,75.77,459.84
6.87,39.85,1012.66,83.34,486.26
24.37,63.47,1012.77,75.22,445.6
21.55,44.05,1005.69,84.05,443.48
22.68,58.82,1010.11,82.8,443.86
13.12,44.21,1019.57,89.29,469.09
11.93,41.38,1021.76,57.63,473.88
25.76,63.94,1018.49,42.14,445.78
7.64,42.28,1008.49,83.42,483.74
18.11,58.95,1016.61,89.17,454.29
25.77,68.08,1010.99,73.58,433.46
18.02,53.16,1013.41,82.84,458.01
26.2,63.56,1013.39,67.07,442.4
21.06,67.07,1004.9,84.09,446.44
12.35,44.2,1017.81,82.49,471.65
28.81,69.23,1013.14,39.18,433.74
30.38,71.58,1010.17,50.45,433.75
12.12,38.28,1013.65,90.19,471.19
11.76,39.28,1016.9,91.06,478.07
21.04,45.09,1014.19,40.62,450.92
15.24,40.0,1017.34,65.16,454.64
16.96,63.31,1016.42,77.09,454.14
21.93,60.84,1018.96,76.8,440.76
11.75,35.76,1018.99,57.92,473.01
28.32,71.32,1008.02,78.82,433.82
4.62,38.44,1016.09,73.14,486.84
32.84,68.14,1003.59,43.88,425.18
31.24,71.98,1004.66,57.17,426.93
25.41,69.14,1006.4,87.4,436.59
19.31,60.07,1014.86,69.37,453.47
19.02,44.85,1014.57,43.37,465.42
22.72,65.61,1014.64,70.53,449.04
25.56,50.05,1005.67,69.29,442.49
15.72,43.02,1011.98,45.74,466.33
33.82,72.29,1008.67,46.95,432.13
33.87,71.32,1007.91,39.48,435.89
12.85,40.35,1011.29,81.27,472.69
