frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
5000.0,2.0,0.2286,71.3,0.00293031,122.816
1250.0,9.9,0.1524,55.5,0.0208438,121.635
2500.0,4.8,0.0254,31.7,0.000930789,132.588
5000.0,5.4,0.1524,71.3,0.00401199,120.061
1000.0,4.0,0.2286,31.7,0.00509068,129.869
8000.0,0.0,0.2286,71.3,0.00214345,118.024
6300.0,7.3,0.2286,39.6,0.0123481,110.839
5000.0,0.0,0.3048,71.3,0.00266337,121.301
800.0,0.0,0.2286,39.6,0.00253511,130.205
1250.0,4.0,0.2286,31.7,0.00509068,128.119
4000.0,4.8,0.0254,31.7,0.000930789,135.328
4000.0,0.0,0.1524,39.6,0.00193287,125.343
2000.0,0.0,0.1524,55.5,0.00172668,129.673
3150.0,8.4,0.0508,55.5,0.00544854,128.402
6300.0,0.0,0.1524,31.7,0.00209405,119.737
800.0,3.3,0.1016,31.7,0.00251435,131.362
1600.0,15.4,0.0508,39.6,0.0282593,124.843
2000.0,2.0,0.2286,39.6,0.00346574,122.797
1000.0,0.0,0.0508,39.6,0.000791822,127.638
630.0,9.5,0.0254,55.5,0.0043284,125.452
630.0,5.4,0.1524,39.6,0.00485029,132.357
2000.0,9.9,0.1524,39.6,0.0233328,117.925
4000.0,9.5,0.0254,39.6,0.00449821,127.864
1000.0,8.4,0.0508,71.3,0.00529514,129.946
2000.0,0.0,0.0254,31.7,0.000439472,130.697
500.0,7.2,0.1524,39.6,0.00909175,132.658
1250.0,5.4,0.1524,71.3,0.00401199,134.111
2000.0,0.0,0.3048,55.5,0.00283081,126.616
500.0,7.3,0.2286,39.6,0.0123481,130.299
1600.0,0.0,0.0508,31.7,0.000812164,131.01
1600.0,3.3,0.1016,71.3,0.00202822,133.664
250.0,9.5,0.0254,31.7,0.00461377,120.136
4000.0,12.6,0.1524,39.6,0.0584113,104.5
200.0,9.9,0.1524,39.6,0.0233328,127.315
250.0,7.2,0.1524,39.6,0.00909175,127.488
500.0,12.3,0.1016,71.3,0.0337792,140.158
3150.0,9.9,0.1524,71.3,0.0193001,116.849
630.0,6.7,0.1016,55.5,0.0052139,133.023
2500.0,4.2,0.0508,71.3,0.00142788,131.978
1250.0,7.3,0.2286,71.3,0.0104404,127.358
4000.0,0.0,0.0254,31.7,0.000439472,137.047
2500.0,11.2,0.0508,71.3,0.014072,130.541
1600.0,0.0,0.3048,55.5,0.00283081,126.986
630.0,9.9,0.1524,31.7,0.0252785,126.049
3150.0,4.0,0.2286,31.7,0.00509068,120.229
1250.0,0.0,0.1016,55.5,0.00131983,131.43
500.0,12.3,0.1016,39.6,0.0408268,122.205
1600.0,3.3,0.1016,31.7,0.00251435,133.402
1600.0,17.4,0.0254,55.5,0.0165706,126.471
1250.0,15.4,0.0508,55.5,0.0271925,130.0
630.0,0.0,0.3048,55.5,0.00283081,127.696
6300.0,2.7,0.1524,71.3,0.00243851,121.944
2000.0,12.6,0.1524,71.3,0.0483159,117.504
10000.0,0.0,0.1016,55.5,0.00131983,121.93
5000.0,3.3,0.1016,71.3,0.00202822,127.054
10000.0,1.5,0.3048,71.3,0.00336729,113.492
2000.0,1.5,0.3048,71.3,0.00336729,126.642
630.0,9.9,0.1524,39.6,0.0233328,126.465
800.0,5.3,0.2286,39.6,0.00614329,129.491
1000.0,1.5,0.3048,71.3,0.00336729,125.992
4000.0,9.5,0.0254,55.5,0.0043284,131.582
630.0,8.4,0.0508,55.5,0.00544854,126.152
8000.0,0.0,0.0254,55.5,0.00041229,136.163
4000.0,5.3,0.2286,39.6,0.00614329,115.801
1600.0,5.4,0.1524,31.7,0.00525474,123.761
1000.0,0.0,0.2286,31.7,0.0027238,130.595
250.0,8.9,0.1016,39.6,0.0124596,134.34
2500.0,2.0,0.2286,71.3,0.00293031,127.006
1250.0,19.7,0.0508,71.3,0.0341183,121.485
12500.0,0.0,0.3048,55.5,0.00283081,111.076
10000.0,0.0,0.0254,55.5,0.00041229,134.563
3150.0,8.4,0.0508,39.6,0.00566229,123.965
