number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
2.0,49.0,744.25,166.0,1896.0,101.9,53.595,99.0,2.5,198.0,136.095238095238,28.5
5.0,79.0,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,101.921268284997,79.2
4.0,76.0,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.3989276923077,93.1
5.0,75.0,750.94,158.8,4569.4858,67.87,7.6624,92.805316,2.4,205.0,110.254176,75.0
5.0,90.0,741.5,172.8,4790.6858,72.09,7.9644,90.405316,2.4,205.0,90.7904328571428,93.2
5.0,74.0,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,91.8758507692308,21.0
4.0,77.0,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.34376,35.1
6.0,61.0,731.766666666667,159.0,3919.5715,55.7166666666667,7.80866666666667,113.50443,2.33333333333333,171.0,76.10662,41.0
3.0,121.0,694.9,168.666666666667,8404.33333333333,85.6666666666667,17.2333333333333,52.3333333333333,4.66666666666667,62.0,45.9411764705882,3.5
4.0,110.0,768.9,131.75,6419.75,131.85,8.29,38.13,4.75,53.0,36.376,3.7
5.0,72.0,787.02,162.8,4963.4858,65.23,9.3044,102.805316,2.4,205.0,94.9173892307692,60.0
4.0,76.0,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,100.093714185304,56.0
3.0,186.0,753.766666666667,187.666666666667,10742.3333333333,29.8666666666667,5.18666666666667,18.7666666666667,3.0,84.0,24.2285714285714,5.7
3.0,79.0,682.833333333333,163.0,3721.0,90.35,30.0,76.0,3.33333333333333,142.0,105.444444444444,3.91
2.0,72.0,656.85,184.5,7340.0,69.85,24.8,42.5,5.0,27.0,49.4,5.76
6.0,62.0,901.333333333333,142.333333333333,3358.85416666667,108.966666666667,6.20366666666667,108.675713333333,2.0,177.0,88.9691454545455,70.9
6.0,56.0,1041.61666666667,107.166666666667,3686.02083333333,115.45,8.02033333333333,23.3817133333333,3.33333333333333,143.0,30.030259,16.0
2.0,26.0,752.1,155.0,1558.0,102.65,53.665,120.0,2.5,176.0,138.095238095238,18.7
4.0,100.0,734.25,171.75,3536.85725,75.1375,5.363,31.506645,2.5,205.0,11.365948,30.0
1.0,122.0,833.3,133.0,6697.0,104.7,19.7,24.0,5.0,0.0,24.0,3.55
5.0,79.0,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,111.064167739464,71.0
6.0,67.0,753.916666666667,167.333333333333,4565.5715,63.0033333333333,9.577,122.50443,2.5,205.0,97.1442217445483,72.5
3.0,96.0,839.666666666667,152.666666666667,10026.6666666667,107.7,55.6,121.333333333333,5.0,131.0,114.4,13.2
3.0,57.0,707.933333333333,171.0,4819.0,48.8666666666667,14.61,76.3333333333333,3.0,129.0,71.6,3.7
1.0,93.0,663.6,198.0,8570.0,87.6,26.8,54.0,5.0,0.0,54.0,7.13
5.0,63.0,778.64,134.4,6473.8,82.76,42.08,74.8,3.2,150.0,65.836902800659,10.5
