frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
400.0,12.6,0.1524,71.3,0.0483159,127.094
3150.0,15.4,0.0508,31.7,0.0289853,118.045
630.0,1.5,0.3048,39.6,0.00392107,128.311
2500.0,5.3,0.2286,39.6,0.00614329,116.151
200.0,15.6,0.1016,39.6,0.0528487,123.514
5000.0,3.3,0.1016,31.7,0.00251435,122.082
8000.0,2.0,0.2286,71.3,0.00293031,115.996
10000.0,1.5,0.3048,39.6,0.00392107,108.991
2500.0,8.4,0.0508,71.3,0.00529514,134.226
3150.0,12.6,0.1524,71.3,0.0483159,113.334
3150.0,15.4,0.0508,55.5,0.0271925,123.46
630.0,4.0,0.3048,39.6,0.00579636,131.073
4000.0,3.3,0.1016,71.3,0.00202822,128.704
1000.0,5.4,0.1524,31.7,0.00525474,128.241
6300.0,12.3,0.1016,31.7,0.0418756,107.267
315.0,22.2,0.0254,71.3,0.0214178,115.857
1600.0,9.5,0.0254,31.7,0.00461377,131.036
1600.0,2.0,0.2286,39.6,0.00346574,125.837
630.0,15.6,0.1016,71.3,0.0437259,122.288
400.0,17.4,0.0254,39.6,0.0172206,115.444
6300.0,5.4,0.1524,31.7,0.00525474,115.591
3150.0,3.0,0.3048,55.5,0.00452492,120.189
2500.0,2.7,0.1524,39.6,0.00294804,125.589
1250.0,5.4,0.1524,39.6,0.00485029,127.117
630.0,4.0,0.2286,39.6,0.00473801,129.579
4000.0,7.3,0.2286,39.6,0.0123481,114.079
2000.0,19.7,0.0508,39.6,0.036484,117.724
630.0,6.7,0.1016,31.7,0.00592927,132.116
2500.0,2.0,0.2286,39.6,0.00346574,121.397
6300.0,4.8,0.0254,31.7,0.000930789,132.898
4000.0,9.9,0.1524,55.5,0.0208438,112.945
315.0,4.0,0.2286,31.7,0.00509068,123.609
2500.0,9.9,0.1524,39.6,0.0233328,116.295
315.0,3.0,0.3048,39.6,0.00495741,123.312
6300.0,0.0,0.0254,71.3,0.000400682,134.987
200.0,17.4,0.0254,39.6,0.0172206,114.044
1250.0,8.4,0.0508,55.5,0.00544854,132.252
630.0,0.0,0.1524,55.5,0.00172668,123.583
630.0,2.0,0.2286,55.5,0.00313525,126.842
1600.0,0.0,0.0508,71.3,0.000740478,129.68
800.0,17.4,0.0254,39.6,0.0172206,135.324
1600.0,5.4,0.1524,39.6,0.00485029,126.267
400.0,12.6,0.1524,39.6,0.0584113,115.91
400.0,15.6,0.1016,39.6,0.0528487,120.484
8000.0,3.3,0.1016,71.3,0.00202822,121.234
1600.0,17.4,0.0254,31.7,0.0176631,126.846
2000.0,12.7,0.0254,71.3,0.0121808,134.228
1000.0,3.3,0.1016,31.7,0.00251435,133.012
8000.0,1.5,0.3048,71.3,0.00336729,115.372
1000.0,15.6,0.1016,71.3,0.0437259,124.438
2000.0,4.2,0.0508,39.6,0.00152689,132.587
1600.0,11.2,0.0508,39.6,0.0150478,126.54
1250.0,0.0,0.1016,71.3,0.00121072,130.335
6300.0,12.7,0.0254,71.3,0.0121808,125.398
200.0,11.2,0.0508,71.3,0.014072,125.941
8000.0,0.0,0.1524,39.6,0.00193287,120.553
8000.0,4.0,0.2286,55.5,0.0042862,112.524
6300.0,12.7,0.0254,39.6,0.0130253,123.177
800.0,15.4,0.0508,55.5,0.0271925,130.43
1250.0,19.7,0.0508,39.6,0.036484,118.634
2000.0,1.5,0.3048,39.6,0.00392107,122.101
800.0,12.7,0.0254,71.3,0.0121808,130.348
200.0,17.4,0.0254,55.5,0.0165706,109.951
2500.0,4.2,0.0508,39.6,0.00152689,133.847
1000.0,12.7,0.0254,71.3,0.0121808,131.698
5000.0,15.4,0.0508,55.5,0.0271925,117.11
800.0,8.9,0.1016,71.3,0.0103088,137.813
8000.0,12.7,0.0254,71.3,0.0121808,120.538
1600.0,8.4,0.0508,39.6,0.00566229,130.965
1000.0,9.9,0.1524,39.6,0.0233328,123.835
500.0,19.7,0.0508,39.6,0.036484,128.444
315.0,1.5,0.3048,39.6,0.00392107,121.851
4000.0,0.0,0.2286,39.6,0.00253511,123.465
800.0,2.0,0.2286,39.6,0.00346574,129.037
250.0,12.6,0.1524,39.6,0.0584113,115.89
1250.0,2.0,0.2286,39.6,0.00346574,128.257
5000.0,5.4,0.1524,71.3,0.00401199,120.061
500.0,9.9,0.1524,71.3,0.0193001,131.279
4000.0,3.0,0.3048,39.6,0.00495741,116.792
4000.0,0.0,0.1524,55.5,0.00172668,127.233
3150.0,1.5,0.3048,71.3,0.00336729,123.392
250.0,15.4,0.0508,55.5,0.0271925,124.17
4000.0,0.0,0.2286,55.5,0.00229336,123.41
1000.0,0.0,0.0508,39.6,0.000791822,127.638
5000.0,9.9,0.1524,39.6,0.0233328,111.135
8000.0,0.0,0.0508,55.5,0.00076193,130.156
200.0,15.6,0.1016,71.3,0.0437259,130.898
8000.0,5.3,0.2286,71.3,0.0051942,114.9
500.0,12.3,0.1016,31.7,0.0418756,118.667
10000.0,0.0,0.0508,71.3,0.000740478,128.74
800.0,4.0,0.2286,31.7,0.00509068,130.869
2000.0,8.9,0.1016,39.6,0.0124596,119.04
2500.0,15.6,0.1016,71.3,0.0437259,118.998
8000.0,0.0,0.0254,55.5,0.00041229,136.163
1600.0,3.3,0.1016,39.6,0.00245138,133.071
4000.0,15.4,0.0508,39.6,0.0282593,118.113
6300.0,0.0,0.0254,39.6,0.000428464,136.826
8000.0,12.7,0.0254,39.6,0.0130253,120.607
6300.0,2.7,0.1524,71.3,0.00243851,121.944
2500.0,4.0,0.3048,39.6,0.00579636,120.233
800.0,0.0,0.3048,71.3,0.00266337,126.201
16000.0,0.0,0.0254,39.6,0.000428464,124.986
3150.0,3.3,0.1016,39.6,0.00245138,128.401
630.0,7.3,0.2286,39.6,0.0123481,128.929
1000.0,6.7,0.1016,39.6,0.00578076,134.515
630.0,4.8,0.0254,39.6,0.000907475,118.696
200.0,17.4,0.0254,31.7,0.0176631,116.146
250.0,22.2,0.0254,39.6,0.0229028,117.386
500.0,17.4,0.0254,55.5,0.0165706,119.621
2500.0,2.0,0.2286,31.7,0.00372371,121.407
12500.0,0.0,0.0508,39.6,0.000791822,123.988
4000.0,0.0,0.0254,55.5,0.00041229,133.223
3150.0,12.6,0.1524,39.6,0.0584113,106.26
5000.0,7.3,0.2286,31.7,0.0132672,111.029
500.0,0.0,0.2286,55.5,0.00229336,123.78
1000.0,17.4,0.0254,31.7,0.0176631,131.796
800.0,9.5,0.0254,39.6,0.00449821,129.014
2500.0,12.3,0.1016,71.3,0.0337792,121.318
1600.0,8.4,0.0508,31.7,0.00580776,129.296
400.0,9.9,0.1524,71.3,0.0193001,135.079
