number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
5.0,72.89433,782.44,161.4,5170.2858,84.49,9.9844,105.205316,2.2,205.0,93.9900161370716,75.0
4.0,100.351275,734.25,171.75,3536.85725,75.1375,5.363,31.506645,2.5,205.0,11.365948,27.5
3.0,57.9677666666667,706.0,167.333333333333,4516.33333333333,87.8666666666667,7.17666666666667,59.84,3.33333333333333,140.0,52.3389743589744,29.0
3.0,69.9026816666667,707.166666666667,170.666666666667,7647.0,54.6666666666667,15.7666666666667,143.566666666667,3.33333333333333,61.0,96.586,1.14
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,98.5978246892211,67.3
4.0,84.0012,988.85,95.25,4140.10725,158.3,4.563,2.187895,4.75,95.0,2.97896090909091,3.5
3.0,107.24042,693.833333333333,191.333333333333,9909.0,43.0666666666667,27.1666666666667,44.3333333333333,4.66666666666667,24.0,33.58,8.99
5.0,62.38325,796.32,156.0,4787.4858,63.446,9.3044,106.205316,2.4,171.0,80.51329,50.0
3.0,61.8095,637.9,155.333333333333,3621.33333333333,57.3433333333333,21.2633333333333,71.3333333333333,3.0,108.0,89.4833333333333,3.4
3.0,119.73599,731.733333333333,162.0,10345.3333333333,112.366666666667,27.5,104.333333333333,4.33333333333333,84.0,122.6,1.55
5.0,85.09708,782.32,164.6,6372.4858,84.646,11.4044,113.205316,3.0,185.0,71.5151885714286,38.0
5.0,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,205.0,95.2717576911076,66.0
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.9206650734725,90.5
4.0,88.9444675,775.425,160.25,4654.35725,81.8375,6.9055,107.756645,2.25,205.0,60.9616171428571,6.0
6.0,97.2471333333333,746.733333333333,162.5,5331.23816666667,69.5,10.1103333333333,109.671096666667,2.66666666666667,178.0,71.2875093333333,68.2
5.0,61.541459,792.24,136.2,6318.8,82.76,41.66,74.6,3.2,159.0,65.3847429519071,6.6
3.0,68.2298,857.466666666667,148.333333333333,5000.47633333333,83.9433333333333,11.3073333333333,51.6755266666667,3.33333333333333,171.0,27.1580457142857,0.954
3.0,137.318666666667,719.866666666667,169.333333333333,11261.0,126.266666666667,19.6333333333333,49.3333333333333,4.33333333333333,81.0,60.0588235294118,0.7
2.0,97.06475,689.6,189.5,9480.5,76.9,21.35,86.5,5.0,33.0,35.7,10.8
5.0,84.376144,744.8,173.2,4563.2858,66.644,9.3724,126.805316,2.2,205.0,97.7373892307692,89.0
6.0,79.4231338666667,972.666666666667,142.166666666667,4592.85416666667,102.12,5.402,104.39238,1.83333333333333,211.0,187.029523333333,114.0
5.0,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,205.0,93.6296969230769,71.0
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.7710216988417,93.05
5.0,116.66916,805.04,141.8,6542.2858,79.646,7.3984,95.605316,3.0,171.0,46.6044981818182,12.0
4.0,42.6052375,809.375,128.75,4525.0,82.05,45.9,68.75,3.0,145.0,65.5,15.76
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,103.004100559527,78.0
5.0,90.062574,735.94,162.6,4949.4858,73.986,6.9444,93.005316,2.4,171.0,61.2580457142857,26.0
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,135.7533225,92.0
5.0,35.613233856,879.6,131.2,2296.5286,134.214,5.5324,148.007096,2.4,146.0,113.438708571429,26.0
5.0,61.357238,897.46,142.2,3388.70378,76.65,6.656,87.041416,2.0,205.0,164.886168421053,37.6
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.3989276923077,86.4
6.0,92.7233,739.916666666667,155.666666666667,4935.0715,69.5,7.71033333333333,109.00443,2.83333333333333,171.0,68.634176,78.0
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.0609028571428,2.8
6.0,104.5808672,990.283333333333,113.333333333333,5015.52083333333,142.383333333333,4.16366666666667,10.0432133333333,3.5,164.0,5.1953832,5.17
2.0,146.6435,789.2,179.0,17465.0,127.65,25.85,135.0,6.0,2.0,146.7,0.105
3.0,135.539823333333,723.066666666667,165.666666666667,10973.0,125.6,19.3666666666667,48.0,4.33333333333333,70.0,59.8235294117647,8.2
4.0,77.4375175,708.95,164.75,5324.25,37.5175,14.085,85.5,3.25,81.0,87.7375,35.1
5.0,72.383174,781.46,152.6,5122.2858,67.126,8.2844,105.405316,2.4,171.0,60.9769028571429,20.4
