frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
630.0,3.0,0.3048,71.3,0.00425727,129.354
2000.0,7.3,0.2286,55.5,0.0111706,120.354
3150.0,17.4,0.0254,31.7,0.0176631,123.466
6300.0,9.5,0.0254,71.3,0.00420654,127.246
4000.0,3.0,0.3048,71.3,0.00425727,120.264
10000.0,0.0,0.1524,39.6,0.00193287,115.413
200.0,15.4,0.0508,39.6,0.0282593,121.783
12500.0,4.8,0.0254,55.5,0.000873218,125.094
315.0,17.4,0.0254,71.3,0.016104,115.846
250.0,15.4,0.0508,55.5,0.0271925,124.17
2500.0,0.0,0.3048,55.5,0.00283081,124.106
1600.0,3.0,0.3048,71.3,0.00425727,126.514
10000.0,0.0,0.3048,31.7,0.00331266,108.265
1600.0,12.3,0.1016,31.7,0.0418756,114.477
8000.0,0.0,0.0508,31.7,0.000812164,126.59
1000.0,12.6,0.1524,39.6,0.0584113,114.67
2000.0,9.5,0.0254,71.3,0.00420654,134.976
1250.0,0.0,0.1016,71.3,0.00121072,130.335
2500.0,17.4,0.0254,31.7,0.0176631,124.166
1250.0,12.7,0.0254,39.6,0.0130253,130.777
1600.0,0.0,0.3048,71.3,0.00266337,127.591
3150.0,5.3,0.2286,39.6,0.00614329,118.441
1600.0,3.0,0.3048,55.5,0.00452492,124.439
800.0,11.2,0.0508,71.3,0.014072,136.031
3150.0,15.4,0.0508,39.6,0.0282593,120.513
5000.0,17.4,0.0254,71.3,0.016104,123.126
630.0,19.7,0.0508,71.3,0.0341183,128.365
6300.0,2.7,0.1524,71.3,0.00243851,121.944
5000.0,1.5,0.3048,39.6,0.00392107,116.241
400.0,19.7,0.0508,71.3,0.0341183,123.865
6300.0,0.0,0.1524,31.7,0.00209405,119.737
800.0,3.0,0.3048,39.6,0.00495741,129.552
5000.0,15.4,0.0508,71.3,0.0264269,119.135
2000.0,15.6,0.1016,71.3,0.0437259,119.888
630.0,15.4,0.0508,71.3,0.0264269,129.645
5000.0,12.3,0.1016,55.5,0.0368233,112.014
5000.0,0.0,0.2286,31.7,0.0027238,120.505
4000.0,4.8,0.0254,39.6,0.000907475,134.996
1600.0,0.0,0.0508,31.7,0.000812164,131.01
250.0,0.0,0.3048,31.7,0.00331266,118.595
3150.0,9.9,0.1524,39.6,0.0233328,113.525
6300.0,9.9,0.1524,55.5,0.0208438,110.555
2500.0,5.3,0.2286,71.3,0.0051942,123.74
630.0,5.4,0.1524,71.3,0.00401199,128.971
1250.0,0.0,0.0508,31.7,0.000812164,129.27
8000.0,12.7,0.0254,71.3,0.0121808,120.538
3150.0,17.4,0.0254,71.3,0.016104,126.536
3150.0,7.3,0.2286,71.3,0.0104404,120.458
2500.0,12.3,0.1016,55.5,0.0368233,117.054
4000.0,8.4,0.0508,55.5,0.00544854,122.612
1250.0,17.4,0.0254,31.7,0.0176631,128.306
6300.0,0.0,0.1016,55.5,0.00131983,127.73
1250.0,0.0,0.1016,31.7,0.00150092,133.063
6300.0,17.4,0.0254,71.3,0.016104,119.916
5000.0,0.0,0.3048,39.6,0.00310138,117.789
200.0,8.9,0.1016,39.6,0.0124596,133.42
500.0,0.0,0.3048,39.6,0.00310138,126.959
630.0,4.0,0.2286,31.7,0.00509068,130.349
500.0,4.0,0.3048,39.6,0.00579636,130.173
4000.0,0.0,0.2286,31.7,0.0027238,122.035
400.0,11.2,0.0508,71.3,0.014072,129.281
6300.0,5.4,0.1524,71.3,0.00401199,116.411
400.0,8.4,0.0508,31.7,0.00580776,120.076
12500.0,0.0,0.1524,71.3,0.0015988,117.087
4000.0,17.4,0.0254,39.6,0.0172206,122.724
1250.0,2.0,0.2286,31.7,0.00372371,128.677
250.0,12.7,0.0254,39.6,0.0130253,121.547
800.0,22.2,0.0254,39.6,0.0229028,137.076
630.0,6.7,0.1016,31.7,0.00592927,132.116
500.0,4.0,0.3048,71.3,0.00497773,130.715
800.0,9.9,0.1524,39.6,0.0233328,126.345
2500.0,15.6,0.1016,39.6,0.0528487,110.264
5000.0,9.5,0.0254,71.3,0.00420654,131.186
6300.0,5.3,0.2286,39.6,0.00614329,112.541
6300.0,4.8,0.0254,31.7,0.000930789,132.898
2000.0,15.4,0.0508,31.7,0.0289853,120.835
4000.0,9.9,0.1524,39.6,0.0233328,112.265
630.0,9.9,0.1524,71.3,0.0193001,129.889
1250.0,0.0,0.3048,55.5,0.00283081,126.086
800.0,7.3,0.2286,31.7,0.0132672,123.209
1250.0,15.4,0.0508,71.3,0.0264269,130.845
1250.0,6.7,0.1016,31.7,0.00592927,129.256
5000.0,4.0,0.2286,39.6,0.00473801,117.649
3150.0,2.7,0.1524,39.6,0.00294804,122.919
1000.0,8.9,0.1016,39.6,0.0124596,129.58
3150.0,5.4,0.1524,71.3,0.00401199,123.311
6300.0,0.0,0.0254,39.6,0.000428464,136.826
1600.0,0.0,0.0508,39.6,0.000791822,130.908
4000.0,0.0,0.1524,71.3,0.0015988,128.857
1600.0,5.3,0.2286,71.3,0.0051942,130.46
8000.0,2.0,0.2286,71.3,0.00293031,115.996
500.0,8.4,0.0508,39.6,0.00566229,122.905
2500.0,5.3,0.2286,39.6,0.00614329,116.151
800.0,4.0,0.3048,39.6,0.00579636,130.723
5000.0,8.9,0.1016,39.6,0.0124596,113.08
400.0,12.6,0.1524,39.6,0.0584113,115.91
800.0,12.7,0.0254,39.6,0.0130253,130.217
3150.0,4.0,0.2286,39.6,0.00473801,120.419
1000.0,0.0,0.3048,71.3,0.00266337,125.201
3150.0,22.2,0.0254,39.6,0.0229028,120.856
315.0,9.9,0.1524,55.5,0.0208438,132.355
1000.0,8.4,0.0508,55.5,0.00544854,130.722
800.0,15.4,0.0508,71.3,0.0264269,131.515
6300.0,0.0,0.0508,39.6,0.000791822,131.918
12500.0,4.2,0.0508,71.3,0.00142788,117.328
8000.0,0.0,0.0254,39.6,0.000428464,135.866
800.0,4.0,0.2286,55.5,0.0042862,131.864
8000.0,1.5,0.3048,71.3,0.00336729,115.372
2000.0,15.4,0.0508,39.6,0.0282593,123.443
6300.0,0.0,0.3048,39.6,0.00310138,116.229
400.0,12.7,0.0254,39.6,0.0130253,125.527
5000.0,0.0,0.1016,31.7,0.00150092,124.393
2000.0,19.7,0.0508,39.6,0.036484,117.724
6300.0,0.0,0.0254,31.7,0.000439472,138.537
5000.0,5.4,0.1524,39.6,0.00485029,117.037
6300.0,0.0,0.1524,39.6,0.00193287,121.313
3150.0,0.0,0.1016,39.6,0.00146332,130.961
3150.0,0.0,0.2286,31.7,0.0027238,123.445
16000.0,0.0,0.1524,55.5,0.00172668,112.803
4000.0,2.0,0.2286,55.5,0.00313525,122.232
