frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
800.0,4.8,0.0254,32.0,0.000930789,122.648
5000.0,8.9,0.1016,40.0,0.0124596,113.08
3150.0,0.0,0.0254,71.0,0.000400682,137.007
500.0,19.7,0.0508,71.0,0.0341183,126.995
315.0,0.0,0.3048,40.0,0.00310138,122.779
630.0,4.8,0.0254,32.0,0.000930789,120.078
400.0,12.6,0.1524,71.0,0.0483159,127.094
5000.0,0.0,0.0508,71.0,0.000740478,134.43
2500.0,0.0,0.2286,40.0,0.00253511,125.025
800.0,0.0,0.1016,71.0,0.00121072,126.805
800.0,11.2,0.0508,40.0,0.0150478,133.79
800.0,7.2,0.1524,71.0,0.00752039,136.023
1600.0,1.5,0.3048,40.0,0.00392107,122.211
6300.0,3.3,0.1016,56.0,0.002211,123.839
6300.0,15.4,0.0508,71.0,0.0264269,115.215
315.0,15.6,0.1016,71.0,0.0437259,133.808
5000.0,0.0,0.1016,71.0,0.00121072,130.795
3150.0,5.4,0.1524,40.0,0.00485029,119.137
1000.0,2.0,0.2286,40.0,0.00346574,129.147
500.0,11.2,0.0508,40.0,0.0150478,131.96
630.0,8.4,0.0508,56.0,0.00544854,126.152
5000.0,0.0,0.0254,71.0,0.000400682,136.837
5000.0,3.0,0.3048,56.0,0.00452492,117.309
1600.0,0.0,0.1524,71.0,0.0015988,129.667
1600.0,0.0,0.1016,32.0,0.00150092,133.553
6300.0,0.0,0.0508,71.0,0.000740478,133.04
4000.0,15.6,0.1016,71.0,0.0437259,113.298
4000.0,3.0,0.3048,56.0,0.00452492,118.689
400.0,7.3,0.2286,71.0,0.0104404,139.438
5000.0,0.0,0.2286,71.0,0.00214345,124.304
400.0,9.9,0.1524,32.0,0.0252785,128.939
1000.0,5.4,0.1524,32.0,0.00525474,128.241
400.0,9.5,0.0254,40.0,0.00449821,121.154
200.0,15.4,0.0508,56.0,0.0271925,122.94
800.0,12.6,0.1524,71.0,0.0483159,123.054
6300.0,9.5,0.0254,56.0,0.0043284,124.222
2500.0,3.0,0.3048,71.0,0.00425727,124.024
2500.0,9.5,0.0254,40.0,0.00449821,131.234
630.0,4.0,0.3048,40.0,0.00579636,131.073
2500.0,4.8,0.0254,71.0,0.000848633,130.828
315.0,7.3,0.2286,40.0,0.0123481,132.149
1600.0,0.0,0.3048,32.0,0.00331266,122.365
2000.0,0.0,0.0508,40.0,0.000791822,132.918
500.0,2.0,0.2286,71.0,0.00293031,126.486
500.0,2.0,0.2286,40.0,0.00346574,125.157
8000.0,4.8,0.0254,56.0,0.000873218,132.184
1000.0,5.3,0.2286,40.0,0.00614329,125.581
3150.0,8.4,0.0508,40.0,0.00566229,123.965
630.0,22.2,0.0254,40.0,0.0229028,137.026
500.0,0.0,0.1524,56.0,0.00172668,120.573
8000.0,4.2,0.0508,71.0,0.00142788,125.268
630.0,2.0,0.2286,71.0,0.00293031,127.356
1600.0,17.4,0.0254,56.0,0.0165706,126.471
2500.0,7.2,0.1524,71.0,0.00752039,124.353
2500.0,0.0,0.0254,40.0,0.000428464,131.836
2500.0,4.2,0.0508,40.0,0.00152689,133.847
500.0,6.7,0.1016,32.0,0.00592927,130.206
400.0,9.5,0.0254,32.0,0.00461377,124.756
250.0,4.0,0.3048,40.0,0.00579636,123.543
800.0,0.0,0.1524,71.0,0.0015988,125.817
1600.0,0.0,0.2286,40.0,0.00253511,127.095
400.0,2.0,0.2286,71.0,0.00293031,125.116
500.0,8.4,0.0508,40.0,0.00566229,122.905
