frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
5000.0,17.4,0.0254,31.7,0.0176631,117.996
5000.0,15.4,0.0508,39.6,0.0282593,114.453
630.0,2.0,0.2286,31.7,0.00372371,129.057
1600.0,0.0,0.1524,71.3,0.0015988,129.667
1600.0,0.0,0.2286,55.5,0.00229336,126.79
3150.0,8.4,0.0508,31.7,0.00580776,122.086
800.0,3.0,0.3048,31.7,0.00529514,128.708
5000.0,9.9,0.1524,39.6,0.0233328,111.135
5000.0,0.0,0.1016,31.7,0.00150092,124.393
2000.0,17.4,0.0254,39.6,0.0172206,126.644
1250.0,1.5,0.3048,39.6,0.00392107,125.211
2500.0,3.3,0.1016,31.7,0.00251435,130.392
5000.0,9.5,0.0254,71.3,0.00420654,131.186
1000.0,6.7,0.1016,31.7,0.00592927,131.636
4000.0,19.7,0.0508,71.3,0.0341183,113.045
2000.0,7.3,0.2286,71.3,0.0104404,122.708
200.0,17.4,0.0254,55.5,0.0165706,109.951
4000.0,8.4,0.0508,55.5,0.00544854,122.612
250.0,9.9,0.1524,39.6,0.0233328,128.335
6300.0,15.4,0.0508,31.7,0.0289853,108.185
400.0,5.4,0.1524,31.7,0.00525474,127.781
500.0,12.3,0.1016,31.7,0.0418756,118.667
1000.0,2.0,0.2286,71.3,0.00293031,128.956
800.0,3.3,0.1016,55.5,0.002211,129.119
2500.0,0.0,0.0508,55.5,0.00076193,133.956
1000.0,8.4,0.0508,71.3,0.00529514,129.946
2500.0,0.0,0.3048,71.3,0.00266337,125.571
2000.0,2.0,0.2286,55.5,0.00313525,124.612
200.0,12.3,0.1016,39.6,0.0408268,128.545
6300.0,3.0,0.3048,55.5,0.00452492,115.679
1600.0,0.0,0.2286,55.5,0.00229336,126.79
2500.0,4.0,0.3048,39.6,0.00579636,120.233
16000.0,0.0,0.1524,71.3,0.0015988,113.297
5000.0,4.8,0.0254,31.7,0.000930789,135.248
800.0,4.0,0.2286,31.7,0.00509068,130.869
1600.0,5.3,0.2286,39.6,0.00614329,123.081
315.0,12.7,0.0254,71.3,0.0121808,122.938
3150.0,9.9,0.1524,39.6,0.0233328,113.525
800.0,3.3,0.1016,55.5,0.002211,129.119
4000.0,0.0,0.3048,55.5,0.00283081,121.106
500.0,4.0,0.3048,71.3,0.00497773,130.715
1000.0,11.2,0.0508,39.6,0.0150478,132.43
500.0,3.0,0.3048,55.5,0.00452492,128.179
5000.0,12.3,0.1016,39.6,0.0408268,108.625
5000.0,4.0,0.2286,71.3,0.00400603,121.118
2000.0,17.4,0.0254,39.6,0.0172206,126.644
1250.0,5.3,0.2286,71.3,0.0051942,133.38
4000.0,3.3,0.1016,31.7,0.00251435,124.852
400.0,9.5,0.0254,31.7,0.00461377,124.756
6300.0,22.2,0.0254,71.3,0.0214178,123.127
4000.0,3.3,0.1016,31.7,0.00251435,124.852
4000.0,11.2,0.0508,71.3,0.014072,122.471
3150.0,7.3,0.2286,55.5,0.0111706,117.134
630.0,5.4,0.1524,55.5,0.00433288,131.807
1000.0,8.4,0.0508,71.3,0.00529514,129.946
400.0,12.6,0.1524,71.3,0.0483159,127.094
630.0,2.0,0.2286,31.7,0.00372371,129.057
2500.0,7.3,0.2286,31.7,0.0132672,114.709
1600.0,4.0,0.2286,55.5,0.0042862,128.264
200.0,12.3,0.1016,31.7,0.0418756,124.987
1600.0,12.3,0.1016,55.5,0.0368233,121.824
2500.0,0.0,0.3048,55.5,0.00283081,124.106
2000.0,17.4,0.0254,71.3,0.016104,126.826
6300.0,0.0,0.1016,31.7,0.00150092,124.253
800.0,0.0,0.0508,39.6,0.000791822,126.508
4000.0,7.3,0.2286,39.6,0.0123481,114.079
800.0,9.9,0.1524,71.3,0.0193001,128.879
1250.0,4.0,0.2286,31.7,0.00509068,128.119
630.0,11.2,0.0508,71.3,0.014072,133.611
2000.0,2.0,0.2286,55.5,0.00313525,124.612
4000.0,12.3,0.1016,55.5,0.0368233,114.404
2000.0,8.4,0.0508,55.5,0.00544854,133.042
800.0,5.3,0.2286,71.3,0.0051942,133.48
630.0,5.4,0.1524,39.6,0.00485029,132.357
250.0,9.9,0.1524,55.5,0.0208438,133.235
630.0,17.4,0.0254,39.6,0.0172206,124.514
8000.0,0.0,0.1016,39.6,0.00146332,122.341
4000.0,8.4,0.0508,31.7,0.00580776,118.106
800.0,5.4,0.1524,55.5,0.00433288,133.097
3150.0,12.7,0.0254,39.6,0.0130253,127.847
800.0,6.7,0.1016,55.5,0.0052139,135.953
2000.0,5.4,0.1524,55.5,0.00433288,128.707
315.0,15.4,0.0508,55.5,0.0271925,125.39
2000.0,9.9,0.1524,71.3,0.0193001,120.779
2000.0,5.4,0.1524,55.5,0.00433288,128.707
10000.0,7.2,0.1524,39.6,0.00909175,110.868
1000.0,3.3,0.1016,31.7,0.00251435,133.012
1600.0,0.0,0.2286,31.7,0.0027238,125.625
5000.0,4.8,0.0254,71.3,0.000848633,135.468
12500.0,0.0,0.1016,55.5,0.00131983,119.91
3150.0,0.0,0.0254,71.3,0.000400682,137.007
630.0,7.3,0.2286,39.6,0.0123481,128.929
800.0,0.0,0.0508,71.3,0.000740478,130.96
2000.0,2.0,0.2286,39.6,0.00346574,122.797
1250.0,7.3,0.2286,39.6,0.0123481,123.189
630.0,0.0,0.2286,31.7,0.0027238,129.465
315.0,6.7,0.1016,31.7,0.00592927,126.266
5000.0,4.8,0.0254,71.3,0.000848633,135.468
2000.0,5.3,0.2286,39.6,0.00614329,117.911
2000.0,4.8,0.0254,31.7,0.000930789,130.148
5000.0,17.4,0.0254,39.6,0.0172206,119.854
3150.0,0.0,0.0508,39.6,0.000791822,135.938
12500.0,4.8,0.0254,55.5,0.000873218,125.094
10000.0,7.2,0.1524,71.3,0.00752039,110.313
630.0,17.4,0.0254,71.3,0.016104,122.606
2000.0,15.4,0.0508,71.3,0.0264269,129.285
1000.0,0.0,0.1524,71.3,0.0015988,127.307
315.0,12.3,0.1016,55.5,0.0368233,135.674
200.0,12.6,0.1524,39.6,0.0584113,114.75
630.0,4.0,0.2286,55.5,0.0042862,129.964
2000.0,2.0,0.2286,55.5,0.00313525,124.612
3150.0,15.4,0.0508,39.6,0.0282593,120.513
315.0,4.0,0.2286,31.7,0.00509068,123.609
3150.0,9.5,0.0254,31.7,0.00461377,128.536
6300.0,12.3,0.1016,31.7,0.0418756,107.267
3150.0,0.0,0.0254,71.3,0.000400682,137.007
4000.0,2.0,0.2286,55.5,0.00313525,122.232
315.0,4.0,0.3048,71.3,0.00497773,128.175
500.0,4.0,0.3048,71.3,0.00497773,130.715
1000.0,15.4,0.0508,71.3,0.0264269,131.865
