frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
315.0,9.9,0.1524,39.6,0.0233328,128.595
2000.0,22.2,0.0254,39.6,0.0229028,121.256
630.0,15.4,0.0508,71.3,0.0264269,129.645
8000.0,2.0,0.2286,71.3,0.00293031,115.996
1000.0,8.4,0.0508,31.7,0.00580776,129.516
1250.0,7.3,0.2286,39.6,0.0123481,123.189
500.0,15.6,0.1016,39.6,0.0528487,115.304
8000.0,4.0,0.2286,39.6,0.00473801,113.129
2000.0,8.4,0.0508,55.5,0.00544854,133.042
315.0,9.9,0.1524,39.6,0.0233328,128.595
10000.0,0.0,0.3048,31.7,0.00331266,108.265
800.0,6.7,0.1016,31.7,0.00592927,132.886
800.0,15.6,0.1016,39.6,0.0528487,118.964
3150.0,15.6,0.1016,71.3,0.0437259,116.468
400.0,19.7,0.0508,71.3,0.0341183,123.865
1600.0,11.2,0.0508,71.3,0.014072,135.191
315.0,0.0,0.3048,31.7,0.00331266,122.765
6300.0,9.9,0.1524,71.3,0.0193001,112.039
200.0,8.9,0.1016,39.6,0.0124596,133.42
315.0,12.7,0.0254,39.6,0.0130253,123.537
3150.0,19.7,0.0508,71.3,0.0341183,116.225
1600.0,0.0,0.0254,31.7,0.000439472,129.267
1600.0,9.5,0.0254,71.3,0.00420654,133.756
200.0,15.4,0.0508,71.3,0.0264269,123.595
630.0,4.8,0.0254,39.6,0.000907475,118.696
3150.0,4.0,0.2286,55.5,0.0042862,122.394
1250.0,9.9,0.1524,39.6,0.0233328,120.555
630.0,19.7,0.0508,39.6,0.036484,120.324
1000.0,17.4,0.0254,39.6,0.0172206,138.274
10000.0,3.0,0.3048,71.3,0.00425727,110.224
500.0,4.0,0.3048,71.3,0.00497773,130.715
2500.0,4.0,0.3048,39.6,0.00579636,120.233
1250.0,0.0,0.2286,39.6,0.00253511,129.395
630.0,7.2,0.1524,71.3,0.00752039,134.853
800.0,0.0,0.3048,39.6,0.00310138,129.099
2000.0,0.0,0.0254,55.5,0.00041229,127.623
500.0,17.4,0.0254,39.6,0.0172206,117.514
3150.0,0.0,0.1524,55.5,0.00172668,127.753
315.0,12.6,0.1524,39.6,0.0584113,116.02
630.0,0.0,0.1016,31.7,0.00150092,126.413
1000.0,4.0,0.2286,55.5,0.0042862,132.134
1250.0,3.3,0.1016,39.6,0.00245138,133.211
8000.0,4.2,0.0508,71.3,0.00142788,125.268
5000.0,4.0,0.3048,39.6,0.00579636,113.733
1250.0,17.4,0.0254,39.6,0.0172206,131.364
500.0,2.0,0.2286,31.7,0.00372371,126.677
1000.0,9.9,0.1524,39.6,0.0233328,123.835
2500.0,9.9,0.1524,39.6,0.0233328,116.295
2500.0,9.9,0.1524,39.6,0.0233328,116.295
12500.0,1.5,0.3048,39.6,0.00392107,106.111
3150.0,8.9,0.1016,39.6,0.0124596,119.35
2500.0,19.7,0.0508,39.6,0.036484,116.184
500.0,4.8,0.0254,31.7,0.000930789,116.128
2000.0,4.0,0.2286,71.3,0.00400603,126.218
400.0,19.7,0.0508,71.3,0.0341183,123.865
1000.0,1.5,0.3048,39.6,0.00392107,127.581
1000.0,22.2,0.0254,39.6,0.0229028,128.416
6300.0,8.9,0.1016,39.6,0.0124596,113.11
6300.0,7.2,0.1524,39.6,0.00909175,112.688
2000.0,5.4,0.1524,55.5,0.00433288,128.707
400.0,12.3,0.1016,39.6,0.0408268,128.265
1250.0,0.0,0.2286,31.7,0.0027238,128.805
2500.0,0.0,0.0254,39.6,0.000428464,131.836
2500.0,0.0,0.0254,39.6,0.000428464,131.836
1250.0,7.3,0.2286,71.3,0.0104404,127.358
1250.0,9.9,0.1524,39.6,0.0233328,120.555
1250.0,8.4,0.0508,71.3,0.00529514,132.086
1250.0,19.7,0.0508,71.3,0.0341183,121.485
2000.0,4.0,0.2286,39.6,0.00473801,121.659
1250.0,17.4,0.0254,39.6,0.0172206,131.364
1250.0,17.4,0.0254,71.3,0.016104,126.356
800.0,0.0,0.1016,39.6,0.00146332,128.401
6300.0,3.0,0.3048,55.5,0.00452492,115.679
4000.0,4.0,0.2286,31.7,0.00509068,118.859
800.0,8.9,0.1016,71.3,0.0103088,137.813
5000.0,5.4,0.1524,39.6,0.00485029,117.037
10000.0,2.7,0.1524,39.6,0.00294804,112.589
500.0,7.3,0.2286,71.3,0.0104404,136.798
8000.0,7.2,0.1524,71.3,0.00752039,113.333
5000.0,0.0,0.0508,31.7,0.000812164,133.23
800.0,0.0,0.1524,71.3,0.0015988,125.817
16000.0,1.5,0.3048,71.3,0.00336729,106.582
800.0,6.7,0.1016,55.5,0.0052139,135.953
2000.0,5.4,0.1524,55.5,0.00433288,128.707
1600.0,11.2,0.0508,71.3,0.014072,135.191
1000.0,5.4,0.1524,71.3,0.00401199,133.201
400.0,7.3,0.2286,71.3,0.0104404,139.438
2000.0,4.0,0.2286,39.6,0.00473801,121.659
1000.0,1.5,0.3048,39.6,0.00392107,127.581
1250.0,12.7,0.0254,71.3,0.0121808,133.048
2500.0,2.0,0.2286,55.5,0.00313525,123.862
10000.0,7.2,0.1524,71.3,0.00752039,110.313
4000.0,15.4,0.0508,71.3,0.0264269,122.675
16000.0,2.7,0.1524,71.3,0.00243851,110.364
500.0,12.3,0.1016,39.6,0.0408268,122.205
400.0,7.2,0.1524,71.3,0.00752039,130.123
630.0,0.0,0.1016,31.7,0.00150092,126.413
1000.0,4.0,0.3048,71.3,0.00497773,131.015
400.0,5.4,0.1524,55.5,0.00433288,126.807
3150.0,2.0,0.2286,71.3,0.00293031,126.116
630.0,5.4,0.1524,31.7,0.00525474,131.471
12500.0,0.0,0.0254,31.7,0.000439472,128.977
630.0,15.4,0.0508,71.3,0.0264269,129.645
8000.0,0.0,0.0508,71.3,0.000740478,130.89
1600.0,2.7,0.1524,39.6,0.00294804,130.049
1250.0,17.4,0.0254,55.5,0.0165706,129.301
10000.0,3.0,0.3048,55.5,0.00452492,112.169
10000.0,0.0,0.1524,71.3,0.0015988,120.247
400.0,9.5,0.0254,31.7,0.00461377,124.756
800.0,15.4,0.0508,31.7,0.0289853,125.555
3150.0,4.2,0.0508,39.6,0.00152689,133.587
2500.0,5.3,0.2286,71.3,0.0051942,123.74
5000.0,22.2,0.0254,39.6,0.0229028,118.816
10000.0,7.2,0.1524,39.6,0.00909175,110.868
500.0,4.0,0.2286,55.5,0.0042862,127.314
5000.0,4.0,0.2286,71.3,0.00400603,121.118
3150.0,0.0,0.0508,55.5,0.00076193,134.826
8000.0,0.0,0.0254,31.7,0.000439472,137.207
630.0,0.0,0.1016,71.3,0.00121072,124.155
5000.0,9.9,0.1524,31.7,0.0252785,109.949
