number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
7.0,80.5804064285714,753.271428571429,159.0,5184.77557142857,65.9714285714286,9.766,108.575225714286,2.85714285714286,171.0,123.6033225,9.0
3.0,116.86646,706.133333333333,172.0,10023.3333333333,64.4666666666667,21.9333333333333,51.6666666666667,4.66666666666667,55.0,46.5,2.8
5.0,75.10025,750.94,158.8,4569.4858,67.87,7.6624,92.805316,2.4,205.0,110.374176,69.0
5.0,108.46255,692.72,186.8,4157.4858,70.41,5.6704,27.805316,2.8,205.0,11.796948,23.5
4.0,101.7497675,687.225,179.5,5814.25,40.4125,13.95,40.0,3.25,139.0,55.02,14.8
1.0,95.96,684.8,190.0,10280.0,73.4,36.0,139.0,6.0,0.0,139.0,0.902
2.0,187.035,794.75,189.0,20920.0,93.85,33.0,128.5,6.0,8.0,141.78,3.81
2.0,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,58.0,71.3333333333333,38.73
4.0,117.108375,738.7,167.0,11505.25,85.85,27.2,84.5,4.5,141.0,79.8888888888889,1.63
3.0,63.2036395333333,606.5,150.666666666667,5724.66666666667,54.0,14.3633333333333,106.0,3.66666666666667,80.0,94.4605,19.1
2.0,123.9540345,769.7,172.5,12705.0,138.2,17.65,175.5,5.0,3.0,103.25,0.74
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,104.783461939015,40.0
4.0,69.32994875,753.1,160.25,6282.75,42.1075,16.425,66.0,3.5,105.0,60.028,5.56
2.0,34.08175,687.7,152.5,1940.0,69.485,29.37,175.0,3.0,83.0,167.241379310345,1.35
3.0,91.0935666666667,673.0,176.333333333333,5443.33333333333,92.55,23.1666666666667,199.333333333333,2.33333333333333,142.0,152.666666666667,1.21
4.0,45.219,904.95,142.25,2121.06275,98.4,6.7975,30.5364575,3.25,187.0,13.4410685358255,17.2
5.0,103.00601,736.28,185.2,5402.4858,76.17,7.6444,88.405316,2.6,205.0,95.9681584615385,67.0
3.0,66.3982333333333,810.066666666667,154.333333333333,6350.33333333333,90.4666666666667,54.0,100.666666666667,4.66666666666667,139.0,130.22,11.0
5.0,72.383174,781.46,152.6,5122.2858,67.126,8.2844,105.405316,2.4,171.0,60.9166171428571,30.0
2.0,87.46,812.6,146.5,7549.5,134.95,20.7,69.76,6.0,87.0,59.8685714285714,6.4
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,110.214176,81.9
6.0,85.0267333333333,738.166666666667,177.166666666667,5367.0715,67.77,12.6436666666667,128.00443,2.83333333333333,205.0,101.434560427748,75.1
1.0,180.94788,760.1,200.0,16650.0,32.5,36.0,57.0,5.0,0.0,57.0,4.21
3.0,107.0772,841.133333333333,127.333333333333,6425.66666666667,126.666666666667,17.4,40.0,5.0,31.0,34.751269035533,0.023
3.0,156.495283966667,649.133333333333,188.0,5966.33333333333,110.466666666667,10.1633333333333,15.6666666666667,4.0,175.0,7.86363636363636,4.4
2.0,38.9615193,613.65,144.5,4405.0,48.05,16.75,133.0,4.0,53.0,82.0,10.3
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,179.003797142857,89.0
5.0,103.15814,745.5,154.8,6090.2858,68.226,6.5244,99.605316,2.4,171.0,69.814619,44.0
3.0,103.06945,756.5,167.666666666667,9787.33333333333,106.233333333333,29.2,105.666666666667,4.33333333333333,101.0,115.0,3.1
2.0,136.92713,711.85,199.0,12610.0,60.05,31.4,55.5,5.0,2.0,55.2,6.56
3.0,31.7150128666667,650.866666666667,141.0,2193.33333333333,60.99,23.1466666666667,195.0,3.0,83.0,195.0,2.6
3.0,109.75,782.366666666667,160.0,10363.3333333333,87.5666666666667,20.7,71.6666666666667,5.0,45.0,48.09495,1.57
6.0,91.7579633333333,725.15,172.166666666667,5700.5715,76.5883333333333,10.3536666666667,85.50443,3.0,190.0,118.5533225,25.0
3.0,130.298626666667,750.4,182.666666666667,14156.6666666667,135.2,22.8333333333333,91.6666666666667,5.66666666666667,25.0,64.175,7.4
7.0,94.07254,730.757142857143,172.285714285714,6731.63271428571,80.3328571428571,12.7602857142857,90.1466542857143,3.42857142857143,185.0,58.3803411764706,27.4
6.0,82.842275,821.216666666667,152.833333333333,4928.23816666667,66.9883333333333,12.7203333333333,33.50443,3.5,199.0,36.131645,22.0
6.0,98.7817333333333,719.9,180.166666666667,5872.0715,55.7866666666667,10.8936666666667,108.671096666667,2.5,205.0,98.7884144934261,83.8
2.0,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,33.0,42.5,3.45
5.0,74.290174,810.8,149.8,4975.4858,63.986,6.9944,113.605316,2.2,171.0,60.7866171428571,11.97
5.0,73.10099,821.12,138.4,7910.0,107.0,40.72,69.2,3.6,145.0,65.1666666666667,13.7
6.0,84.188275,752.466666666667,160.166666666667,4565.5715,66.1,8.69366666666667,110.00443,2.66666666666667,171.0,71.194176,76.0
3.0,58.9456266666667,736.233333333333,155.0,6258.0,79.9666666666667,30.2666666666667,94.3333333333333,4.0,87.0,74.1666666666667,6.8
3.0,49.2153462,602.0,141.666666666667,4904.66666666667,42.1666666666667,13.03,98.3333333333333,3.66666666666667,53.0,213.932735426009,1.43
5.0,102.090834,747.42,152.6,5917.4858,67.826,6.3644,98.805316,2.4,171.0,54.9036555555556,34.0
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,110.080842666667,52.5
4.0,64.3872925,754.425,157.75,3990.85725,90.45,5.488,128.256645,2.0,195.0,61.8666171428571,21.0
6.0,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,171.0,92.4322442105263,107.0
5.0,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,205.0,174.802658,110.85
5.0,77.6313,879.14,124.4,4726.2858,103.406,27.4444,116.605316,3.0,171.0,60.962057368421,40.0
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,71.1342381532417,84.0
2.0,141.0835,721.95,189.0,15650.0,44.7,34.5,93.5,6.5,2.0,88.95,5.9
5.0,55.97468,791.3,146.2,3692.8858,78.66,12.3324,139.005316,2.4,171.0,122.009202327791,7.0
7.0,80.9231785714286,770.942857142857,160.714285714286,5293.06128571429,47.9714285714286,7.02028571428571,98.4752257142857,2.28571428571429,171.0,143.045225714286,55.0
5.0,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,205.0,103.264411865492,61.0
5.0,109.83996,782.6,155.4,5588.2858,82.626,7.9844,96.405316,2.8,174.0,102.507593765182,37.0
6.0,120.375211666667,761.05,150.666666666667,6476.23816666667,74.6216666666667,7.21533333333333,81.8377633333333,3.0,171.0,81.2665707235621,44.0
4.0,105.0244405,807.95,165.75,9481.5,85.2575,11.335,44.309,4.25,121.0,49.6472,5.78
6.0,103.394475,691.533333333333,188.166666666667,5263.73816666667,64.5633333333333,9.70366666666667,80.3377633333333,2.5,205.0,97.2954041673122,47.0
2.0,71.08275,654.9,188.5,6310.5,47.35,21.9,27.0,4.5,35.0,28.3333333333333,8.5
4.0,121.73029875,614.8,178.75,7367.25,49.65,8.165,58.0,3.5,70.0,76.4285714285714,1.19
3.0,93.36346,669.366666666667,198.0,8453.66666666667,67.8666666666667,27.9333333333333,72.0,5.0,16.0,50.626,8.8
4.0,90.1422625,781.2,156.25,5572.60725,91.35,6.4305,106.006645,3.0,199.0,106.441645,12.0
