number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
782.425,90.97585,4.0,146.0,5665.10725,91.35,6.4805,107.006645,2.75,158.0,62.1528726829268,20.0
656.266666666667,120.173656666667,3.0,171.0,8635.33333333333,89.8333333333333,11.6666666666667,76.6666666666667,4.33333333333333,50.0,76.6666666666667,1.85
764.3,85.191945,4.0,167.75,4552.85725,72.0325,10.5305,26.506645,3.0,171.0,35.306645,11.5
922.9,96.47929,2.0,133.5,9455.0,93.95,70.5,98.5,4.5,133.0,98.5,10.35
827.083333333333,51.093,6.0,143.0,3746.23816666667,42.7216666666667,12.8536666666667,57.6710966666667,3.0,171.0,35.3974675,23.5
743.42,88.936744,5.0,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,96.6925151851852,92.1
695.65,118.289,2.0,144.5,7003.5,67.55,11.48,53.0,4.0,23.0,53.0,4.1
724.8,60.49594,2.0,154.5,5450.0,111.35,38.5,102.0,4.5,87.0,71.28,4.4
628.733333333333,62.4105128666667,3.0,154.0,3551.0,57.01,16.8333333333333,110.0,3.0,101.0,110.0,6.7
730.14,88.679574,5.0,172.0,4249.4858,66.776,7.1244,93.205316,2.2,205.0,179.332368571429,56.1
799.32,45.25319,5.0,134.2,5194.8,69.08,39.48,70.8,3.0,145.0,65.3,8.2
889.625,71.7205,4.0,125.75,5072.85725,72.675,11.8055,35.006645,3.5,137.0,37.8428664864865,40.2
798.525,47.46494232,4.0,134.0,3905.25,117.375,5.8825,54.93125,4.0,103.0,53.3727074235808,36.0
765.32,100.210634,5.0,146.4,7865.2,98.28,37.68,53.6,3.8,139.0,59.3582089552239,4.28
787.02,98.39705,5.0,169.2,7592.6858,64.99,13.1444,96.605316,3.2,205.0,91.4234208225438,90.0
711.85,136.92713,2.0,199.0,12610.0,60.05,31.4,55.5,5.0,2.0,55.5,5.93
689.6,97.06475,2.0,189.5,9480.5,76.9,21.35,86.5,5.0,33.0,26.429,3.6
787.05,76.5177175,4.0,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.2651885714286,32.0
773.025,90.2786,4.0,163.0,4870.35725,82.3375,7.1055,108.756645,2.25,205.0,96.3989276923077,96.0
752.466666666667,84.188275,6.0,160.166666666667,4565.5715,66.1,8.69366666666667,110.00443,2.66666666666667,171.0,68.022176,88.0
775.425,88.9444675,4.0,160.25,4654.35725,81.8375,6.9055,107.756645,2.25,205.0,60.9616171428571,4.4
738.22,79.171174,5.0,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,111.376036809339,76.0
672.25,93.592,2.0,198.0,8395.5,58.0,28.5,81.0,5.0,16.0,100.333333333333,4.75
791.84,99.11318,5.0,168.0,8218.6858,72.2,12.9244,95.605316,3.6,199.0,105.707823636364,33.9
990.033333333333,68.5127338666667,6.0,124.0,5497.35416666667,120.5,12.4636666666667,44.34238,3.33333333333333,164.0,37.5316758,40.0
717.75,80.79362,6.0,174.5,4106.5715,60.3866666666667,7.927,108.00443,2.33333333333333,205.0,100.295208224583,47.0
927.7,97.92535,2.0,130.0,10755.0,117.75,70.0,155.0,5.0,126.0,160.0,2.74
711.8,82.76819,2.0,161.5,6946.5,104.05,29.3,57.0,4.5,73.0,55.5,3.342
817.95,90.5213783333333,6.0,144.0,4643.5715,110.366666666667,8.087,107.24593,3.33333333333333,171.0,135.77972375,86.0
750.64,66.55195772,5.0,155.2,3928.6858,70.59,8.6844,134.005316,2.4,205.0,177.589511428571,58.0
790.7,91.48215,4.0,160.25,9150.25,76.8425,17.51,100.0,4.0,80.0,94.8439024390244,38.0
739.4625,67.027509625,8.0,153.375,4644.303625,53.7775,7.6515,129.8783225,2.25,205.0,102.445322222222,105.0
782.32,85.09708,5.0,164.6,6372.4858,84.646,11.4044,113.205316,3.0,185.0,71.5151885714286,39.0
769.1,103.903966666667,6.0,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,171.0,72.6324105263158,91.0
809.48,89.90228,5.0,162.8,5735.4858,66.17,9.7144,110.605316,2.2,205.0,93.0143123076923,52.4
834.033333333333,51.5147316666667,3.0,128.0,6606.66666666667,128.866666666667,10.3433333333333,166.735,4.0,65.0,85.8314285714286,3.8
688.65,75.38625,2.0,174.5,8478.5,60.15,20.2,86.0,5.0,3.0,25.84,1.9
750.94,75.10025,5.0,158.8,4569.4858,67.87,7.6624,92.805316,2.4,205.0,95.006308125,81.0
757.466666666667,130.926149666667,3.0,181.666666666667,13440.0,141.033333333333,20.3333333333333,174.666666666667,5.33333333333333,25.0,116.25,10.8
891.65,104.3656,4.0,154.25,6501.35725,69.8375,5.903,106.581645,2.0,205.0,55.55079,96.0
769.1,103.903966666667,6.0,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,171.0,167.814512871287,106.35
740.52,89.33718,5.0,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,96.3373892307692,65.0
816.36,74.23165,5.0,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,95.10662,68.0
810.8,74.290174,5.0,149.8,4975.4858,63.986,6.9944,113.605316,2.2,171.0,60.7866171428571,14.0
661.8,136.793126666667,3.0,193.0,12023.3333333333,28.7,28.1,37.0,4.66666666666667,37.0,28.4466666666667,9.11
857.466666666667,68.2298,3.0,148.333333333333,5000.47633333333,83.9433333333333,11.3073333333333,51.6755266666667,3.33333333333333,171.0,27.1580457142857,1.2
797.275,61.003775,4.0,132.75,5544.75,87.15,45.825,67.25,3.0,161.0,64.5,6.38
794.0,76.4445625,4.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,110.953690067114,78.3
742.52,95.50928,5.0,177.4,4334.2858,67.176,7.4044,98.405316,2.2,205.0,102.722134487179,10.0
794.0,76.4445625,4.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,110.214176,78.0
801.15,54.23425,6.0,150.333333333333,3982.0715,50.2833333333333,13.5103333333333,65.8377633333333,3.16666666666667,171.0,34.9474675,0.8
715.533333333333,61.7559728666667,3.0,152.666666666667,6136.66666666667,44.3666666666667,14.95,136.333333333333,3.33333333333333,80.0,84.875,16.0
879.6,35.613233856,5.0,131.2,2296.5286,134.214,5.5324,148.007096,2.4,146.0,110.86728,27.8
891.65,104.3656,4.0,154.25,6501.35725,69.8375,5.903,106.581645,2.0,205.0,63.2385308176101,93.2
770.942857142857,80.9231785714286,7.0,160.714285714286,5293.06128571429,47.9714285714286,7.02028571428571,98.4752257142857,2.28571428571429,171.0,147.682368571429,54.0
