frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
2500.0,0.0,132.897,31.7,0.000439472,0.0254
4000.0,0.0,126.933,31.7,0.00150092,0.1016
1000.0,15.4,124.525,31.7,0.0289853,0.0508
800.0,3.3,131.074,71.3,0.00202822,0.1016
16000.0,0.0,108.721,71.3,0.00266337,0.3048
2000.0,4.0,121.659,39.6,0.00473801,0.2286
1250.0,19.7,118.634,39.6,0.036484,0.0508
2000.0,15.6,110.894,39.6,0.0528487,0.1016
800.0,9.5,128.082,55.5,0.0043284,0.0254
2000.0,15.4,129.285,71.3,0.0264269,0.0508
1000.0,4.8,122.956,39.6,0.000907475,0.0254
1600.0,0.0,129.267,31.7,0.000439472,0.0254
2000.0,15.6,119.888,71.3,0.0437259,0.1016
1250.0,5.3,125.721,39.6,0.00614329,0.2286
1600.0,12.3,117.875,39.6,0.0408268,0.1016
4000.0,0.0,134.946,55.5,0.00076193,0.0508
800.0,11.2,133.79,39.6,0.0150478,0.0508
3150.0,9.9,113.525,39.6,0.0233328,0.1524
500.0,12.3,118.667,31.7,0.0418756,0.1016
800.0,6.7,132.886,31.7,0.00592927,0.1016
8000.0,0.0,120.553,39.6,0.00193287,0.1524
2500.0,15.6,110.264,39.6,0.0528487,0.1016
2000.0,11.2,133.311,71.3,0.014072,0.0508
2000.0,0.0,126.616,55.5,0.00283081,0.3048
5000.0,12.6,108.034,71.3,0.0483159,0.1524
1000.0,12.6,114.67,39.6,0.0584113,0.1524
800.0,8.9,137.813,71.3,0.0103088,0.1016
315.0,17.4,115.846,71.3,0.016104,0.0254
400.0,4.0,123.879,39.6,0.00473801,0.2286
1600.0,3.3,133.664,71.3,0.00202822,0.1016
3150.0,3.3,128.401,39.6,0.00245138,0.1016
800.0,7.2,132.358,39.6,0.00909175,0.1524
1600.0,3.0,124.439,55.5,0.00452492,0.3048
10000.0,4.2,121.238,71.3,0.00142788,0.0508
250.0,8.9,134.533,71.3,0.0103088,0.1016
1000.0,15.4,131.865,71.3,0.0264269,0.0508
630.0,0.0,125.997,31.7,0.00209405,0.1524
5000.0,5.4,118.757,55.5,0.00433288,0.1524
5000.0,7.3,113.144,55.5,0.0111706,0.2286
2000.0,5.3,117.911,39.6,0.00614329,0.2286
800.0,3.3,131.362,31.7,0.00251435,0.1016
1250.0,6.7,136.883,55.5,0.0052139,0.1016
8000.0,4.0,112.524,55.5,0.0042862,0.2286
2000.0,9.9,117.925,39.6,0.0233328,0.1524
6300.0,0.0,133.04,71.3,0.000740478,0.0508
5000.0,15.4,117.11,55.5,0.0271925,0.0508
4000.0,7.3,119.208,71.3,0.0104404,0.2286
630.0,4.8,118.696,39.6,0.000907475,0.0254
2000.0,12.6,117.504,71.3,0.0483159,0.1524
1250.0,17.4,131.364,39.6,0.0172206,0.0254
8000.0,22.2,121.657,71.3,0.0214178,0.0254
5000.0,2.0,120.472,55.5,0.00313525,0.2286
800.0,3.0,129.949,55.5,0.00452492,0.3048
3150.0,8.9,123.263,71.3,0.0103088,0.1016
8000.0,0.0,120.193,31.7,0.00150092,0.1016
6300.0,7.3,110.839,39.6,0.0123481,0.2286
500.0,0.0,126.675,31.7,0.0027238,0.2286
3150.0,2.0,121.527,31.7,0.00372371,0.2286
400.0,19.7,130.614,39.6,0.036484,0.0508
3150.0,0.0,125.603,39.6,0.00193287,0.1524
2000.0,4.0,124.395,71.3,0.00497773,0.3048
1600.0,0.0,130.183,55.5,0.00172668,0.1524
315.0,9.9,135.459,71.3,0.0193001,0.1524
1000.0,6.7,131.636,31.7,0.00592927,0.1016
3150.0,9.5,129.934,39.6,0.00449821,0.0254
630.0,5.3,132.011,39.6,0.00614329,0.2286
630.0,3.3,127.251,39.6,0.00245138,0.1016
3150.0,7.3,114.309,39.6,0.0123481,0.2286
500.0,4.0,130.715,71.3,0.00497773,0.3048
630.0,4.0,129.964,55.5,0.0042862,0.2286
6300.0,12.3,110.124,55.5,0.0368233,0.1016
2000.0,19.7,120.055,71.3,0.0341183,0.0508
1000.0,9.5,129.556,71.3,0.00420654,0.0254
16000.0,4.0,112.768,71.3,0.00400603,0.2286
2000.0,4.8,128.916,39.6,0.000907475,0.0254
3150.0,4.0,120.229,31.7,0.00509068,0.2286
10000.0,0.0,119.253,55.5,0.00172668,0.1524
10000.0,0.0,128.74,71.3,0.000740478,0.0508
12500.0,0.0,119.375,71.3,0.00121072,0.1016
8000.0,0.0,137.207,31.7,0.000439472,0.0254
4000.0,2.0,124.086,71.3,0.00293031,0.2286
16000.0,0.0,125.627,31.7,0.000439472,0.0254
630.0,0.0,128.705,39.6,0.00253511,0.2286
500.0,3.0,127.632,39.6,0.00495741,0.3048
5000.0,12.3,116.108,71.3,0.0337792,0.1016
6300.0,0.0,129.395,71.3,0.00121072,0.1016
1250.0,12.3,121.165,39.6,0.0408268,0.1016
5000.0,4.8,135.484,55.5,0.000873218,0.0254
10000.0,7.2,110.313,71.3,0.00752039,0.1524
4000.0,4.0,115.863,39.6,0.00579636,0.3048
315.0,17.4,115.144,39.6,0.0172206,0.0254
400.0,11.2,129.281,71.3,0.014072,0.0508
4000.0,3.3,127.229,55.5,0.002211,0.1016
1250.0,2.7,130.144,71.3,0.00243851,0.1524
500.0,9.9,131.279,71.3,0.0193001,0.1524
1000.0,12.3,125.484,55.5,0.0368233,0.1016
1600.0,0.0,132.05,55.5,0.00131983,0.1016
500.0,7.2,132.043,71.3,0.00752039,0.1524
1600.0,11.2,135.191,71.3,0.014072,0.0508
400.0,15.4,126.805,71.3,0.0264269,0.0508
500.0,17.4,119.806,71.3,0.016104,0.0254
200.0,0.0,118.129,39.6,0.00310138,0.3048
3150.0,0.0,133.276,39.6,0.000428464,0.0254
1600.0,9.9,121.789,71.3,0.0193001,0.1524
4000.0,2.0,120.527,31.7,0.00372371,0.2286
200.0,12.6,128.354,71.3,0.0483159,0.1524
2500.0,5.4,127.591,71.3,0.00401199,0.1524
1600.0,6.7,127.375,39.6,0.00578076,0.1016
4000.0,12.6,108.034,71.3,0.0483159,0.1524
500.0,6.7,130.206,31.7,0.00592927,0.1016
315.0,11.2,128.99,39.6,0.0150478,0.0508
800.0,2.7,127.394,71.3,0.00243851,0.1524
2000.0,9.5,134.052,55.5,0.0043284,0.0254
800.0,9.9,126.565,55.5,0.0208438,0.1524
5000.0,22.2,118.816,39.6,0.0229028,0.0254
1600.0,15.4,124.843,39.6,0.0282593,0.0508
8000.0,4.2,120.397,39.6,0.00152689,0.0508
4000.0,1.5,117.741,39.6,0.00392107,0.3048
2000.0,5.4,124.647,39.6,0.00485029,0.1524
500.0,0.0,126.416,55.5,0.00283081,0.3048
