number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
2.0,92.045,807.0,143.5,7225.0,55.15,7.175,93.5,3.0,3.0,71.77,3.722
7.0,96.3379,752.1,153.428571428571,5767.347,64.8857142857143,9.76171428571429,101.289511428571,3.14285714285714,171.0,169.372658,110.0
3.0,51.981714,891.266666666667,127.666666666667,4117.66666666667,120.533333333333,9.72333333333333,18.147,5.33333333333333,111.0,18.147,12.5
5.0,94.200238,744.44,166.6,5306.4858,73.986,8.9244,92.805316,2.4,178.0,61.2351885714286,11.7
3.0,51.5147316666667,834.033333333333,128.0,6606.66666666667,128.866666666667,10.3433333333333,166.735,4.0,65.0,107.26,3.3
3.0,130.298626666667,750.4,182.666666666667,14156.6666666667,135.2,22.8333333333333,91.6666666666667,5.66666666666667,25.0,77.0125,2.53
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.0923314285714,14.7
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.7710216988417,86.0
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,99.8545098804781,58.3
2.0,54.45289,988.35,123.0,4285.7145,115.05,13.511,27.01329,3.5,150.0,53.700447519,8.5
2.0,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,58.0,71.3333333333333,37.8
5.0,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,205.0,94.1143123076923,70.0
4.0,69.32994875,753.1,160.25,6282.75,42.1075,16.425,66.0,3.5,105.0,59.188,7.2
4.0,105.313925,787.375,150.5,6080.35725,74.6375,6.3805,116.006645,2.25,205.0,48.0144981818182,40.0
5.0,91.286174,737.66,169.0,5018.0858,73.986,7.2244,92.205316,2.4,190.0,62.0323811527378,25.0
