number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
3.0,88.4194706666667,761.633333333333,158.333333333333,9291.66666666667,102.4,30.7333333333333,105.333333333333,4.33333333333333,73.0,114.736842105263,8.0
2.0,74.4685,684.05,177.0,8438.5,55.95,22.2,71.0,5.0,2.0,26.9,2.5
3.0,54.5368266666667,828.5,138.0,6579.33333333333,118.833333333333,49.6666666666667,95.0,3.66666666666667,131.0,84.75,17.3
7.0,94.07254,730.757142857143,172.285714285714,6731.63271428571,80.3328571428571,12.7602857142857,90.1466542857143,3.42857142857143,185.0,123.4095725,29.5
3.0,39.64126,1050.26666666667,107.0,3610.417,83.8333333333333,44.0533333333333,64.6752766666667,4.0,142.0,41.010332,17.6
4.0,97.4816,790.9,167.0,4760.35725,82.3375,7.2555,114.256645,2.25,205.0,98.0912353846154,90.1
5.0,87.90048,812.12,164.2,5502.4858,66.17,7.7344,109.805316,2.2,205.0,94.6450815384615,65.9
1.0,200.59,1006.0,171.0,13534.0,1.5,2.29,8.3,2.0,0.0,8.3,4.173
6.0,97.526335,748.066666666667,161.833333333333,5373.5715,69.5,9.59366666666667,110.00443,2.66666666666667,174.0,64.8660935311379,37.7
3.0,52.6181933333333,905.066666666667,141.666666666667,4893.75033333333,49.4,16.6533333333333,28.3419433333333,4.33333333333333,142.0,26.340501875,3.88
5.0,84.567319,777.56,147.2,6312.0858,86.12,8.4244,105.605316,3.0,158.0,61.8009028571429,14.4
3.0,96.3061933333333,843.533333333333,152.333333333333,9730.0,87.1,59.0,112.0,5.0,133.0,133.35,8.9
3.0,83.3578,910.0,137.333333333333,8509.47633333333,55.8666666666667,17.3073333333333,23.3421933333333,4.33333333333333,140.0,10.0189857142857,5.71
2.0,69.5455,658.75,191.0,5509.0,25.85,19.85,22.5,4.0,30.0,22.7,1.36
3.0,73.2933983333333,665.5,164.666666666667,7105.0,46.0666666666667,14.2633333333333,50.6666666666667,3.66666666666667,70.0,42.75,5.1
3.0,90.314,728.3,172.0,6048.33333333333,69.4833333333333,17.6333333333333,53.0,3.0,139.0,60.0,0.575
4.0,100.351275,734.25,171.75,3536.85725,75.1375,5.363,31.506645,2.5,205.0,16.039948,7.0
4.0,94.8431,781.9,168.5,5255.60725,82.3375,8.1055,107.256645,2.25,205.0,95.9373892307692,91.05
5.0,92.36873464,1035.5,106.2,4149.625,162.14,4.6164,4.314856,3.4,153.0,4.413428,3.4
3.0,119.279833333333,605.866666666667,171.333333333333,8816.33333333333,64.3666666666667,10.1533333333333,81.0,4.33333333333333,29.0,81.5714285714286,2.2
