Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28.0,44.6090972
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.13387836
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,54.89607912
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28.0,32.245413568000004
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.52272288
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28.0,16.503987012
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,3.0,13.35515012
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28.0,33.75674496
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3.0,9.131420144
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.12632404
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28.0,9.738159024
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56.0,47.13257936
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,47.22221124
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,3.0,7.39807748
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7.0,21.48062478
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180.0,71.62276688
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28.0,71.98818916
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.102692036
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14.0,35.9561734
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,14.306627
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,26.322814728
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,100.0,59.30183076
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,23.34565736
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.96566616
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3.0,28.79941252
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.10960674
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,3.0,7.31534036
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14.0,12.83804312
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.6495464
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3.0,12.5484632
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726417988
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,3.0,19.51906556
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28.0,25.17966352
446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,35.36322404
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.942373908
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,14.0,29.93015316
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28.0,23.835874796
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,14.0,33.35684888
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3.0,11.41427518
424.0,22.0,132.0,178.0,8.48,822.0,750.0,28.0,62.05284
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14.0,30.38520732
387.0,20.0,94.0,157.0,11.61,938.0,845.0,3.0,34.77027468
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28.0,25.0969264
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,25.447869684
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.889404096
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.9574724
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14.0,33.70158688
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.45883132
277.05,0.0,97.39,160.6,11.83,973.9,875.61,14.0,41.885667
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,55.19944856
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56.0,53.72396992
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,3.0,9.4458212
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9035533120000006
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28.0,65.90701084
250.0,0.0,95.69,187.42,5.53,956.86,861.17,100.0,42.34761592
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.54104884
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3.0,14.94094492
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,56.0,50.77301264
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.3938507
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14.0,17.83674412
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28.0,30.881630039999997
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,56.0,51.25564584
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.0585556
500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28.0,44.13335876
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,14.0,24.986610239999997
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41304616
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,100.0,45.83636448
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,47.029847436
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,6.883728383999999
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180.0,41.836714204
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28.0,33.798802996
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28.0,40.14818748
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28.0,31.420110796000003
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08313688
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.280886679999995
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90.0,43.25082948
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28.0,66.89985628
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,4.827710952
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,17.959470848000002
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,52.20022796
284.0,15.0,141.0,179.0,5.46,842.0,801.0,7.0,24.13166
387.0,20.0,94.0,157.0,11.61,938.0,845.0,7.0,41.66503468
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28.0,24.48329276
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,24.84871504
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,25.573354316
491.0,26.0,123.0,201.0,3.93,822.0,699.0,7.0,37.92118
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82075636
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,14.0,23.5111316
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270.0,67.11359384
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28.0,33.019005639999996
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.539060364
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,28.0,51.331488199999995
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.565020596
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,28.0,21.53923024
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.27736932
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026944
387.0,20.0,94.0,157.0,14.32,938.0,845.0,28.0,50.23522136
355.0,19.0,97.0,145.0,13.13,967.0,871.0,28.0,44.02993736
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28.0,33.398217439999996
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,56.0,45.08483564
194.68,0.0,100.52,170.17,7.48,998.0,901.8,14.0,24.28334472
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.723510152
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94472208
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.2946762
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,25.11662571527068
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.068218236
