frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1600.0,12.6,0.1524,71.3,0.0483159,120.534
2500.0,4.8,0.0254,55.5,0.000873218,129.144
800.0,0.0,0.1016,55.5,0.00131983,127.92
2000.0,11.2,0.0508,39.6,0.0150478,124.42
1250.0,8.9,0.1016,71.3,0.0103088,132.793
500.0,22.2,0.0254,39.6,0.0229028,129.776
1250.0,9.9,0.1524,31.7,0.0252785,118.619
6300.0,0.0,0.0508,55.5,0.00076193,132.796
1000.0,4.0,0.2286,71.3,0.00400603,131.708
315.0,12.3,0.1016,39.6,0.0408268,129.415
4000.0,0.0,0.1524,55.5,0.00172668,127.233
6300.0,12.3,0.1016,71.3,0.0337792,113.958
1000.0,3.0,0.3048,71.3,0.00425727,129.004
4000.0,4.2,0.0508,39.6,0.00152689,131.807
8000.0,0.0,0.0254,71.3,0.000400682,129.867
6300.0,22.2,0.0254,71.3,0.0214178,123.127
10000.0,0.0,0.0508,31.7,0.000812164,122.45
6300.0,0.0,0.0254,71.3,0.000400682,134.987
2000.0,8.4,0.0508,39.6,0.00566229,129.965
5000.0,0.0,0.3048,31.7,0.00331266,115.645
4000.0,0.0,0.2286,31.7,0.0027238,122.035
1600.0,6.7,0.1016,71.3,0.00478288,136.678
3150.0,0.0,0.3048,31.7,0.00331266,119.135
1250.0,0.0,0.3048,39.6,0.00310138,125.499
4000.0,4.0,0.3048,71.3,0.00497773,119.535
400.0,4.0,0.2286,55.5,0.0042862,123.274
2000.0,2.0,0.2286,31.7,0.00372371,123.037
6300.0,0.0,0.0254,55.5,0.00041229,136.103
500.0,22.2,0.0254,39.6,0.0229028,129.776
4000.0,12.7,0.0254,71.3,0.0121808,131.808
800.0,8.4,0.0508,55.5,0.00544854,128.562
800.0,9.5,0.0254,55.5,0.0043284,128.082
500.0,15.4,0.0508,71.3,0.0264269,127.285
630.0,9.9,0.1524,55.5,0.0208438,127.315
2500.0,15.4,0.0508,39.6,0.0282593,122.413
1600.0,0.0,0.1524,55.5,0.00172668,130.183
2000.0,0.0,0.0254,31.7,0.000439472,130.697
630.0,6.7,0.1016,71.3,0.00478288,131.448
800.0,11.2,0.0508,39.6,0.0150478,133.79
800.0,3.0,0.3048,55.5,0.00452492,129.949
2500.0,8.4,0.0508,39.6,0.00566229,127.465
4000.0,17.4,0.0254,71.3,0.016104,125.586
1000.0,8.9,0.1016,39.6,0.0124596,129.58
1250.0,8.9,0.1016,71.3,0.0103088,132.793
