AT,V,AP,RH,PE
25.63,58.86,1014.86,52.75,443.84
23.82,73.67,1007.26,88.16,438.42
25.72,47.45,1007.74,58.35,442.78
28.37,63.31,1013.18,49.02,437.64
24.34,73.5,1011.31,84.15,440.29
31.39,69.59,1008.28,62.86,435.76
26.63,62.44,1010.86,70.82,438.25
21.97,58.12,1014.21,85.93,448.91
15.07,39.3,1019.0,63.62,464.7
13.55,42.99,1007.58,97.55,470.82
26.49,59.44,1012.09,57.84,441.16
13.94,41.26,1021.67,74.4,467.9
10.16,40.8,1028.13,86.39,477.49
10.74,40.05,1015.45,87.33,477.93
11.34,43.67,1011.54,87.95,472.77
23.06,63.9,1013.54,65.28,447.36
16.61,50.9,1013.18,85.26,460.35
20.28,57.25,1010.12,88.42,452.03
17.47,58.59,1014.03,97.13,449.41
22.32,69.48,1011.1,77.86,439.49
11.41,39.61,1018.69,69.44,467.19
20.98,42.23,1012.9,70.7,462.27
27.62,71.14,1011.6,52.8,434.72
8.9,41.4,1030.83,85.63,472.95
27.78,60.07,1014.66,53.74,439.43
19.15,44.89,1009.6,74.52,451.09
21.28,44.05,1005.69,83.2,444.56
13.75,41.49,1019.9,88.23,469.02
9.04,40.11,1023.3,76.32,473.57
32.16,68.14,1004.86,37.77,429.64
23.07,65.46,1014.07,46.77,446.19
13.48,40.73,1017.59,94.81,463.6
25.19,64.44,1014.75,64.38,444.35
32.07,70.94,1006.91,49.9,432.33
9.77,44.68,1023.37,91.4,477.56
25.72,70.47,1010.44,70.57,434.94
20.6,66.86,1013.08,62.48,451.44
13.66,45.0,1021.97,79.04,473.12
28.01,64.69,1007.61,58.45,440.23
27.62,72.43,1007.54,71.33,428.76
27.58,71.97,1008.51,87.99,430.53
32.12,69.98,1013.31,54.3,429.86
26.12,66.75,1017.86,79.02,433.67
24.77,57.17,1010.66,73.0,441.12
23.7,64.45,1012.87,38.24,451.16
26.77,68.08,1010.83,63.48,432.91
17.27,40.55,1000.89,70.66,461.31
23.15,66.48,1003.71,76.0,435.62
30.37,76.09,1006.95,65.93,435.01
11.77,41.06,1021.45,76.63,475.88
11.77,40.0,1021.08,85.08,475.49
14.36,41.26,1021.16,73.43,462.25
8.09,38.5,1012.99,67.31,484.81
26.3,67.07,1006.26,63.79,433.72
14.51,42.77,1017.47,81.95,463.37
24.54,48.41,1008.61,73.53,439.79
12.88,42.74,1026.25,74.54,470.89
16.5,44.2,1018.94,63.59,458.3
16.37,54.3,1017.94,63.63,459.97
24.26,66.44,1011.33,55.32,445.63
30.04,67.25,1017.57,38.14,434.83
18.43,44.63,1019.76,39.99,458.75
17.23,40.12,1013.52,81.55,456.2
31.05,62.7,1009.35,55.27,441.67
14.07,43.34,1015.79,86.0,463.77
15.79,44.89,1010.19,84.61,458.09
25.56,74.67,1016.62,76.1,435.81
26.38,66.49,1013.89,43.06,442.38
16.53,53.29,1018.64,87.47,463.32
21.96,69.94,1011.09,80.27,441.15
16.84,56.03,1020.25,70.37,437.14
20.18,56.53,1020.3,77.1,454.14
29.53,70.94,1007.22,70.68,432.43
23.08,48.41,1008.44,82.35,443.5
23.68,68.12,1011.18,72.45,441.54
11.65,41.54,1020.09,67.96,476.4
10.54,41.93,1016.64,93.52,479.65
27.52,74.67,1015.77,72.01,433.56
3.96,35.47,1016.79,83.81,489.68
25.37,66.75,1017.94,79.26,434.16
13.86,50.59,1019.2,97.22,467.23
18.2,39.63,1005.35,79.05,468.49
28.26,63.13,1012.0,68.35,440.58
10.61,43.79,1016.03,76.33,480.28
18.14,43.56,1012.83,47.1,461.71
13.78,42.03,1017.51,84.94,467.6
25.66,61.08,1013.0,71.21,446.05
14.74,43.99,1023.13,86.31,461.82
7.84,40.07,1016.68,47.63,488.7
10.17,41.17,1018.58,87.72,478.04
33.37,79.05,1007.19,62.64,430.42
17.92,50.66,1012.62,93.0,456.84
31.1,68.51,1012.99,54.3,428.68
17.65,59.87,1018.58,94.65,450.93
20.19,62.26,1011.37,89.69,443.58
24.98,71.98,1006.59,90.61,432.06
16.57,63.31,1016.19,81.02,454.78
28.22,76.2,1006.11,62.17,437.62
10.72,35.76,1019.71,62.26,473.48
29.12,74.87,1009.85,62.51,435.51
25.24,63.47,1011.3,66.21,442.75
12.08,40.24,1016.63,92.32,474.07
6.8,41.16,1023.17,95.4,477.8
12.59,39.72,1017.76,61.14,470.18
10.32,40.35,1011.64,84.05,481.51
28.62,69.71,1009.67,62.12,437.52
26.31,71.29,1009.87,84.16,432.92
15.0,40.66,1016.28,89.62,456.63
11.82,41.17,1019.5,55.74,475.61
7.0,39.81,1017.47,87.65,484.51
14.19,43.71,1024.38,83.03,467.8
26.76,71.94,1008.81,64.62,432.49
33.01,69.88,1006.71,53.25,433.5
21.35,58.16,1017.21,67.66,452.83
30.15,69.88,1007.2,73.67,434.75
22.4,70.94,1008.06,84.52,440.04
14.05,41.39,1019.06,68.54,472.19
19.7,51.3,1014.88,88.1,454.94
27.44,52.3,1008.15,58.92,441.75
18.36,53.16,1013.14,79.89,457.94
