frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
400.0,135.079,0.1524,71.3,0.0193001,9.9
6300.0,112.699,0.2286,31.7,0.00509068,4.0
4000.0,128.704,0.1016,71.3,0.00202822,3.3
2500.0,118.385,0.0508,71.3,0.0341183,19.7
630.0,133.13,0.0508,39.6,0.0150478,11.2
3150.0,133.378,0.0254,71.3,0.000848633,4.8
2500.0,132.611,0.1016,39.6,0.00146332,0.0
800.0,132.358,0.1524,39.6,0.00909175,7.2
1000.0,135.433,0.1016,71.3,0.0103088,8.9
4000.0,120.264,0.3048,71.3,0.00425727,3.0
2500.0,132.588,0.0254,31.7,0.000930789,4.8
315.0,120.137,0.2286,39.6,0.00346574,2.0
6300.0,124.222,0.0254,55.5,0.0043284,9.5
8000.0,137.207,0.0254,31.7,0.000439472,0.0
6300.0,111.534,0.2286,55.5,0.0111706,7.3
315.0,136.583,0.1016,71.3,0.0103088,8.9
10000.0,120.247,0.1524,71.3,0.0015988,0.0
1600.0,135.191,0.0508,71.3,0.014072,11.2
2000.0,132.587,0.0508,39.6,0.00152689,4.2
6300.0,109.663,0.0508,39.6,0.0282593,15.4
500.0,121.009,0.1524,39.6,0.00294804,2.7
800.0,126.345,0.1524,39.6,0.0233328,9.9
3150.0,128.401,0.1016,39.6,0.00245138,3.3
2000.0,123.443,0.0508,39.6,0.0282593,15.4
2500.0,133.956,0.0508,55.5,0.00076193,0.0
6300.0,132.796,0.0508,55.5,0.00076193,0.0
12500.0,109.619,0.3048,39.6,0.00310138,0.0
6300.0,113.775,0.3048,31.7,0.00331266,0.0
6300.0,115.679,0.3048,55.5,0.00452492,3.0
2000.0,123.069,0.3048,55.5,0.00452492,3.0
1250.0,128.816,0.2286,71.3,0.00293031,2.0
10000.0,126.066,0.0254,39.6,0.000907475,4.8
315.0,119.54,0.2286,55.5,0.00229336,0.0
8000.0,115.466,0.0254,71.3,0.016104,17.4
800.0,131.074,0.1016,71.3,0.00202822,3.3
630.0,125.401,0.1016,39.6,0.00146332,0.0
500.0,129.343,0.1016,55.5,0.0052139,6.7
1250.0,121.635,0.1524,55.5,0.0208438,9.9
2000.0,120.963,0.3048,39.6,0.00579636,4.0
5000.0,135.484,0.0254,55.5,0.000873218,4.8
3150.0,131.966,0.0508,71.3,0.00529514,8.4
3150.0,127.054,0.1524,71.3,0.00243851,2.7
1000.0,125.127,0.0254,31.7,0.000439472,0.0
800.0,129.119,0.1016,55.5,0.002211,3.3
2000.0,128.647,0.1524,71.3,0.0015988,0.0
2500.0,125.576,0.0508,31.7,0.00580776,8.4
1250.0,127.947,0.0254,31.7,0.000439472,0.0
4000.0,122.675,0.0508,71.3,0.0264269,15.4
630.0,133.611,0.0508,71.3,0.014072,11.2
800.0,127.53,0.2286,55.5,0.00229336,0.0
1250.0,129.395,0.2286,39.6,0.00253511,0.0
2500.0,132.889,0.1016,55.5,0.002211,3.3
500.0,122.205,0.1016,39.6,0.0408268,12.3
800.0,128.082,0.0254,55.5,0.0043284,9.5
1000.0,128.312,0.3048,39.6,0.00495741,3.0
315.0,132.355,0.1524,55.5,0.0208438,9.9
5000.0,122.082,0.1016,31.7,0.00251435,3.3
3150.0,123.46,0.0508,55.5,0.0271925,15.4
1000.0,132.134,0.2286,55.5,0.0042862,4.0
1600.0,126.645,0.3048,71.3,0.00497773,4.0
1000.0,128.338,0.1524,39.6,0.00909175,7.2
315.0,130.239,0.2286,31.7,0.0132672,7.3
630.0,128.311,0.3048,39.6,0.00392107,1.5
