frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
2500.0,0.0,0.0508,39.6,0.0,134.938
1000.0,22.2,0.0254,39.6,0.0,128.416
1250.0,9.9,0.1524,39.6,0.0,120.555
4000.0,8.4,0.0508,31.7,0.0,118.106
630.0,9.5,0.0254,55.5,0.0,125.452
1000.0,7.2,0.1524,39.6,0.0,128.338
500.0,3.0,0.3048,31.7,0.0,127.548
400.0,17.4,0.0254,55.5,0.0,115.461
5000.0,0.0,0.1016,71.3,0.0,130.795
630.0,0.0,0.1016,71.3,0.0,124.155
8000.0,0.0,0.0254,31.7,0.0,137.207
4000.0,0.0,0.0508,71.3,0.0,134.43
6300.0,2.0,0.2286,39.6,0.0,116.417
6300.0,0.0,0.0508,71.3,0.0,133.04
8000.0,0.0,0.0508,55.5,0.0,130.156
500.0,17.4,0.0254,55.5,0.0,119.621
6300.0,0.0,0.2286,39.6,0.0,117.465
630.0,0.0,0.1016,39.6,0.0,125.401
2500.0,9.5,0.0254,71.3,0.0,135.956
800.0,12.3,0.1016,55.5,0.0,125.114
3150.0,9.5,0.0254,71.3,0.0,136.166
1600.0,7.2,0.1524,71.3,0.0,130.893
6300.0,0.0,0.3048,31.7,0.0,113.775
2000.0,12.6,0.1524,39.6,0.0,109.52
6300.0,15.6,0.1016,39.6,0.0,104.204
250.0,7.3,0.2286,39.6,0.0,131.889
800.0,5.4,0.1524,31.7,0.0,131.491
4000.0,5.4,0.1524,31.7,0.0,116.181
1250.0,4.0,0.2286,71.3,0.0,131.718
400.0,17.4,0.0254,31.7,0.0,120.766
1600.0,0.0,0.3048,55.5,0.0,126.986
2000.0,0.0,0.1524,31.7,0.0,128.907
800.0,4.8,0.0254,39.6,0.0,120.766
1600.0,22.2,0.0254,39.6,0.0,122.216
1250.0,9.5,0.0254,55.5,0.0,132.202
315.0,15.4,0.0508,71.3,0.0,126.195
1600.0,1.5,0.3048,39.6,0.0,122.211
500.0,11.2,0.0508,39.6,0.0,131.96
3150.0,0.0,0.3048,71.3,0.0,125.201
1250.0,7.3,0.2286,39.6,0.0,123.189
400.0,7.2,0.1524,71.3,0.0,130.123
5000.0,0.0,0.3048,31.7,0.0,115.645
1000.0,6.7,0.1016,31.7,0.0,131.636
2000.0,15.4,0.0508,55.5,0.0,127.04
6300.0,5.4,0.1524,31.7,0.0,115.591
2500.0,9.5,0.0254,39.6,0.0,131.234
20000.0,0.0,0.2286,71.3,0.0,114.474
800.0,3.0,0.3048,55.5,0.0,129.949
6300.0,12.3,0.1016,39.6,0.0,107.985
2000.0,19.7,0.0508,39.6,0.0,117.724
3150.0,12.3,0.1016,31.7,0.0,110.307
400.0,9.9,0.1524,31.7,0.0,128.939
2500.0,0.0,0.3048,39.6,0.0,121.399
315.0,5.4,0.1524,39.6,0.0,125.347
12500.0,0.0,0.1016,71.3,0.0,119.375
630.0,3.0,0.3048,55.5,0.0,129.569
2000.0,9.9,0.1524,31.7,0.0,116.859
630.0,0.0,0.1524,39.6,0.0,124.403
400.0,12.3,0.1016,31.7,0.0,123.207
250.0,5.3,0.2286,39.6,0.0,127.011
1250.0,1.5,0.3048,71.3,0.0,125.872
2500.0,2.0,0.2286,71.3,0.0,127.006
3150.0,9.5,0.0254,39.6,0.0,129.934
1000.0,11.2,0.0508,39.6,0.0,132.43
12500.0,0.0,0.0508,55.5,0.0,125.376
315.0,22.2,0.0254,71.3,0.0,115.857
500.0,19.7,0.0508,39.6,0.0,128.444
3150.0,7.3,0.2286,71.3,0.0,120.458
630.0,5.4,0.1524,31.7,0.0,131.471
6300.0,5.4,0.1524,71.3,0.0,116.411
200.0,8.9,0.1016,39.6,0.0,133.42
1600.0,0.0,0.1016,55.5,0.0,132.05
1600.0,0.0,0.1524,55.5,0.0,130.183
250.0,12.6,0.1524,71.3,0.0,129.744
1250.0,22.2,0.0254,39.6,0.0,126.446
10000.0,0.0,0.0508,71.3,0.0,128.74
8000.0,3.0,0.3048,71.3,0.0,114.634
6300.0,4.8,0.0254,71.3,0.0,134.498
6300.0,9.5,0.0254,71.3,0.0,127.246
12500.0,0.0,0.0508,39.6,0.0,123.988
1600.0,8.4,0.0508,55.5,0.0,133.032
1000.0,4.8,0.0254,39.6,0.0,122.956
800.0,5.4,0.1524,39.6,0.0,132.757
12500.0,0.0,0.0254,71.3,0.0,133.207
1600.0,7.3,0.2286,39.6,0.0,121.059
2000.0,0.0,0.3048,39.6,0.0,123.689
1250.0,7.3,0.2286,55.5,0.0,125.724
1600.0,0.0,0.2286,71.3,0.0,129.134
250.0,9.5,0.0254,39.6,0.0,116.924
10000.0,0.0,0.0254,39.6,0.0,133.376
2000.0,0.0,0.0508,31.7,0.0,133.01
4000.0,7.3,0.2286,71.3,0.0,119.208
200.0,17.4,0.0254,39.6,0.0,114.044
10000.0,0.0,0.1016,71.3,0.0,123.305
1250.0,12.7,0.0254,39.6,0.0,130.777
630.0,17.4,0.0254,39.6,0.0,124.514
1250.0,15.4,0.0508,71.3,0.0,130.845
315.0,7.3,0.2286,39.6,0.0,132.149
12500.0,4.0,0.3048,71.3,0.0,107.405
5000.0,15.4,0.0508,55.5,0.0,117.11
1000.0,7.3,0.2286,39.6,0.0,122.539
6300.0,15.4,0.0508,71.3,0.0,115.215
8000.0,3.3,0.1016,31.7,0.0,117.432
800.0,7.3,0.2286,55.5,0.0,128.444
4000.0,12.6,0.1524,39.6,0.0,104.5
1600.0,8.4,0.0508,71.3,0.0,133.846
2000.0,15.4,0.0508,39.6,0.0,123.443
12500.0,0.0,0.3048,55.5,0.0,111.076
1250.0,5.3,0.2286,71.3,0.0,133.38
1600.0,12.7,0.0254,71.3,0.0,134.528
630.0,12.3,0.1016,31.7,0.0,119.287
500.0,19.7,0.0508,71.3,0.0,126.995
5000.0,3.3,0.1016,71.3,0.0,127.054
2500.0,8.4,0.0508,39.6,0.0,127.465
200.0,7.3,0.2286,31.7,0.0,128.679
4000.0,3.0,0.3048,55.5,0.0,118.689
8000.0,3.3,0.1016,55.5,0.0,120.569
1600.0,5.4,0.1524,71.3,0.0,133.241
8000.0,7.2,0.1524,71.3,0.0,113.333
630.0,8.4,0.0508,55.5,0.0,126.152
