frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
400.0,8.9,0.1016,71.3,0.0103088,138.123
630.0,0.0,0.3048,55.5,0.00283081,127.696
1000.0,3.0,0.3048,71.3,0.00425727,129.004
2500.0,0.0,0.1016,31.7,0.00150092,132.003
200.0,8.9,0.1016,71.3,0.0103088,133.503
4000.0,8.9,0.1016,71.3,0.0103088,120.243
800.0,0.0,0.0508,39.6,0.000791822,126.508
2500.0,9.9,0.1524,31.7,0.0252785,114.729
2500.0,2.0,0.2286,55.5,0.00313525,123.862
2000.0,11.2,0.0508,71.3,0.014072,133.311
3150.0,22.2,0.0254,71.3,0.0214178,124.127
200.0,15.6,0.1016,39.6,0.0528487,123.514
3150.0,3.0,0.3048,71.3,0.00425727,121.514
1000.0,11.2,0.0508,39.6,0.0150478,132.43
8000.0,0.0,0.0508,39.6,0.000791822,128.518
5000.0,17.4,0.0254,55.5,0.0165706,118.941
250.0,7.3,0.2286,31.7,0.0132672,130.089
800.0,0.0,0.1524,55.5,0.00172668,126.713
315.0,5.4,0.1524,31.7,0.00525474,125.741
3150.0,0.0,0.1524,71.3,0.0015988,129.377
10000.0,3.0,0.3048,55.5,0.00452492,112.169
315.0,7.3,0.2286,71.3,0.0104404,139.808
8000.0,0.0,0.3048,39.6,0.00310138,114.779
1600.0,5.4,0.1524,31.7,0.00525474,123.761
400.0,4.0,0.2286,31.7,0.00509068,126.149
10000.0,0.0,0.1524,55.5,0.00172668,119.253
1600.0,3.3,0.1016,55.5,0.002211,133.649
1000.0,0.0,0.2286,31.7,0.0027238,130.595
630.0,3.0,0.3048,39.6,0.00495741,129.292
5000.0,7.2,0.1524,39.6,0.00909175,113.288
4000.0,12.3,0.1016,71.3,0.0337792,118.018
2500.0,12.3,0.1016,71.3,0.0337792,121.318
1000.0,9.5,0.0254,39.6,0.00449821,130.374
2500.0,1.5,0.3048,71.3,0.00336729,124.512
12500.0,4.8,0.0254,71.3,0.000848633,127.688
1000.0,2.0,0.2286,31.7,0.00372371,130.307
800.0,5.4,0.1524,55.5,0.00433288,133.097
1000.0,4.0,0.2286,31.7,0.00509068,129.869
6300.0,7.3,0.2286,55.5,0.0111706,111.534
1600.0,6.7,0.1016,31.7,0.00592927,124.346
400.0,9.5,0.0254,31.7,0.00461377,124.756
500.0,8.9,0.1016,71.3,0.0103088,138.523
1600.0,4.0,0.2286,55.5,0.0042862,128.264
1250.0,6.7,0.1016,71.3,0.00478288,137.658
630.0,17.4,0.0254,71.3,0.016104,122.606
400.0,12.3,0.1016,71.3,0.0337792,139.428
800.0,2.7,0.1524,71.3,0.00243851,127.394
