frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
200.0,12.3,0.1016,31.7,0.0418756,124.987
4000.0,12.6,0.1524,39.6,0.0584113,104.5
1000.0,5.4,0.1524,71.3,0.00401199,133.201
315.0,7.2,0.1524,39.6,0.00909175,130.558
6300.0,3.0,0.3048,39.6,0.00495741,114.042
8000.0,4.0,0.2286,55.5,0.0042862,112.524
2000.0,22.2,0.0254,71.3,0.0214178,127.197
1000.0,6.7,0.1016,31.7,0.00592927,131.636
20000.0,4.8,0.0254,71.3,0.000848633,119.708
400.0,4.0,0.2286,55.5,0.0042862,123.274
1000.0,9.9,0.1524,39.6,0.0233328,123.835
4000.0,0.0,0.0508,31.7,0.000812164,134.11
5000.0,0.0,0.1016,71.3,0.00121072,130.795
2500.0,0.0,0.0508,39.6,0.000791822,134.938
5000.0,9.9,0.1524,71.3,0.0193001,114.569
4000.0,8.4,0.0508,55.5,0.00544854,122.612
315.0,15.4,0.0508,55.5,0.0271925,125.39
4000.0,12.3,0.1016,71.3,0.0337792,118.018
6300.0,0.0,0.1016,39.6,0.00146332,125.631
6300.0,5.4,0.1524,71.3,0.00401199,116.411
3150.0,7.3,0.2286,55.5,0.0111706,117.134
800.0,9.9,0.1524,31.7,0.0252785,125.539
8000.0,0.0,0.0254,71.3,0.000400682,129.867
200.0,9.9,0.1524,39.6,0.0233328,127.315
3150.0,3.0,0.3048,31.7,0.00529514,118.108
2000.0,11.2,0.0508,71.3,0.014072,133.311
800.0,2.0,0.2286,31.7,0.00372371,130.307
5000.0,0.0,0.0508,71.3,0.000740478,134.43
2500.0,15.4,0.0508,71.3,0.0264269,127.625
6300.0,0.0,0.2286,55.5,0.00229336,118.41
3150.0,4.8,0.0254,39.6,0.000907475,133.436
250.0,12.3,0.1016,55.5,0.0368233,133.294
2500.0,12.6,0.1524,39.6,0.0584113,106.88
8000.0,4.0,0.3048,71.3,0.00497773,113.665
1000.0,0.0,0.0254,31.7,0.000439472,125.127
800.0,12.3,0.1016,39.6,0.0408268,122.315
200.0,12.3,0.1016,71.3,0.0337792,130.588
315.0,9.9,0.1524,71.3,0.0193001,135.459
400.0,12.7,0.0254,39.6,0.0130253,125.527
4000.0,0.0,0.0254,31.7,0.000439472,137.047
1600.0,12.3,0.1016,39.6,0.0408268,117.875
1250.0,6.7,0.1016,39.6,0.00578076,132.395
1250.0,6.7,0.1016,71.3,0.00478288,137.658
500.0,22.2,0.0254,39.6,0.0229028,129.776
1600.0,12.3,0.1016,31.7,0.0418756,114.477
400.0,6.7,0.1016,31.7,0.00592927,128.296
6300.0,12.3,0.1016,71.3,0.0337792,113.958
2000.0,5.4,0.1524,55.5,0.00433288,128.707
3150.0,5.4,0.1524,39.6,0.00485029,119.137
2500.0,3.3,0.1016,31.7,0.00251435,130.392
5000.0,15.4,0.0508,71.3,0.0264269,119.135
1600.0,12.6,0.1524,39.6,0.0584113,110.78
500.0,12.3,0.1016,55.5,0.0368233,133.774
315.0,9.9,0.1524,39.6,0.0233328,128.595
4000.0,15.6,0.1016,39.6,0.0528487,106.604
400.0,15.4,0.0508,71.3,0.0264269,126.805
6300.0,1.5,0.3048,39.6,0.00392107,114.751
6300.0,12.3,0.1016,31.7,0.0418756,107.267
1000.0,0.0,0.0508,39.6,0.000791822,127.638
2500.0,2.0,0.2286,31.7,0.00372371,121.407
1250.0,0.0,0.1016,39.6,0.00146332,132.271
8000.0,4.8,0.0254,55.5,0.000873218,132.184
500.0,0.0,0.3048,55.5,0.00283081,126.416
1600.0,3.3,0.1016,55.5,0.002211,133.649
2500.0,0.0,0.1524,31.7,0.00209405,125.867
2500.0,9.9,0.1524,55.5,0.0208438,118.365
2000.0,17.4,0.0254,71.3,0.016104,126.826
400.0,9.9,0.1524,39.6,0.0233328,128.345
2500.0,9.5,0.0254,31.7,0.00461377,130.086
1600.0,11.2,0.0508,71.3,0.014072,135.191
1250.0,8.9,0.1016,71.3,0.0103088,132.793
4000.0,8.9,0.1016,71.3,0.0103088,120.243
1000.0,15.4,0.0508,39.6,0.0282593,127.893
10000.0,0.0,0.0254,55.5,0.00041229,134.563
6300.0,0.0,0.3048,31.7,0.00331266,113.775
6300.0,0.0,0.3048,71.3,0.00266337,119.541
8000.0,0.0,0.3048,39.6,0.00310138,114.779
6300.0,0.0,0.1524,71.3,0.0015988,125.427
630.0,8.4,0.0508,39.6,0.00566229,126.045
12500.0,4.8,0.0254,71.3,0.000848633,127.688
8000.0,0.0,0.3048,31.7,0.00331266,110.515
1000.0,12.3,0.1016,31.7,0.0418756,119.777
3150.0,3.3,0.1016,71.3,0.00202822,132.114
5000.0,17.4,0.0254,39.6,0.0172206,119.854
630.0,22.2,0.0254,71.3,0.0214178,120.657
