number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
4.0,94.929205,701.0,166.0,9018.75,73.425,28.6,78.25,4.5,139.0,79.1111111111111,6.42
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.3989276923077,92.42
6.0,92.521545,740.083333333333,157.333333333333,4844.5715,69.1666666666667,7.84366666666667,109.337763333333,2.66666666666667,171.0,71.9368426666667,69.1
3.0,127.36455,592.333333333333,203.333333333333,8566.33333333333,68.6,12.7,48.0,4.66666666666667,69.0,83.8666666666667,5.11
6.0,80.79362,717.75,174.5,4106.5715,60.3866666666667,7.927,108.00443,2.33333333333333,205.0,180.275225714286,89.5
3.0,94.2169033333333,702.9,1.60666666666667,8076.66666666667,63.6333333333333,29.5,64.6666666666667,4.0,135.0,80.5555555555555,9.86
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,109.306085050505,42.5
4.0,78.4260905,815.85,149.75,5167.0,55.175,12.86,35.809,4.0,133.0,49.025488,26.0
3.0,66.9590266666667,811.366666666667,1.51666666666667,7036.66666666667,105.466666666667,55.9333333333333,111.0,5.0,131.0,109.325,13.45
3.0,62.8007564266667,594.7,1.84666666666667,2269.33333333333,68.2833333333333,20.2666666666667,102.666666666667,2.33333333333333,142.0,134.789272030651,4.8
6.0,94.8127833333333,729.933333333333,165.833333333333,5482.0715,57.5,7.34366666666667,115.337763333333,2.33333333333333,185.0,80.0450815384615,65.0
4.0,76.4445625,794.0,1.645,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,97.3723857498057,75.1
2.0,99.66319,733.55,183.5,10296.5,71.4,21.75,62.5,4.5,29.0,60.8,1.6
3.0,73.4242666666667,700.766666666667,174.666666666667,4741.66666666667,87.3666666666667,7.13,45.84,3.33333333333333,162.0,39.5090909090909,32.4
5.0,27.096581856,939.38,1.262,952.26818,68.18,22.1416,67.641266,2.0,212.0,129.977636591592,12.1
6.0,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,171.0,106.39912875,108.5
2.0,71.08275,654.9,188.5,6310.5,47.35,21.9,27.0,4.5,35.0,28.3333333333333,8.54
5.0,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,205.0,98.9552482352941,103.0
3.0,15.7089,874.4,99.6666666666667,2152.66666666667,61.7,54.5666666666667,109.0,3.0,78.0,73.6686666666667,37.0
3.0,63.4576666666667,781.066666666667,1.41333333333333,6095.33333333333,108.5,12.4,140.84,4.0,73.0,14.9950932286555,3.49
6.0,91.9571166666667,720.916666666667,157.833333333333,5280.0715,57.5,6.59366666666667,115.337763333333,2.5,171.0,82.9527738461538,29.4
2.0,32.4741,1025.8,113.5,3055.6255,30.3,11.58,15.512915,4.0,115.0,15.512915,8.5
3.0,64.1726395333333,666.933333333333,147.0,5531.0,84.0333333333333,23.1,116.333333333333,4.0,80.0,95.3125,19.8
2.0,97.06475,689.6,189.5,9480.5,76.9,21.35,86.5,5.0,33.0,54.75,4.3
3.0,102.399626666667,736.233333333333,165.666666666667,10640.0,79.5666666666667,36.6666666666667,84.0,5.33333333333333,87.0,84.0,5.1
6.0,67.4649075,753.916666666667,1.67333333333333,4565.5715,63.0033333333333,9.577,122.50443,2.5,205.0,175.66094,84.0
2.0,155.979735,572.05,208.5,6358.0,50.5,7.0,26.0,3.0,27.0,14.82,3.56
6.0,67.4649075,753.916666666667,167.333333333333,4565.5715,63.0033333333333,9.577,122.50443,2.5,205.0,178.168082857143,74.5
3.0,63.4576666666667,781.066666666667,141.333333333333,6095.33333333333,108.5,12.4,140.84,4.0,73.0,81.9027027027027,3.9
3.0,134.058,710.2,186.0,10464.3333333333,96.15,21.9333333333333,76.0,4.0,128.0,73.8,3.2
2.0,62.48569,831.3,142.5,5265.0,144.55,14.265,27.1025,5.5,111.0,18.1366666666667,5.4
4.0,104.3656,891.65,154.25,6501.35725,69.8375,5.903,106.581645,2.0,205.0,54.3289858679707,94.0
4.0,112.37072625,693.7,1.73,9495.0,84.175,15.425,83.5,4.25,77.0,73.4827586206897,1.97
5.0,75.158774,745.38,148.6,4728.2858,69.766,6.6424,95.405316,2.4,171.0,106.895395,32.0
3.0,29.017054,971.233333333333,113.333333333333,1124.80966666667,72.9566666666667,3.134,66.7541933333333,3.0,146.0,58.8669294117647,50.0
4.0,90.97585,782.425,146.0,5665.10725,91.35,6.4805,107.006645,2.75,158.0,61.8866171428571,19.4
3.0,64.1726395333333,666.933333333333,1.47,5531.0,84.0333333333333,23.1,116.333333333333,4.0,80.0,87.0,19.8
2.0,140.727,739.75,195.5,14550.5,75.1,26.0,55.0,5.0,21.0,65.6666666666667,2.9
3.0,114.6503,807.133333333333,134.333333333333,8063.33333333333,135.133333333333,11.4433333333333,52.735,5.66666666666667,86.0,72.188,2.1
3.0,64.1726395333333,666.933333333333,147.0,5531.0,84.0333333333333,23.1,116.333333333333,4.0,80.0,98.375,19.3
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,107.523970307066,4.3
5.0,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,205.0,87.03829,116.0
