frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
500.0,0.0,0.3048,31.7,0.00331266,127.315
1600.0,9.9,0.1524,71.3,0.0193001,121.789
2000.0,0.0,0.1016,71.3,0.00121072,132.095
400.0,5.4,0.1524,39.6,0.00485029,127.637
200.0,17.4,0.0254,55.5,0.0165706,109.951
10000.0,7.2,0.1524,39.6,0.00909175,110.868
5000.0,15.4,0.0508,71.3,0.0264269,119.135
10000.0,1.5,0.3048,39.6,0.00392107,108.991
400.0,11.2,0.0508,39.6,0.0150478,130.67
500.0,15.6,0.1016,71.3,0.0437259,130.638
1250.0,19.7,0.0508,39.6,0.036484,118.634
630.0,15.6,0.1016,39.6,0.0528487,118.084
10000.0,4.8,0.0254,55.5,0.000873218,126.944
8000.0,0.0,0.0508,31.7,0.000812164,126.59
315.0,4.0,0.2286,39.6,0.00473801,122.229
2000.0,8.4,0.0508,55.5,0.00544854,133.042
1600.0,12.7,0.0254,71.3,0.0121808,134.528
8000.0,0.0,0.3048,71.3,0.00266337,117.151
3150.0,0.0,0.2286,55.5,0.00229336,125.16
500.0,22.2,0.0254,39.6,0.0229028,129.776
500.0,12.7,0.0254,39.6,0.0130253,127.127
8000.0,3.3,0.1016,71.3,0.00202822,121.234
800.0,0.0,0.1524,39.6,0.00193287,127.903
1000.0,17.4,0.0254,31.7,0.0176631,131.796
12500.0,0.0,0.0508,31.7,0.000812164,119.07
500.0,2.0,0.2286,71.3,0.00293031,126.486
6300.0,9.5,0.0254,39.6,0.00449821,120.324
8000.0,3.0,0.3048,39.6,0.00495741,110.652
2500.0,4.8,0.0254,71.3,0.000848633,130.828
2500.0,5.3,0.2286,71.3,0.0051942,123.74
250.0,0.0,-999.0,39.6,0.00310138,119.319
1600.0,4.8,0.0254,31.7,0.000930789,128.718
2500.0,0.0,0.3048,39.6,0.00310138,121.399
1600.0,9.9,0.1524,55.5,0.0208438,119.875
1600.0,7.3,0.2286,55.5,0.0111706,123.354
630.0,8.4,0.0508,31.7,0.00580776,125.856
6300.0,4.8,0.0254,71.3,0.000848633,134.498
8000.0,0.0,0.1016,31.7,0.00150092,120.193
