number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
5.0,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,205.0,87.03829,123.0
5.0,100.966814,740.78,167.2,8549.4,71.374,15.268,82.6,3.8,81.0,90.6341463414634,27.9
6.0,91.7065916666667,725.716666666667,168.0,5057.23816666667,55.5866666666667,7.577,113.50443,2.33333333333333,205.0,78.3181584615385,102.0
4.0,24.73257607,969.525,110.75,2467.379725,84.075,4.895,60.05177,2.0,142.0,20.1325504155125,3.6
5.0,62.54385,739.18,165.0,3495.6858,74.01,7.1444,104.005316,2.0,205.0,95.6720046153846,86.0
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,110.214176,79.0
6.0,97.4467833333333,731.4,164.0,5.26023816666667,57.5,6.96033333333333,120.00443,2.33333333333333,174.0,86.0143123076923,84.0
3.0,77.2491666666667,690.366666666667,147.0,5993.0,102.166666666667,22.9333333333333,187.0,3.33333333333333,74.0,222.2,0.46
3.0,135.013666666667,710.2,185.0,10094.3333333333,114.25,19.9333333333333,49.6666666666667,4.0,128.0,60.1176470588235,5.03
4.0,87.935813775,1034.575,145.25,5.2830312500000005,149.775,9.393,51.51357,2.5,256.0,42.3609395121951,4.4
4.0,76.5177175,787.05,151.75,4.43435725,79.6075,6.9055,112.006645,2.25,171.0,107.826645,18.7
4.0,44.91747,726.9,143.0,4466.75,65.0,36.425,63.25,4.0,111.0,50.31,5.4
6.0,97.526335,748.066666666667,161.833333333333,5373.5715,69.5,9.59366666666667,110.00443,2.66666666666667,174.0,75.6605122591253,83.0
5.0,74.915464,834.98,145.0,4844.0858,63.96,11.8844,31.805316,3.2,164.0,38.5996232432432,34.0
4.0,90.2786,773.025,163.0,4870.35725,82.3375,7.1055,108.756645,2.25,205.0,96.4538717628945,52.7
5.0,85.85668,807.1,145.2,5960.0858,73.38,6.6544,109.605316,2.6,158.0,60.2866171428571,9.5
5.0,71.42825,786.56,160.4,5686.6858,80.566,11.6844,114.405316,3.0,171.0,77.0440089855072,43.0
