Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.966865263999996
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.065470304
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,63.3973182
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.593958644
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.20100736
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56.0,53.77223324
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,18.01600788
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.45883132
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.940954892
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,38.60376124
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.79811352
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,26.322814728
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100.0,56.06129356
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28.0,42.14008364399999
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,61.921839559999995
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7.0,54.09628696
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100.0,40.14818748
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28.0,25.0969264
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,7.995853172
250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,39.64487
401.8,94.7,0.0,147.4,11.4,946.8,852.1,28.0,68.4994406
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.6495464
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026944
190.0,190.0,0.0,228.0,0.0,932.0,670.0,28.0,40.856968808
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.231704
446.0,24.0,79.0,162.0,11.61,967.0,712.0,7.0,52.00717468
475.0,118.8,0.0,181.1,8.9,852.1,781.5,3.0,37.79707432
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180.0,48.695621452
194.68,0.0,100.52,170.17,7.48,998.0,901.8,56.0,43.38872468
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.62704352
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28.0,19.009542796
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14.0,21.50475644
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28.0,44.868340176
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.104130996
374.0,189.2,0.0,170.1,10.1,926.1,756.7,28.0,61.09446836
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,14.0,22.7182342
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,3.0,13.33446584
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.99050724
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56.0,72.99482412
323.7,282.8,0.0,183.8,10.3,942.7,659.9,28.0,74.69782984
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,14.0,23.5111316
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,25.17966352
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0,27.82725136
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.046164976
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28.0,36.80422888
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12320644
233.81,0.0,94.58,197.89,4.567,947.04,852.16,28.0,22.83544512
387.0,20.0,94.0,157.0,11.61,938.0,845.0,7.0,41.66503468
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14.0,29.55094136
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.714497104
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28.0,17.96429718
290.35,0.0,96.18,168.08,9.41,961.18,865.0,100.0,48.97348028
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,100.0,49.973220479999995
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28.0,9.738159024
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,25.02108404
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.74477404
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28.0,32.66047812
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28.0,13.202086448
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.74971024
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365.0,43.698299404
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.699338604
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.763120119999996
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28.0,39.58281716
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,3.0,27.42046052
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28.0,40.925226931999994
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,48.587373719999995
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,35.076402024
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29663476
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90.0,40.563252031999994
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28.0,27.77209328
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28.0,36.964187312
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28.0,27.935499091999997
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28.0,26.922658848
198.6,132.4,0.0,192.0,0.0,978.4,825.5,28.0,28.021683592
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28.0,65.90701084
284.0,15.0,141.0,179.0,5.46,842.0,801.0,3.0,13.39553371527068
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,3.0,10.76272036
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.17810472
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224
540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28.0,61.887365759999994
304.0,76.0,0.0,228.0,0.0,932.0,670.0,28.0,47.813781648
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,13.19657064
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.859147104
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.819846971999997
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91.0,75.49762199999999
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3.0,15.049192652
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91369566
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,40.759063216
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,4.827710952
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28.0,37.363393916
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,100.0,50.93848688
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,21.94602108
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,57.21271848
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,24.00065956
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,24.84871504
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,100.0,55.0201848
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,17.3403214
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.664355176
252.31,0.0,98.75,146.25,14.17,987.76,889.01,100.0,60.9496784
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56.0,58.798513279999995
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,17.959470848000002
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,14.0,31.35047372
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28.0,12.180972492
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.219733079999997
531.3,0.0,0.0,141.8,28.2,852.1,893.7,3.0,41.2996124
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28.0,32.720462532
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,39.70002808
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,56.0,28.62704352
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453624
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7.0,56.09576736
277.05,0.0,97.39,160.6,11.83,973.9,875.61,56.0,51.03501352
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28.0,39.41734292
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14.0,38.60376124
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365.0,38.995383608
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,13.71367764
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.65502232
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,47.029847436
355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.45455468
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,10.787541496
