number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
168.5,124.5292,646.15,2.0,5665.0,48.285,9.72,104.0,3.5,51.0,56.0,1.7
152.5,34.08175,687.7,2.0,1940.0,69.485,29.37,175.0,3.0,83.0,166.666666666667,1.37
160.0,74.23165,816.36,5.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,94.2450815384615,51.5
164.5,76.4445625,794.0,4.0,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,179.003797142857,91.1
155.0,161.009,636.6,2.0,9325.0,33.5,4.015,58.5,3.5,2.0,79.885,3.69
146.4,74.658294,821.7,5.0,4475.6858,59.046,11.2044,35.405316,3.0,171.0,36.221645,20.0
164.5,76.4445625,794.0,4.0,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,97.1460001550387,91.5
186.5,188.2185,789.45,2.0,21805.0,61.8,32.0,67.5,6.5,3.0,64.848,1.18
187.333333333333,89.0509833333333,708.6,6.0,4368.90483333333,61.1633333333333,7.937,80.50443,2.5,205.0,98.6296969230769,44.0
146.0,133.8369,719.55,2.0,9344.0,103.1,14.05,49.5,3.5,6.0,28.75,3.85
170.6,88.936744,743.42,5.0,4617.8858,71.69,7.8044,89.605316,2.4,205.0,178.932368571429,96.1
181.0,89.33718,740.52,5.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,103.771382142857,64.3
135.833333333333,62.9301011666667,885.716666666667,6.0,5160.90483333333,71.4,10.9103333333333,40.3770966666667,3.83333333333333,199.0,34.787545,14.7
130.0,64.120475,783.775,4.0,5867.25,87.15,48.55,68.5,3.0,150.0,65.3333333333333,15.45
161.4,72.89433,782.44,5.0,5170.2858,84.49,9.9844,105.205316,2.2,205.0,85.7027738461538,45.0
181.666666666667,63.90496,657.166666666667,3.0,6395.66666666667,49.6,22.7666666666667,35.6666666666667,4.66666666666667,27.0,26.82,7.5
164.5,76.4445625,794.0,4.0,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,179.003797142857,91.9
198.666666666667,162.337706666667,594.3,3.0,8042.0,45.8666666666667,5.99,20.3333333333333,3.66666666666667,93.0,29.5,1.34
99.6666666666667,15.7089,874.4,3.0,2152.66666666667,61.7,54.5666666666667,109.0,3.0,78.0,75.1,27.0
189.0,187.035,794.75,2.0,20920.0,93.85,33.0,128.5,6.0,8.0,163.775,0.9
165.5,93.9317833333333,722.05,6.0,5039.23816666667,57.5,7.227,115.837763333333,2.33333333333333,183.0,85.0527738461539,88.0
164.5,76.4445625,794.0,4.0,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,179.003797142857,90.8
164.5,76.4445625,794.0,4.0,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,116.290662262774,93.0
105.4,31.750668,968.76,5.0,2645.90378,98.32,4.596,32.945416,2.6,119.0,32.705416,40.9
162.2,91.50808,831.2,5.0,5511.0858,56.644,6.4304,125.265316,2.0,205.0,102.78204,118.0
154.25,104.3656,891.65,4.0,6501.35725,69.8375,5.903,106.581645,2.0,205.0,56.1489012658228,91.0
116.166666666667,61.6749788666667,1024.21666666667,6.0,4481.6875,103.283333333333,9.272,43.6757133333333,2.66666666666667,153.0,35.7776728643216,15.6
161.4,72.89433,782.44,5.0,5170.2858,84.49,9.9844,105.205316,2.2,205.0,109.390176,44.0
149.8,83.24476,779.88,5.0,4584.2858,73.1,8.1524,128.605316,2.6,171.0,138.775516455696,94.0
168.5,102.142735,723.45,2.0,6643.0,25.5,6.825,66.5,2.5,53.0,66.5,1.04
183.166666666667,81.1273166666667,715.333333333333,6.0,4188.90483333333,60.72,8.027,108.00443,2.5,205.0,100.375314254992,53.6
155.2,66.55195772,750.64,5.0,3928.6858,70.59,8.6844,134.005316,2.4,205.0,94.7489276923077,45.0
174.666666666667,73.4242666666667,700.766666666667,3.0,4741.66666666667,87.3666666666667,7.13,45.84,3.33333333333333,162.0,41.592750533049,30.6
157.333333333333,90.1562216666667,686.4,3.0,6789.66666666667,78.4,18.1,57.6666666666667,3.66666666666667,70.0,60.95,2.8
162.2,91.50808,831.2,5.0,5511.0858,56.644,6.4304,125.265316,2.0,205.0,84.9160531707317,100.0
128.25,71.4178675,889.875,4.0,4937.10725,72.175,12.0055,35.506645,3.25,147.0,35.506645,10.2
160.25,88.9444675,775.425,4.0,4654.35725,81.8375,6.9055,107.756645,2.25,205.0,60.9866171428571,26.1
194.0,40.078,589.4,1.0,1550.0,3.87,8.54,200.0,2.0,0.0,200.0,15.0
166.0,89.0718666666667,772.066666666667,3.0,8202.66666666667,74.9666666666667,24.8,64.3333333333333,5.0,92.0,64.3333333333333,3.2
183.6,73.225019,676.88,5.0,5373.4,45.45,13.606,69.4,3.0,139.0,62.79,32.5
172.25,126.5792425,681.675,4.0,9234.0,110.725,20.9,62.75,4.0,95.0,78.0133333333333,3.71
130.0,69.2953333333333,863.733333333333,3.0,6973.0,105.966666666667,8.61666666666667,173.506666666667,3.33333333333333,42.0,129.013333333333,2.45
150.833333333333,78.6781333333333,776.416666666667,6.0,5132.5715,63.7833333333333,9.09366666666667,120.337763333333,2.66666666666667,171.0,151.521772,60.0
118.555555555556,56.5143488888889,955.966666666667,9.0,3591.41887777778,67.2444444444444,17.1144444444444,100.359212222222,2.55555555555556,171.0,160.84230001641,87.1
127.333333333333,87.4683333333333,856.166666666667,3.0,6311.0,135.133333333333,12.2333333333333,27.5066666666667,5.0,53.0,40.4668,15.0
161.166666666667,110.320616666667,790.816666666667,6.0,6567.5715,50.6533333333333,6.05866666666667,112.05443,2.16666666666667,205.0,191.488881666667,107.6
177.4,79.57161,735.32,5.0,4132.2858,66.644,7.3524,126.205316,2.4,205.0,103.283543076923,52.0
187.333333333333,89.0509833333333,708.6,6.0,4368.90483333333,61.1633333333333,7.937,80.50443,2.5,205.0,98.4160695267649,53.0
166.428571428571,77.8008928571429,782.242857142857,7.0,5093.48985714286,44.9285714285714,8.89314285714286,97.4752257142857,2.42857142857143,171.0,145.38594,75.0
166.833333333333,67.4249416666667,750.266666666667,6.0,4566.90483333333,71.0533333333333,9.74366666666667,121.00443,2.16666666666667,205.0,96.053079610895,67.0
184.8,101.94881,726.82,5.0,4871.0858,76.17,7.5044,89.005316,2.6,205.0,98.7264630963665,41.0
151.75,76.5177175,787.05,4.0,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.34376,31.4
149.8,83.24476,779.88,5.0,4584.2858,73.1,8.1524,128.605316,2.6,171.0,58.9508618181818,74.6
169.4,100.003974,726.64,5.0,5125.4858,75.77,6.9444,89.605316,2.4,205.0,61.1294742857143,11.0
187.0,120.742515,679.025,4.0,8281.25,61.65,12.975,43.0,3.5,77.0,56.5,3.06
124.0,68.5127338666667,990.033333333333,6.0,5497.35416666667,120.5,12.4636666666667,44.34238,3.33333333333333,164.0,41.6316758,13.7
169.75,93.5306,788.7,4.0,5093.10725,82.3375,7.8305,107.256645,2.25,205.0,97.435995625,81.0
117.25,73.6175,891.875,4.0,5223.25,151.725,9.6075,20.68125,5.25,69.0,40.73625,6.6
154.5,84.8135,745.55,2.0,5602.0,56.9,19.2,23.0,4.5,43.0,22.5,7.2
160.25,88.9444675,775.425,4.0,4654.35725,81.8375,6.9055,107.756645,2.25,205.0,60.9794742857143,29.0
164.5,76.4445625,794.0,4.0,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.5474212942989,92.2
181.0,130.854753333333,710.633333333333,3.0,10843.3333333333,76.3,23.2666666666667,59.3333333333333,4.66666666666667,55.0,57.43,17.8
129.333333333333,72.8169566666667,866.4,3.0,5035.80966666667,103.966666666667,6.54066666666667,137.675526666667,2.33333333333333,147.0,60.3125332908705,34.0
180.333333333333,89.4605866666667,702.95,6.0,4467.90483333333,63.7866666666667,7.177,107.337763333333,2.5,205.0,110.091235384615,52.0
160.666666666667,87.7491666666667,747.833333333333,3.0,8443.33333333333,115.256666666667,26.2466666666667,140.333333333333,4.0,83.0,144.2,2.3
199.0,137.225,630.0,2.0,11795.0,37.45,30.75,81.0,5.0,18.0,34.6,2.5
151.75,76.5177175,787.05,4.0,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.34376,38.1
163.4,78.481359,774.34,5.0,6630.2,35.77,14.61,73.4,3.2,139.0,56.238,19.0
167.666666666667,99.3561666666667,831.5,3.0,5775.33333333333,68.4333333333333,36.4933333333333,68.7666666666667,2.33333333333333,198.0,118.63,1.4
141.666666666667,49.2153462,602.0,3.0,4904.66666666667,42.1666666666667,13.03,98.3333333333333,3.66666666666667,53.0,213.932735426009,1.5
202.0,92.06519,661.65,2.0,7540.5,65.1,23.9,38.5,4.5,8.0,41.6,10.75
124.0,100.115,814.5,2.0,5781.5,156.1,24.65,31.5,5.0,2.0,31.5,0.08
164.5,76.4445625,794.0,4.0,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,98.753177320725,97.0
149.8,83.24476,779.88,5.0,4584.2858,73.1,8.1524,128.605316,2.6,171.0,135.7533225,87.0
193.333333333333,77.33246,660.366666666667,3.0,6529.33333333333,46.4333333333333,22.1666666666667,33.0,4.33333333333333,30.0,28.15,9.1
185.2,103.00601,736.28,5.0,5402.4858,76.17,7.6444,88.405316,2.6,205.0,95.9604661538462,67.9
165.75,97.9598,768.4,4.0,5578.10725,82.3375,10.8305,108.506645,2.25,205.0,96.3220046153846,87.0
159.0,72.6441566666667,659.066666666667,3.0,4862.0,78.9,26.4333333333333,64.6666666666667,4.0,84.0,60.48,15.92
164.5,76.4445625,794.0,4.0,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,83.5492813333333,92.0
149.8,83.24476,779.88,5.0,4584.2858,73.1,8.1524,128.605316,2.6,171.0,133.246328165375,80.0
164.5,76.4445625,794.0,4.0,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,99.4583673015873,58.9
150.5,105.313925,787.375,4.0,6080.35725,74.6375,6.3805,116.006645,2.25,205.0,54.5891078133577,26.0
131.2,35.613233856,879.6,5.0,2296.5286,134.214,5.5324,148.007096,2.4,146.0,113.26728,18.4
135.8,84.9452,885.5,5.0,5439.0858,96.48,13.5444,29.005316,3.8,190.0,24.2156594427245,25.0
163.4,78.481359,774.34,5.0,6630.2,35.77,14.61,73.4,3.2,139.0,56.562,3.37
