number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
4.0,77.74015,708.7,5460.0,162.25,38.0175,13.885,85.0,3.5,80.0,87.064,33.2
6.0,95.5789666666667,748.933333333333,5137.0715,163.666666666667,69.5,8.46033333333333,109.00443,2.66666666666667,185.0,66.114176,34.0
5.0,72.32465,787.02,4963.4858,162.8,65.23,9.3044,102.805316,2.4,205.0,87.5096969230769,32.0
6.0,84.188275,752.466666666667,4565.5715,160.166666666667,66.1,8.69366666666667,110.00443,2.66666666666667,171.0,131.1783225,89.0
3.0,14.019,685.8,1577.66666666667,133.0,30.2666666666667,20.5666666666667,90.6666666666667,2.0,80.0,69.3333333333333,38.0
3.0,31.7150128666667,650.866666666667,2193.33333333333,141.0,60.99,23.1466666666667,195.0,3.0,83.0,195.0,6.1
3.0,119.73599,731.733333333333,10345.3333333333,162.0,112.366666666667,27.5,104.333333333333,4.33333333333333,84.0,122.6,1.99
2.0,71.9135,671.3,7393.5,183.0,41.25,27.35,80.5,5.0,14.0,30.2836,2.8
5.0,93.39848,735.32,4730.4858,178.6,67.176,8.0844,92.805316,2.2,205.0,97.3961013013168,85.2
6.0,38.8768,947.283333333333,2567.11333333333,121.5,72.7833333333333,22.537,129.175401666667,2.5,171.0,211.6703375,90.0
3.0,87.4683333333333,856.166666666667,6311.0,127.333333333333,135.133333333333,12.2333333333333,27.5066666666667,5.0,53.0,40.876,10.0
6.0,89.4605866666667,702.95,4467.90483333333,180.333333333333,63.7866666666667,7.177,107.337763333333,2.5,205.0,97.3793092831255,35.4
4.0,88.9444675,775.425,4654.35725,160.25,81.8375,6.9055,107.756645,2.25,205.0,60.9723314285714,12.7
3.0,78.3572933333333,657.8,7063.66666666667,191.666666666667,60.7666666666667,23.5333333333333,36.0,4.66666666666667,35.0,33.195356285028,4.36
2.0,123.155,788.6,6775.0,134.0,150.25,12.25,35.0,5.0,22.0,35.0,0.1
2.0,44.8425,821.55,4439.0,143.5,1.5,8.025,140.0,2.0,3.0,140.0,0.92
3.0,129.169293333333,856.5,9236.33333333333,142.0,140.233333333333,19.6333333333333,20.1733333333333,5.66666666666667,97.0,20.008,1.585
4.0,76.797975,656.575,4491.75,191.5,40.5125,12.9575,61.75,2.75,139.0,63.4,37.78
3.0,20.6991795333333,704.9,2299.33333333333,116.666666666667,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,58.0,77.5833333333333,32.4
6.0,92.8552416666667,737.666666666667,4926.90483333333,166.0,69.5,7.94366666666667,109.337763333333,2.83333333333333,199.0,69.9208426666667,69.4
7.0,77.7617285714286,744.628571428571,5216.77557142857,155.714285714286,59.6314285714286,8.566,130.718082857143,2.14285714285714,205.0,75.3203222222222,99.8
