Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
321.3,164.2,0.0,190.5,4.6,870.0,774.0,28.0,57.21823428799999
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14.0,19.41564416
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28.0,24.48329276
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0431373
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.874825204
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,28.0,38.20386516
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,44.42293868
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,7.675936308
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716
387.0,20.0,94.0,157.0,13.93,938.0,845.0,28.0,46.68441996
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,40.679084
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,24.5798194
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588
451.0,0.0,0.0,165.0,11.25,1030.0,745.0,28.0,78.80021203999999
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54026944
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,60.19814956
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28.0,33.399596392
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,23.69039536
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28.0,61.23581094
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.281965768
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.9574724
446.0,24.0,79.0,162.0,11.61,967.0,712.0,56.0,61.06688932
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.0621928
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3.0,28.59946448
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39236188
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,52.44154456
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,28.0,31.64005364
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,35.101223159999996
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,14.0,29.59230992
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28.0,28.937997196
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,28.0,47.401475
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,56.0,39.14844728
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7.0,45.69846928
424.0,22.0,132.0,178.0,8.48,822.0,750.0,56.0,65.69721314581203
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,12.73462172
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,56.0,36.56291228
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.83934212
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90.0,33.116911232
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,3.0,23.52492112
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.17966352
249.1,0.0,98.75,158.11,12.8,987.76,889.01,56.0,42.030456959999995
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,34.6806428
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,37.9556538
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,28.0,51.331488199999995
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28.0,39.45181672
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.321505756
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91.0,76.80073164
387.0,20.0,94.0,157.0,13.93,938.0,845.0,56.0,47.96684532
249.1,0.0,98.75,158.11,12.8,987.76,889.01,100.0,51.0556978
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,27.923778
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.6495464
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14.0,17.83674412
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42345828
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.3377234
212.0,141.3,0.0,203.5,0.0,973.4,750.0,28.0,33.003837168
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,33.082437432
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28.0,31.97100212
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.23236356
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28.0,36.804918356
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,22.489328168
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,63.3973182
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,3.0,7.39807748
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28.0,37.36270444
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28.0,39.435269296
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28.0,13.293786756
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.40005615999999
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,3.0,11.98309288
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.714497104
375.0,93.8,0.0,126.6,23.4,852.1,992.6,91.0,62.5009994
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,64.30053176
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28.0,38.70028788
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,30.275580636
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,56.0,60.32225524
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,25.17966352
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,19.765208492
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91.0,56.49566344
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,14.0,24.986610239999997
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24445432
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.23989776
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7.0,26.258003984
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.664355176
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,25.02108404
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28.0,17.96429718
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28.0,74.4978818
359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,68.75060685418796
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28.0,33.306517131999996
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,56.0,35.34253976
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,37.91428524
194.68,0.0,100.52,170.17,7.48,998.0,901.8,14.0,24.28334472
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,38.60376124
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,43.698299404
446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,56.14403068
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,56.141962252
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,56.0,44.14025352
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3.0,9.561653168
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56.0,35.852751999999995
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,28.0,28.46846404
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,20.72564856
193.5,290.2,0.0,185.7,0.0,998.2,704.3,28.0,32.626693796000005
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.8550902
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.98790924
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14.0,20.72564856
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28.0,44.523602176
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360.0,38.11423328
233.81,0.0,94.58,197.89,4.567,947.04,852.16,56.0,27.66177712
500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28.0,44.13335876
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,14.79615496
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.49968028
250.0,0.0,95.69,187.42,5.53,956.86,861.17,14.0,24.91766264
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,14.0,25.48303296
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.0919902
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3011712
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28.0,50.69717028
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28.0,23.835874796
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28.0,39.455953576
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28.0,31.874475479999997
277.05,0.0,97.39,160.6,11.83,973.9,875.61,56.0,51.03501352
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28.0,23.786922
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28.0,40.934879596
