frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
128.704,3.3,0.1016,71.3,0.00202822,4000.0
130.46,5.3,0.2286,71.3,0.0051942,1600.0
122.428,7.2,0.1524,39.6,0.00909175,1250.0
126.049,9.9,0.1524,31.7,0.0252785,630.0
133.758,12.7,0.0254,71.3,0.0121808,3150.0
138.423,8.9,0.1016,71.3,0.0103088,630.0
125.347,5.4,0.1524,39.6,0.00485029,315.0
121.617,0.0,0.1524,31.7,0.00209405,500.0
120.766,17.4,0.0254,31.7,0.0176631,400.0
129.292,3.0,0.3048,39.6,0.00495741,630.0
133.587,4.2,0.0508,39.6,0.00152689,3150.0
127.91,0.0,0.2286,55.5,0.00229336,1250.0
135.248,4.8,0.0254,31.7,0.000930789,5000.0
130.156,0.0,0.0508,55.5,0.00076193,8000.0
116.603,7.2,0.1524,71.3,0.00752039,6300.0
122.229,4.0,0.2286,39.6,0.00473801,315.0
128.74,0.0,0.0508,71.3,0.000740478,10000.0
130.299,7.3,0.2286,39.6,0.0123481,500.0
123.78,0.0,0.2286,55.5,0.00229336,500.0
122.17,11.2,0.0508,39.6,0.0150478,2500.0
116.181,5.4,0.1524,31.7,0.00525474,4000.0
110.364,2.7,0.1524,71.3,0.00243851,16000.0
123.564,17.4,0.0254,39.6,0.0172206,3150.0
118.441,5.3,0.2286,39.6,0.00614329,3150.0
126.846,17.4,0.0254,31.7,0.0176631,1600.0
123.207,12.3,0.1016,31.7,0.0418756,400.0
129.949,3.0,0.3048,55.5,0.00452492,800.0
135.866,0.0,0.0254,39.6,0.000428464,8000.0
134.152,9.5,0.0254,55.5,0.0043284,2500.0
115.812,8.4,0.0508,55.5,0.00544854,5000.0
131.023,0.0,0.1524,39.6,0.00193287,1250.0
130.947,12.7,0.0254,39.6,0.0130253,1000.0
118.859,4.0,0.2286,31.7,0.00509068,4000.0
123.595,15.4,0.0508,71.3,0.0264269,200.0
115.413,0.0,0.1524,39.6,0.00193287,10000.0
126.218,4.0,0.2286,71.3,0.00400603,2000.0
117.119,9.9,0.1524,31.7,0.0252785,1600.0
126.465,9.9,0.1524,39.6,0.0233328,630.0
125.045,0.0,0.3048,31.7,0.00331266,400.0
131.221,5.3,0.2286,39.6,0.00614329,400.0
111.588,7.2,0.1524,39.6,0.00909175,8000.0
130.828,4.8,0.0254,71.3,0.000848633,2500.0
134.247,22.2,0.0254,71.3,0.0214178,1000.0
112.16,12.6,0.1524,39.6,0.0584113,1250.0
127.329,3.0,0.3048,55.5,0.00452492,1250.0
128.867,12.7,0.0254,39.6,0.0130253,630.0
128.241,5.4,0.1524,31.7,0.00525474,1000.0
118.994,7.3,0.2286,55.5,0.0111706,2500.0
121.789,9.9,0.1524,71.3,0.0193001,1600.0
128.643,7.2,0.1524,71.3,0.00752039,2000.0
131.808,12.7,0.0254,71.3,0.0121808,4000.0
120.324,19.7,0.0508,39.6,0.036484,630.0
117.785,4.0,0.3048,71.3,0.00497773,5000.0
120.952,9.5,0.0254,55.5,0.0043284,400.0
129.27,0.0,0.0508,31.7,0.000812164,1250.0
115.461,17.4,0.0254,55.5,0.0165706,400.0
115.372,1.5,0.3048,71.3,0.00336729,8000.0
116.815,0.0,0.2286,31.7,0.0027238,6300.0
118.757,5.4,0.1524,55.5,0.00433288,5000.0
126.863,0.0,0.1524,39.6,0.00193287,2500.0
121.474,4.8,0.0254,55.5,0.000873218,1600.0
126.395,4.0,0.3048,71.3,0.00497773,250.0
121.234,3.3,0.1016,71.3,0.00202822,8000.0
108.034,12.6,0.1524,71.3,0.0483159,4000.0
124.625,0.0,0.2286,39.6,0.00253511,3150.0
126.534,2.7,0.1524,71.3,0.00243851,4000.0
116.92,5.3,0.2286,71.3,0.0051942,6300.0
138.758,7.3,0.2286,71.3,0.0104404,200.0
129.014,9.5,0.0254,39.6,0.00449821,800.0
122.384,4.0,0.2286,55.5,0.0042862,2500.0
130.541,11.2,0.0508,71.3,0.014072,2500.0
135.484,4.8,0.0254,55.5,0.000873218,5000.0
129.88,5.3,0.2286,71.3,0.0051942,500.0
133.38,5.3,0.2286,71.3,0.0051942,1250.0
133.153,0.0,0.1016,31.7,0.00150092,2000.0
126.79,0.0,0.2286,55.5,0.00229336,1600.0
126.926,8.4,0.0508,71.3,0.00529514,4000.0
133.04,0.0,0.1016,55.5,0.00131983,2500.0
128.956,2.0,0.2286,71.3,0.00293031,1000.0
129.953,0.0,0.1524,55.5,0.00172668,1250.0
115.801,5.3,0.2286,39.6,0.00614329,4000.0
123.894,9.5,0.0254,39.6,0.00449821,500.0
127.315,0.0,0.3048,31.7,0.00331266,500.0
127.488,7.2,0.1524,39.6,0.00909175,250.0
111.818,7.2,0.1524,39.6,0.00909175,3150.0
125.586,17.4,0.0254,71.3,0.016104,4000.0
117.195,0.0,0.3048,31.7,0.00331266,200.0
117.789,0.0,0.3048,39.6,0.00310138,5000.0
137.658,6.7,0.1016,71.3,0.00478288,1250.0
119.343,7.2,0.1524,71.3,0.00752039,4000.0
129.45,0.0,0.0508,71.3,0.000740478,1000.0
122.216,22.2,0.0254,39.6,0.0229028,1600.0
115.144,17.4,0.0254,39.6,0.0172206,315.0
123.081,5.3,0.2286,39.6,0.00614329,1600.0
125.721,5.3,0.2286,39.6,0.00614329,1250.0
131.955,0.0,0.1016,71.3,0.00121072,3150.0
130.715,4.0,0.3048,71.3,0.00497773,500.0
121.66,0.0,0.2286,55.5,0.00229336,400.0
133.79,11.2,0.0508,39.6,0.0150478,800.0
118.134,3.0,0.3048,71.3,0.00425727,5000.0
112.699,4.0,0.2286,31.7,0.00509068,6300.0
120.569,3.3,0.1016,55.5,0.002211,8000.0
111.534,7.3,0.2286,55.5,0.0111706,6300.0
125.524,3.0,0.3048,71.3,0.00425727,2000.0
120.458,7.3,0.2286,71.3,0.0104404,3150.0
133.847,4.2,0.0508,39.6,0.00152689,2500.0
134.938,0.0,0.0508,39.6,0.000791822,2500.0
109.638,4.0,0.2286,71.3,0.00400603,20000.0
131.491,5.4,0.1524,31.7,0.00525474,800.0
130.746,9.5,0.0254,31.7,0.00461377,800.0
136.883,6.7,0.1016,55.5,0.0052139,1250.0
126.677,2.0,0.2286,31.7,0.00372371,500.0
125.974,19.7,0.0508,39.6,0.036484,200.0
110.515,0.0,0.3048,31.7,0.00331266,8000.0
124.338,4.0,0.2286,71.3,0.00400603,2500.0
131.642,3.3,0.1016,31.7,0.00251435,2000.0
118.343,7.2,0.1524,71.3,0.00752039,5000.0
129.867,0.0,0.0254,71.3,0.000400682,8000.0
126.632,1.5,0.3048,71.3,0.00336729,1600.0
122.292,2.0,0.2286,55.5,0.00313525,400.0
