frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
10000.0,0.0,0.2286,71.3,0.00214345,118.134
5000.0,4.0,0.2286,39.6,0.00473801,117.649
3150.0,4.8,0.0254,31.7,0.000930789,134.268
1600.0,7.3,0.2286,31.7,0.0132672,119.039
6300.0,0.0,0.3048,31.7,0.00331266,113.775
8000.0,3.3,0.1016,31.7,0.00251435,117.432
800.0,22.2,0.0254,39.6,0.0229028,137.076
1600.0,8.4,0.0508,55.5,0.00544854,133.032
5000.0,2.7,0.1524,39.6,0.00294804,121.499
630.0,8.4,0.0508,31.7,0.00580776,125.856
3150.0,2.0,0.2286,55.5,0.00313525,123.742
800.0,5.4,0.1524,31.7,0.00525474,131.491
8000.0,4.8,0.0254,39.6,0.000907475,131.346
630.0,12.3,0.1016,31.7,0.0418756,119.287
6300.0,0.0,0.3048,71.3,0.00266337,119.541
4000.0,17.4,0.0254,39.6,0.0172206,122.724
500.0,7.3,0.2286,39.6,0.0123481,130.299
800.0,2.0,0.2286,55.5,0.00313525,128.492
6300.0,0.0,0.1524,31.7,0.00209405,119.737
4000.0,4.8,0.0254,31.7,0.000930789,135.328
4000.0,1.5,0.3048,71.3,0.00336729,121.762
800.0,17.4,0.0254,31.7,0.0176631,139.226
630.0,4.0,0.3048,71.3,0.00497773,131.615
1250.0,7.2,0.1524,39.6,0.00909175,122.428
5000.0,15.4,0.0508,31.7,0.0289853,112.355
1250.0,7.2,0.1524,71.3,0.00752039,132.513
6300.0,3.0,0.3048,31.7,0.00529514,109.718
2500.0,4.2,0.0508,71.3,0.00142788,131.978
500.0,0.0,0.2286,39.6,0.00253511,126.195
1000.0,4.2,0.0508,39.6,0.00152689,125.647
2500.0,15.4,0.0508,31.7,0.0289853,119.945
1000.0,0.0,0.0508,55.5,0.00076193,125.586
1000.0,9.9,0.1524,39.6,0.0233328,123.835
5000.0,3.3,0.1016,55.5,0.002211,124.839
630.0,17.4,0.0254,39.6,0.0172206,124.514
5000.0,8.4,0.0508,55.5,0.00544854,115.812
630.0,6.7,0.1016,31.7,0.00592927,132.116
2500.0,4.0,0.3048,39.6,0.00579636,120.233
3150.0,1.5,0.3048,39.6,0.00392107,119.111
20000.0,0.0,0.2286,71.3,0.00214345,114.474
1250.0,2.0,0.2286,31.7,0.00372371,128.677
630.0,8.4,0.0508,55.5,0.00544854,126.152
2000.0,12.6,0.1524,71.3,0.0483159,117.504
10000.0,1.5,0.3048,39.6,0.00392107,108.991
1250.0,0.0,0.0508,55.5,0.00076193,127.076
1000.0,8.9,0.1016,39.6,0.0124596,129.58
3150.0,4.2,0.0508,71.3,0.00142788,133.728
200.0,19.7,0.0508,39.6,0.036484,125.974
