number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
6.0,77.186875,717.283333333333,168.833333333333,4246.23816666667,57.6466666666667,7.71866666666667,83.1710966666667,2.33333333333333,205.0,91.9457036641221,50.0
6.0,94.2669,741.95,168.0,6425.23816666667,79.1216666666667,10.4203333333333,96.1710966666667,3.16666666666667,185.0,59.5450470588235,25.0
5.0,78.67965,745.0,175.4,3914.6858,63.096,8.1444,94.005316,2.2,205.0,110.610842666667,80.8
4.0,90.1422625,781.2,156.25,5572.60725,91.35,6.4305,106.006645,3.0,199.0,60.8289028571429,19.8
3.0,97.0597273333333,780.9,163.333333333333,11049.3333333333,30.3,25.65,125.666666666667,5.0,78.0,186.2,8.3
5.0,84.376144,744.8,173.2,4563.2858,66.644,9.3724,126.805316,2.2,205.0,110.270176,76.8
5.0,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,205.0,218.794352307692,72.0
4.0,110.022,768.9,131.75,6419.75,131.85,8.29,38.13,4.75,53.0,36.19,3.7
5.0,100.966814,740.78,167.2,8549.4,71.374,15.268,82.6,3.8,81.0,86.8941463414634,22.1
5.0,84.05704064,1045.3,105.2,3750.625,163.54,4.0424,5.051856,3.4,164.0,5.0874728,4.75
6.0,61.8437413666667,992.55,126.5,4737.85416666667,103.616666666667,10.6136666666667,24.9590466666667,3.0,196.0,34.4371786,16.0
4.0,103.36765,780.6,166.5,9420.25,77.5075,17.375,58.75,4.0,105.0,58.2,16.3
1.0,72.63,760.0,125.0,5323.0,120.5,31.8,60.0,4.0,0.0,60.0,5.35
3.0,64.1726395333333,666.933333333333,147.0,5531.0,84.0333333333333,23.1,116.333333333333,4.0,80.0,88.75,20.9
6.0,84.2260666666667,801.083333333333,161.666666666667,6091.90483333333,58.0083333333333,10.3953333333333,105.337763333333,2.33333333333333,205.0,90.5637144667697,37.0
4.0,24.73257607,969.525,110.75,2467.379725,84.075,4.895,60.05177,2.0,142.0,20.1325504155125,3.0
