frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
630.0,3.3,0.1016,31.7,0.00251435,128.952
200.0,12.6,0.1524,39.6,0.0584113,114.75
3150.0,0.0,0.1524,71.3,0.0015988,129.377
1000.0,12.3,0.1016,31.7,0.0418756,119.777
630.0,12.3,0.1016,31.7,0.0418756,119.287
200.0,0.0,0.3048,39.6,0.00310138,118.129
400.0,17.4,0.0254,71.3,0.016104,117.396
12500.0,0.0,0.0254,55.5,0.00041229,131.453
5000.0,0.0,0.3048,71.3,0.00266337,121.301
16000.0,2.7,0.1524,71.3,0.00243851,110.364
315.0,5.4,0.1524,39.6,0.00485029,125.347
6300.0,22.2,0.0254,71.3,0.0214178,123.127
1600.0,6.7,0.1016,55.5,0.0052139,133.653
4000.0,3.0,0.3048,39.6,0.00495741,116.792
1000.0,2.7,0.1524,39.6,0.00294804,130.589
1000.0,15.4,0.0508,55.5,0.0271925,130.4
1600.0,4.0,0.2286,71.3,0.00400603,129.468
2000.0,15.4,0.0508,39.6,0.0282593,123.443
12500.0,0.0,0.0508,31.7,0.000812164,119.07
250.0,9.9,0.1524,39.6,0.0233328,128.335
10000.0,3.3,0.1016,39.6,0.00245138,115.321
800.0,22.2,0.0254,71.3,0.0214178,123.227
4000.0,17.4,0.0254,55.5,0.0165706,121.771
800.0,12.7,0.0254,71.3,0.0121808,130.348
800.0,2.0,0.2286,71.3,0.00293031,128.216
630.0,6.7,0.1016,71.3,0.00478288,131.448
3150.0,15.4,0.0508,55.5,0.0271925,123.46
630.0,2.0,0.2286,31.7,0.00372371,129.057
3150.0,7.3,0.2286,55.5,0.0111706,117.134
2500.0,5.4,0.1524,31.7,0.00525474,119.151
630.0,3.3,0.1016,39.6,0.00245138,127.251
1000.0,4.0,0.2286,31.7,0.00509068,129.869
3150.0,4.0,0.3048,39.6,0.00579636,118.743
2000.0,3.0,0.3048,55.5,0.00452492,123.069
3150.0,0.0,0.0254,55.5,0.00041229,130.503
400.0,0.0,0.2286,55.5,0.00229336,121.66
4000.0,2.0,0.2286,31.7,0.00372371,120.527
800.0,8.4,0.0508,31.7,0.00580776,128.246
315.0,3.0,0.3048,31.7,0.00529514,123.118
630.0,1.5,0.3048,39.6,0.00392107,128.311
2500.0,0.0,0.1016,31.7,0.00150092,132.003
315.0,7.2,0.1524,71.3,0.00752039,128.713
5000.0,15.4,0.0508,39.6,0.0282593,114.453
2500.0,5.3,0.2286,71.3,0.0051942,123.74
800.0,9.9,0.1524,31.7,0.0252785,125.539
6300.0,12.6,0.1524,71.3,0.0483159,107.284
10000.0,4.2,0.0508,39.6,0.00152689,116.967
8000.0,0.0,0.1016,39.6,0.00146332,122.341
800.0,0.0,0.0508,55.5,0.00076193,124.336
4000.0,4.2,0.0508,39.6,0.00152689,131.807
8000.0,4.8,0.0254,31.7,0.000930789,127.008
1250.0,8.4,0.0508,71.3,0.00529514,132.086
4000.0,0.0,0.0254,71.3,0.000400682,138.557
8000.0,3.0,0.3048,71.3,0.00425727,114.634
16000.0,4.0,0.2286,71.3,0.00400603,112.768
1250.0,3.3,0.1016,71.3,0.00202822,132.304
1250.0,2.7,0.1524,71.3,0.00243851,130.144
4000.0,4.8,0.0254,55.5,0.000873218,133.924
1000.0,8.4,0.0508,55.5,0.00544854,130.722
2500.0,9.9,0.1524,39.6,0.0233328,116.295
5000.0,0.0,0.1524,71.3,0.0015988,126.457
12500.0,0.0,0.1524,71.3,0.0015988,117.087
1250.0,5.4,0.1524,55.5,0.00433288,130.777
315.0,19.7,0.0508,39.6,0.036484,129.864
1000.0,17.4,0.0254,55.5,0.0165706,126.001
250.0,4.0,0.3048,71.3,0.00497773,126.395
800.0,7.3,0.2286,31.7,0.0132672,123.209
400.0,0.0,0.3048,39.6,0.00310138,124.809
315.0,9.9,0.1524,39.6,0.0233328,128.595
10000.0,0.0,0.3048,55.5,0.00283081,113.076
6300.0,9.9,0.1524,31.7,0.0252785,108.689
5000.0,17.4,0.0254,71.3,0.016104,123.126
6300.0,17.4,0.0254,71.3,0.016104,119.916
2500.0,1.5,0.3048,39.6,0.00392107,120.981
2000.0,0.0,0.0254,39.6,0.000428464,130.026
3150.0,12.3,0.1016,39.6,0.0408268,113.055
500.0,5.3,0.2286,71.3,0.0051942,129.88
800.0,0.0,0.0508,39.6,0.000791822,126.508
3150.0,2.0,0.2286,39.6,0.00346574,121.627
630.0,15.4,0.0508,31.7,0.0289853,124.685
400.0,9.5,0.0254,39.6,0.00449821,121.154
2500.0,22.2,0.0254,71.3,0.0214178,126.097
630.0,6.7,0.1016,39.6,0.00578076,133.355
5000.0,0.0,0.0508,71.3,0.000740478,134.43
630.0,8.9,0.1016,71.3,0.0103088,138.423
12500.0,0.0,0.1016,71.3,0.00121072,119.375
6300.0,3.0,0.3048,71.3,0.00425727,116.134
3150.0,22.2,0.0254,39.6,0.0229028,120.856
2000.0,4.0,0.2286,71.3,0.00400603,126.218
200.0,9.9,0.1524,31.7,0.0252785,127.299
315.0,12.3,0.1016,55.5,0.0368233,135.674
5000.0,0.0,0.0254,71.3,0.000400682,136.837
3150.0,0.0,0.1524,39.6,0.00193287,125.603
800.0,5.4,0.1524,71.3,0.00401199,131.281
1250.0,0.0,0.3048,71.3,0.00266337,125.951
200.0,15.4,0.0508,31.7,0.0289853,119.975
6300.0,4.0,0.2286,31.7,0.00509068,112.699
6300.0,2.0,0.2286,71.3,0.00293031,120.786
2500.0,8.9,0.1016,39.6,0.0124596,119.19
315.0,8.9,0.1016,39.6,0.0124596,135.38
400.0,8.4,0.0508,39.6,0.00566229,120.015
2500.0,0.0,0.0254,71.3,0.000400682,133.707
1600.0,5.4,0.1524,31.7,0.00525474,123.761
200.0,8.9,0.1016,39.6,0.0124596,133.42
500.0,2.0,0.2286,71.3,0.00293031,126.486
2000.0,8.9,0.1016,39.6,0.0124596,119.04
800.0,0.0,0.3048,71.3,0.00266337,126.201
2500.0,7.3,0.2286,39.6,0.0123481,116.559
800.0,0.0,0.1016,71.3,0.00121072,126.805
4000.0,12.3,0.1016,31.7,0.0418756,108.407
4000.0,9.9,0.1524,71.3,0.0193001,115.079
1000.0,2.7,0.1524,71.3,0.00243851,128.774
1000.0,0.0,0.1524,39.6,0.00193287,130.033
1600.0,2.7,0.1524,39.6,0.00294804,130.049
4000.0,0.0,0.1524,71.3,0.0015988,128.857
4000.0,5.4,0.1524,71.3,0.00401199,121.431
3150.0,3.0,0.3048,55.5,0.00452492,120.189
400.0,15.4,0.0508,71.3,0.0264269,126.805
500.0,5.4,0.1524,55.5,0.00433288,129.367
2000.0,4.8,0.0254,31.7,0.000930789,130.148
