frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
2000.0,2.0,0.2286,39.6,0.00346574,122.797
630.0,5.3,0.2286,71.3,0.0051942,131.8
1000.0,6.7,0.1016,71.3,0.00478288,136.758
500.0,2.7,0.1524,39.6,0.00294804,121.009
1000.0,5.4,0.1524,31.7,0.00525474,128.241
4000.0,22.2,0.0254,71.3,0.0214178,123.917
5000.0,4.8,0.0254,71.3,0.000848633,135.468
8000.0,0.0,0.1016,39.6,0.00146332,122.341
1000.0,0.0,0.1524,71.3,0.0015988,127.307
1000.0,2.0,0.2286,55.5,0.00313525,129.002
800.0,9.5,0.0254,55.5,0.0043284,128.082
500.0,11.2,0.0508,39.6,0.0150478,131.96
2500.0,3.0,304.8,31.7,0.00529514,119.598
2500.0,1.5,0.3048,71.3,0.00336729,124.512
10000.0,4.0,0.2286,71.3,0.00400603,113.108
630.0,4.0,0.2286,71.3,0.00400603,129.038
5000.0,15.4,0.0508,39.6,0.0282593,114.453
10000.0,12.7,0.0254,39.6,0.0130253,116.017
2500.0,8.4,0.0508,71.3,0.00529514,134.226
12500.0,0.0,0.3048,39.6,0.00310138,109.619
800.0,0.0,0.3048,71.3,0.00266337,126.201
10000.0,1.5,0.3048,71.3,0.00336729,113.492
630.0,22.2,25.4,39.6,0.0229028,137.026
2500.0,2.0,0.2286,55.5,0.00313525,123.862
200.0,0.0,0.3048,31.7,0.00331266,117.195
1600.0,6.7,101.6,55.5,0.0052139,133.653
500.0,7.3,228.6,71.3,0.0104404,136.798
315.0,12.3,0.1016,31.7,0.0418756,124.717
200.0,17.4,25.4,31.7,0.0176631,116.146
200.0,7.3,0.2286,39.6,0.0123481,130.989
500.0,7.3,0.2286,39.6,0.0123481,130.299
1000.0,0.0,0.2286,55.5,0.00229336,128.29
6300.0,4.0,0.2286,39.6,0.00473801,114.249
4000.0,12.3,0.1016,55.5,0.0368233,114.404
10000.0,4.2,50.8,39.6,0.00152689,116.967
4000.0,9.5,0.0254,31.7,0.00461377,126.736
6300.0,0.0,25.4,71.3,0.000400682,134.987
1250.0,6.7,0.1016,71.3,0.00478288,137.658
1000.0,4.0,0.3048,71.3,0.00497773,131.015
5000.0,17.4,0.0254,39.6,0.0172206,119.854
250.0,11.2,0.0508,39.6,0.0150478,126.43
400.0,19.7,50.8,39.6,0.036484,130.614
400.0,12.6,0.1524,39.6,0.0584113,115.91
1000.0,9.5,0.0254,55.5,0.0043284,130.332
630.0,17.4,0.0254,39.6,0.0172206,124.514
400.0,17.4,0.0254,31.7,0.0176631,120.766
800.0,17.4,0.0254,31.7,0.0176631,139.226
2000.0,15.4,0.0508,71.3,0.0264269,129.285
10000.0,0.0,0.0508,31.7,0.000812164,122.45
800.0,4.0,0.2286,31.7,0.00509068,130.869
800.0,3.3,0.1016,71.3,0.00202822,131.074
500.0,0.0,0.3048,55.5,0.00283081,126.416
630.0,17.4,0.0254,55.5,0.0165706,122.411
630.0,0.0,101.6,39.6,0.00146332,125.401
1600.0,1.5,304.8,39.6,0.00392107,122.211
630.0,12.7,0.0254,39.6,0.0130253,128.867
630.0,12.3,0.1016,71.3,0.0337792,135.368
