frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1000.0,12.3,0.1016,71.3,0.0337792,127.928
500.0,12.7,0.0254,39.6,0.0130253,127.127
3150.0,12.7,0.0254,39.6,0.0130253,127.847
2000.0,8.4,0.0508,55.5,0.00544854,133.042
2000.0,11.2,0.0508,71.3,0.014072,133.311
1000.0,5.4,0.1524,31.7,0.00525474,128.241
800.0,0.0,0.1016,31.7,0.00150092,129.053
6300.0,7.2,0.1524,39.6,0.00909175,112.688
5000.0,12.3,0.1016,31.7,0.0418756,107.147
3150.0,8.4,0.0508,39.6,0.00566229,123.965
4000.0,9.9,0.1524,39.6,0.0233328,112.265
200.0,12.3,0.1016,31.7,0.0418756,124.987
2500.0,2.7,0.1524,71.3,0.00243851,128.334
4000.0,4.0,0.2286,39.6,0.00473801,119.159
630.0,3.3,0.1016,39.6,0.00245138,127.251
800.0,0.0,0.3048,31.7,0.00331266,129.235
2000.0,7.3,0.2286,31.7,0.0132672,115.309
800.0,0.0,0.1524,55.5,0.00172668,126.713
1600.0,7.3,0.2286,71.3,0.0104404,125.728
800.0,9.5,0.0254,31.7,0.00461377,130.746
630.0,17.4,0.0254,55.5,0.0165706,122.411
4000.0,0.0,0.3048,71.3,0.00266337,123.061
6300.0,0.0,0.0254,71.3,0.000400682,134.987
5000.0,15.4,0.0508,31.7,0.0289853,112.355
315.0,5.3,0.2286,39.6,0.00614329,129.691
1000.0,0.0,0.1524,55.5,0.00172668,128.583
200.0,8.9,0.1016,71.3,0.0103088,133.503
5000.0,0.0,0.1016,31.7,0.00150092,124.393
12500.0,1.5,0.3048,71.3,0.00336729,109.222
800.0,1.5,0.3048,39.6,0.00392107,128.831
8000.0,0.0,0.1016,39.6,0.00146332,122.341
1600.0,8.9,0.1016,39.6,0.0124596,123.82
500.0,1.5,0.3048,39.6,0.00392107,126.661
10000.0,4.0,0.3048,71.3,0.00497773,110.905
1250.0,9.9,0.1524,71.3,0.0193001,122.679
250.0,8.9,0.1016,71.3,0.0103088,134.533
3150.0,0.0,0.1524,31.7,0.00209405,124.207
1250.0,3.3,0.1016,55.5,0.002211,132.769
1000.0,7.3,0.2286,31.7,0.0132672,119.099
1250.0,17.4,0.0254,55.5,0.0165706,129.301
3150.0,4.0,0.3048,71.3,0.00497773,121.775
2500.0,5.4,0.1524,55.5,0.00433288,124.077
1600.0,15.6,0.1016,71.3,0.0437259,121.528
2000.0,0.0,0.0254,55.5,0.00041229,127.623
5000.0,0.0,0.0508,39.6,0.000791822,134.308
2000.0,0.0,0.2286,39.6,0.00253511,125.305
2000.0,0.0,0.3048,31.7,0.00331266,122.375
1250.0,3.0,0.3048,55.5,0.00452492,127.329
1000.0,4.8,0.0254,39.6,0.000907475,122.956
10000.0,4.0,0.2286,71.3,0.00400603,113.108
6300.0,2.0,0.2286,71.3,0.00293031,120.786
400.0,15.4,0.0508,55.5,0.0271925,126.5
10000.0,2.0,0.2286,71.3,0.00293031,113.086
4000.0,22.2,0.0254,71.3,0.0214178,123.917
4000.0,17.4,0.0254,39.6,0.0172206,122.724
2000.0,15.4,0.0508,71.3,0.0264269,129.285
1000.0,0.0,0.1524,39.6,0.00193287,130.033
3150.0,4.0,0.3048,39.6,0.00579636,118.743
3150.0,2.0,0.2286,71.3,0.00293031,126.116
8000.0,0.0,0.3048,31.7,0.00331266,110.515
400.0,0.0,0.2286,55.5,0.00229336,121.66
2500.0,0.0,0.2286,71.3,0.00214345,128.354
5000.0,17.4,0.0254,55.5,0.0165706,118.941
400.0,0.0,0.3048,39.6,0.00310138,124.809
2500.0,0.0,0.3048,71.3,0.00266337,125.571
1600.0,5.4,0.1524,55.5,0.00433288,130.567
1250.0,19.7,0.0508,39.6,0.036484,118.634
800.0,9.5,0.0254,71.3,0.00420654,127.206
