number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
4.0,76.5177175,787.05,-151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.2809028571429,35.0
2.0,113.90566,578.25,203.5,5309.0,40.3,8.85,15.0,3.0,17.0,13.6,3.06
3.0,76.3195,677.833333333333,169.666666666667,4933.33333333333,90.15,23.7666666666667,189.333333333333,2.66666666666667,142.0,147.666666666667,2.53
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,98.8338329991595,62.9
5.0,61.357238,897.46,142.2,3388.70378,76.65,6.656,87.041416,2.0,205.0,95.0129154662623,93.5
5.0,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,205.0,97.1027738461539,88.6
3.0,49.5833333333333,671.6,139.333333333333,4781.33333333333,72.5333333333333,26.1966666666667,70.0,4.0,60.0,42.6,9.5
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,99.3252732961759,25.0
7.0,81.5013785714286,774.371428571429,157.571428571429,4933.347,56.8714285714286,8.50171428571429,111.432368571429,2.57142857142857,171.0,65.9408426666667,16.4
5.0,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,205.0,102.78204,135.7
6.0,78.8907333333333,804.1,143.833333333333,4688.5715,76.3033333333333,23.177,134.00443,2.5,205.0,190.801206385405,133.5
3.0,118.627637333333,735.7,169.666666666667,10951.6666666667,93.6333333333333,16.3333333333333,77.6666666666667,4.33333333333333,39.0,77.1379310344828,1.4
5.0,61.357238,897.46,142.2,3388.70378,76.65,6.656,87.041416,2.0,205.0,96.4383771527511,72.5
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,95.4296969230769,67.0
7.0,107.261364285714,765.757142857143,168.428571428571,6268.20414285714,47.86,6.82171428571429,98.4752257142857,2.28571428571429,205.0,69.5179928065395,66.4
5.0,66.55195772,750.64,155.2,3928.6858,70.59,8.6844,134.005316,2.4,205.0,94.1143123076923,66.0
3.0,77.2491666666667,690.366666666667,147.0,5993.0,102.166666666667,22.9333333333333,187.0,3.33333333333333,74.0,220.262096774194,0.62
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,168.602658,111.0
5.0,55.18976064,966.0,136.4,2804.625,122.244,6.0244,123.610856,1.8,211.0,94.1965403636364,40.0
2.0,159.9085,868.55,151.5,14400.0,172.1,21.75,76.5,6.0,57.0,76.5,3.0
6.0,81.1273166666667,715.333333333333,183.166666666667,4188.90483333333,60.72,8.027,108.00443,2.5,205.0,184.118082857143,66.3
3.0,99.4593062,605.333333333333,174.666666666667,8193.33333333333,44.3666666666667,21.0,104.0,4.0,90.0,98.0875,14.4
4.0,76.094375,707.775,141.5,5825.5,106.75,25.15,155.25,3.5,74.0,218.6,0.21
3.0,23.6024666666667,830.266666666667,130.333333333333,1681.143,70.9,7.30733333333333,35.6755266666667,2.33333333333333,128.0,19.34376,10.3
2.0,54.9373475,704.1,161.5,7505.0,58.65,19.5,65.5,4.5,19.0,31.483,4.52
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,97.0684807751938,61.4
5.0,63.22488064,1047.7,119.6,4191.425,124.04,10.0964,28.410856,2.8,196.0,35.5066688,14.0
5.0,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,205.0,184.232368571429,80.9
4.0,36.906175,959.0,127.0,1762.61625,115.675,6.89,27.0086825,3.25,150.0,12.0549465408805,11.6
2.0,117.037,708.45,182.0,12763.5,12.55,25.85,35.0,5.5,12.0,43.5172413793103,6.6
3.0,15.7089,874.4,99.6666666666667,2152.66666666667,61.7,54.5666666666667,109.0,3.0,78.0,77.586,32.0
5.0,94.200238,744.44,166.6,5306.4858,73.986,8.9244,92.805316,2.4,178.0,61.5180457142857,28.4
4.0,100.351275,734.25,171.75,3536.85725,75.1375,5.363,31.506645,2.5,205.0,10.955948,27.0
5.0,84.231574,801.5,156.6,5151.4858,65.77,6.9944,110.205316,2.2,205.0,60.54376,9.8
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,173.837763333333,106.0
2.0,94.987925,662.85,195.0,8421.0,66.95,18.55,68.5,4.5,34.0,85.6666666666667,2.42
4.0,64.371225,668.2,183.0,4271.75,38.2825,12.9575,66.0,2.75,129.0,65.1,37.7
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,100.65634064257,26.85
2.0,189.212,813.6,184.0,21790.0,84.25,29.5,99.0,6.5,8.0,145.92,0.142
5.0,85.100174,736.08,-155.4,4904.2858,71.55,6.6424,92.005316,2.4,205.0,60.4280457142857,8.2
5.0,74.290174,810.8,149.8,4975.4858,63.986,6.9944,113.605316,2.2,171.0,60.5129028571429,13.7
2.0,62.48569,831.3,142.5,5265.0,144.55,14.265,27.1025,5.5,111.0,18.1366666666667,5.5
3.0,94.4690266666667,774.833333333333,157.666666666667,8046.66666666667,81.5,52.4333333333333,72.3333333333333,4.33333333333333,141.0,90.8,5.6
6.0,75.8870166666667,719.65,165.333333333333,3962.90483333333,69.2333333333333,7.182,123.837763333333,2.33333333333333,195.0,133.2533225,76.0
3.0,103.482533333333,806.266666666667,152.0,3771.143,94.5333333333333,4.43733333333333,22.00886,2.66666666666667,217.0,9.215948,11.0
6.0,84.2260666666667,801.083333333333,161.666666666667,6091.90483333333,58.0083333333333,10.3953333333333,105.337763333333,2.33333333333333,205.0,93.0165892592593,46.0
4.0,64.120475,783.775,130.0,5867.25,87.15,48.55,68.5,3.0,150.0,65.3333333333333,15.45
