number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
5.0,51.63698,769.32,155.4,3850.2858,64.98,10.5324,133.205316,2.6,171.0,262.320598181818,73.0
5.0,77.715394,855.8,137.2,6439.6858,79.98,13.9444,58.405316,3.8,147.0,36.394145,12.0
5.0,45.870829,799.12,133.4,5400.0,78.68,39.96,75.0,3.2,145.0,65.71,7.76
3.0,50.5523333333333,732.033333333333,135.666666666667,4587.66666666667,102.566666666667,34.9333333333333,80.3333333333333,4.33333333333333,60.0,47.25,7.2
5.0,106.54937,720.04,182.0,5790.4858,76.17,10.0444,89.405316,2.6,205.0,96.2527738461538,71.0
2.0,51.4688,651.25,168.5,6650.0,58.95,21.65,62.5,5.5,5.0,37.3,3.21
3.0,105.516221666667,669.133333333333,164.0,7452.0,74.5,9.83333333333333,60.0,3.66666666666667,50.0,61.6666666666667,1.95
5.0,90.00405,741.5,172.8,4790.6858,72.09,7.9644,90.405316,2.4,205.0,178.975225714286,92.0
6.0,94.2669,741.95,168.0,6425.23816666667,79.1216666666667,10.4203333333333,96.1710966666667,3.16666666666667,185.0,59.5450470588235,42.0
2.0,141.0835,721.95,189.0,15650.0,44.7,34.5,93.5,6.5,2.0,129.9,2.92
4.0,110.022,768.9,131.75,6419.75,131.85,8.29,38.13,4.75,53.0,36.128,3.5
5.0,61.33441064,1045.0,121.4,4048.825,124.04,9.7764,28.410856,3.0,205.0,35.506708,50.0
2.0,60.33225,614.4,153.5,6007.0,41.25,14.195,30.0,4.0,35.0,30.59,9.7
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,110.160842666667,66.0
3.0,116.727833333333,674.7,173.666666666667,8446.66666666667,50.5566666666667,11.67,128.333333333333,4.0,40.0,81.551724137931,3.3
2.0,179.71894,667.65,204.0,14980.0,17.0,30.75,40.0,4.5,8.0,51.56,5.98
6.0,84.188275,752.466666666667,160.166666666667,4565.5715,66.1,8.69366666666667,110.00443,2.66666666666667,171.0,66.314176,41.0
5.0,89.90228,809.48,162.8,5735.4858,66.17,9.7144,110.605316,2.2,205.0,94.9527738461538,68.3
6.0,110.320616666667,790.816666666667,161.166666666667,6567.5715,50.6533333333333,6.05866666666667,112.05443,2.16666666666667,205.0,99.5921286956522,110.0
2.0,157.7002,753.2,156.0,10901.5,73.95,13.8,39.5,4.5,26.0,29.0,5.07
1.0,69.723,578.7,136.0,5904.0,30.4,5.59,29.0,3.0,0.0,29.0,7.6
3.0,50.1843462,662.433333333333,138.0,4711.0,72.2,21.7666666666667,108.666666666667,4.0,53.0,42.625,8.6
5.0,87.61316,772.76,164.6,5986.0858,88.57,9.9244,104.005316,2.2,205.0,97.0006978318932,82.0
3.0,76.8131466666667,845.533333333333,144.0,6473.3633,42.6333333333333,16.286,18.0601666666667,3.33333333333333,155.0,24.3115,7.33
3.0,119.279833333333,605.866666666667,171.333333333333,8816.33333333333,64.3666666666667,10.1533333333333,81.0,4.33333333333333,29.0,81.5714285714286,0.11
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,101.062105806452,34.0
5.0,84.93628,773.32,166.6,5117.8858,69.31,8.8844,102.205316,2.4,205.0,80.658742842339,60.0
2.0,164.567735,680.45,190.0,14368.0,78.55,18.65,50.0,4.5,10.0,62.3333333333333,9.0
5.0,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,205.0,75.214176,106.7
2.0,140.69775,647.35,190.5,12880.0,56.35,23.6,86.5,5.0,35.0,35.7,1.9
4.0,17.25963465,658.65,129.25,1858.25,33.7,18.1,126.75,2.25,80.0,71.3333333333333,36.4
2.0,72.8457693,642.7,131.5,5005.0,76.4,8.85,151.0,3.5,27.0,92.536,3.677
6.0,84.188275,752.466666666667,160.166666666667,4565.5715,66.1,8.69366666666667,110.00443,2.66666666666667,171.0,71.438176,96.0
2.0,16.9612693,548.55,142.5,1617.5,52.55,6.85,160.0,2.0,49.0,233.5,1.07
6.0,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,171.0,72.774176,91.9
5.0,88.56496,775.56,164.2,6089.0858,88.57,11.6844,104.805316,2.2,205.0,92.6796969230769,89.5
4.0,97.4816,790.9,167.0,4760.35725,82.3375,7.2555,114.256645,2.25,205.0,98.0912353846154,87.9
4.0,74.7668405,804.75,155.25,4733.5,46.1625,12.535,36.809,3.75,155.0,48.631152,30.0
6.0,51.093,827.083333333333,143.0,3746.23816666667,42.7216666666667,12.8536666666667,57.6710966666667,3.0,171.0,34.5349675,26.0
6.0,80.5237658333333,748.183333333333,169.666666666667,5331.23816666667,66.4033333333333,10.9936666666667,122.171096666667,2.5,205.0,96.8118294099135,84.5
3.0,95.0916666666667,759.333333333333,170.0,6713.66666666667,108.8,15.91,50.0683333333333,5.0,146.0,55.8447368421053,1.4
4.0,104.3656,891.65,154.25,6501.35725,69.8375,5.903,106.581645,2.0,205.0,54.3289858679707,94.0
7.0,90.2905885714286,789.014285714286,153.714285714286,4619.06128571429,99.0428571428571,8.56028571428571,94.3536542857143,3.28571428571429,171.0,110.552842222222,79.0
4.0,92.2909,729.525,175.25,7370.25,53.7375,18.8,66.75,4.0,139.0,56.676,25.8
5.0,84.84188,746.2,173.2,4617.4858,66.644,9.9524,126.605316,2.2,205.0,98.1967671616396,82.5
4.0,64.2376,787.5,160.0,3505.35725,70.43,7.4655,154.506645,2.0,205.0,127.26329,100.0
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,97.5238967315175,89.3
6.0,82.0245416666667,741.233333333333,166.5,5505.40483333333,70.8216666666667,12.3703333333333,100.337763333333,3.16666666666667,171.0,50.645948,55.0
4.0,100.351275,734.25,171.75,3536.85725,75.1375,5.363,31.506645,2.5,205.0,13.415948,18.6
4.0,54.5368875,826.2,133.75,5303.75,67.475,45.775,63.75,3.5,145.0,58.8333333333333,22.6
5.0,83.9503,853.1,149.8,6463.0858,67.246,8.8224,107.465316,2.8,171.0,63.01454,68.0
3.0,78.3572933333333,657.8,191.666666666667,7063.66666666667,60.7666666666667,23.5333333333333,36.0,4.66666666666667,35.0,36.405,5.42
